first_sentence,second_sentence,score,dot_score,cos_score,eucl_score,score_type,score_name
A dog licks a baby.,A dog is licking a baby.,4.750,18.178146362304688,0.8484770059585571,2.5507917,scale_0_5,score
A woman is slicing an onion.,A man is cutting and onion.,3.200,13.917333602905273,0.8168197870254517,2.4987323,scale_0_5,score
A man is playing the guitar.,A man is playing the drums.,1.556,20.82796859741211,0.9209240078926086,1.9107009,scale_0_5,score
A woman is slicing a pepper.,A woman is cutting a red pepper.,3.938,13.748974800109863,0.8138853907585144,2.508004,scale_0_5,score
A man is playing the drums.,A man plays the drum.,5.000,17.529035568237305,0.8539002537727356,2.4557443,scale_0_5,score
A woman rides a horse.,A woman is riding a horse.,5.000,20.86858367919922,0.911685585975647,2.037824,scale_0_5,score
A man is eating a banana by a tree.,A man is eating a banana.,4.000,17.371997833251953,0.931799054145813,1.5947266,scale_0_5,score
A cat is playing a key board.,A man is playing two keyboards.,1.600,10.466127395629883,0.6340101957321167,3.5243762,scale_0_5,score
A man chops down a tree with an axe.,A man cut a tree with an axe.,4.750,13.80562973022461,0.8745145797729492,2.005717,scale_0_5,score
A kid plays with a toy phone.,A little boy plays with a toy phone.,3.500,15.202042579650879,0.9316900968551636,1.4938331,scale_0_5,score
A man is riding a motorcycle.,A man is riding a horse.,1.400,20.880165100097656,0.8570659160614014,2.6390603,scale_0_5,score
A man is riding a motorcycle.,A man is riding a horse.,1.400,20.880165100097656,0.8570659160614014,2.6390603,scale_0_5,score
A squirrel is spinning around in circles.,A squirrel runs around in circles.,4.000,11.51138687133789,0.7541334629058838,2.7562077,scale_0_5,score
A man and a woman are kissing.,A man and woman kiss.,5.000,20.916349411010742,0.9087640047073364,2.0495155,scale_0_5,score
A man is getting into a car.,A man is getting into a car in a garage.,3.833,18.96231460571289,0.951508641242981,1.4281073,scale_0_5,score
A man is dancing.,A man is talking.,0.600,17.165830612182617,0.7577970027923584,3.3214724,scale_0_5,score
A man is playing the guitar and singing.,A man is playing the guitar.,2.917,22.594852447509766,0.9611995816230774,1.3536061,scale_0_5,score
A person is cutting mushrooms.,A person is cutting mushrooms with a knife.,4.200,14.79000473022461,0.9163657426834106,1.6468844,scale_0_5,score
A tiger cub is making a sound.,A tiger is walking around.,2.000,14.020103454589844,0.7020834684371948,3.6309843,scale_0_5,score
A person is slicing onions.,A person is peeling an onion.,2.600,13.18001651763916,0.7556637525558472,2.9236882,scale_0_5,score
A man is playing the piano.,A man is playing the trumpet.,1.600,19.189987182617188,0.8999313116073608,2.1212583,scale_0_5,score
A woman is peeling a potato.,A woman is peeling an apple.,2.000,13.965791702270508,0.7993353009223938,2.6481147,scale_0_5,score
A pankda is eating bamboo.,A panda bear is eating some bamboo.,4.200,18.147991180419922,0.7800034284591675,3.3632092,scale_0_5,score
A person is peeling an onion.,A person is peeling an eggplant.,2.000,15.07105827331543,0.8738645911216736,2.095709,scale_0_5,score
A monkey pushes another monkey.,The monkey pushed the other monkey.,4.800,19.956037521362305,0.9336403608322144,1.6870278,scale_0_5,score
A squirrel runs around in circles.,A squirrel is moving in circles.,4.400,10.62784481048584,0.7851184606552124,2.4171586,scale_0_5,score
A man is tying his shoe.,A man ties his shoe.,5.000,14.438276290893555,0.796289324760437,2.7523274,scale_0_5,score
A boy is singing and playing the piano.,A boy is playing the piano.,3.000,23.724069595336914,0.964343786239624,1.3279821,scale_0_5,score
A dog is eating water melon.,A dog is eating a piece of watermelon.,4.250,15.135517120361328,0.8235077857971191,2.5529726,scale_0_5,score
A woman is chopping broccoli.,A woman is chopping broccoli with a knife.,4.250,15.73134994506836,0.9189412593841553,1.6666125,scale_0_5,score
A man is peeling a potato.,A man peeled a potatoe.,3.800,9.926193237304688,0.5904565453529358,3.7109191,scale_0_5,score
A woman is playing a guitar.,A man plays a guitar.,2.400,20.390609741210938,0.892924964427948,2.2114651,scale_0_5,score
A woman is slicing tomato.,A man is slicing onion.,1.600,13.08929443359375,0.7977884411811829,2.5771673,scale_0_5,score
A man swims underwater.,A woman is swimming underwater.,2.000,15.394471168518066,0.7967056035995483,2.8836534,scale_0_5,score
A man and woman are talking.,A man and woman is eating.,1.600,20.603069305419922,0.902672529220581,2.1095018,scale_0_5,score
A small dog is chasing a yoga ball.,A dog is chasing a ball.,4.000,14.339730262756348,0.8633667230606079,2.3232672,scale_0_5,score
The men are playing cricket.,The men are playing basketball.,2.200,21.882131576538086,0.8494476079940796,2.7864392,scale_0_5,score
A man rides off on a motorcycle.,A man is riding on a motorcycle.,4.400,20.5034122467041,0.9111195802688599,2.037824,scale_0_5,score
A man is playing a guitar.,A man is singing and playing a guitar.,3.600,22.594852447509766,0.9611996412277222,1.3536061,scale_0_5,score
The man talked on the telephone.,The man is talking on the phone.,3.600,17.447757720947266,0.9165006875991821,1.8068647,scale_0_5,score
A man is fishing.,A man is exercising.,0.500,12.659101486206055,0.5484126210212708,4.6154747,scale_0_5,score
A man is levitating.,A man is talking.,0.800,11.56626033782959,0.6108279824256897,3.8793387,scale_0_5,score
Two boys are driving.,Two bays are dancing.,0.600,6.091977119445801,0.27612367272377014,5.6567917,scale_0_5,score
A man is riding on a horse.,A girl is riding a horse.,2.600,22.5024356842041,0.9209492802619934,1.9656765,scale_0_5,score
A man is riding a bicycle.,A monkey is riding a bike.,2.000,18.594127655029297,0.8119287490844727,2.9365165,scale_0_5,score
A man is slicing potatoes.,A woman is peeling potato.,2.200,12.186119079589844,0.7089791297912598,3.1642835,scale_0_5,score
A woman is peeling a potato.,A man is slicing potato.,2.400,12.3414306640625,0.7645926475524902,2.7777867,scale_0_5,score
A man is playing a guitar.,Someoen is playing guitar.,3.600,26.220109939575195,0.9252723455429077,2.2450354,scale_0_5,score
A woman is slicing a leek.,A woman is slicing ginger.,2.200,10.71752643585205,0.7875680923461914,2.4321427,scale_0_5,score
The man cut a paper plate.,A man is cutting a paper plate.,4.800,15.585474014282227,0.9699411392211914,0.98794246,scale_0_5,score
The man is playing the guitar.,A man is playing the flute.,1.643,19.784549713134766,0.8850995302200317,2.2897294,scale_0_5,score
A man is playing the piano.,The man is playing the violin.,1.750,21.710735321044922,0.9544836282730103,1.4513748,scale_0_5,score
A woman is slicing up some meat.,A woman is breading some meat.,2.250,13.981086730957031,0.8044336438179016,2.6109154,scale_0_5,score
A man is playing on his keyboard.,A man is playing a keyboard piano.,4.000,20.44336700439453,0.9482628107070923,1.4997494,scale_0_5,score
The lady chopped up the green onions.,The lady cut up a green onion.,4.800,17.494325637817383,0.8398682475090027,2.6244912,scale_0_5,score
Someone is sitring noodles in water.,A woman is boiling noodles in water.,3.200,23.406951904296875,0.8930751085281372,2.6616452,scale_0_5,score
Lionel Richie is dancing on the ceiling.,Lionel Ritchie dances while standing on the ceiling.,4.000,9.026694297790527,0.8009955883026123,2.248681,scale_0_5,score
A man is playing a piano.,A person is playing the piano.,4.400,21.43756675720215,0.9410905838012695,1.6483784,scale_0_5,score
A woman is playing flute.,A woman plays on a flute.,4.600,19.226333618164062,0.9371537566184998,1.6062341,scale_0_5,score
A boy is checking a calender.,A boy is looking at a calendar.,3.800,9.68490219116211,0.6494185328483582,3.2778502,scale_0_5,score
A woman is cutting an onion.,A woman is chopping onions.,4.800,13.431671142578125,0.7460182905197144,3.0295315,scale_0_5,score
A man is playing guitar.,A man plays a guitar.,4.857,22.143173217773438,0.9451774954795837,1.6062343,scale_0_5,score
A woman is using a sewing machine.,A woman is sewing on a machine.,5.000,19.26291275024414,0.9538038969039917,1.4252744,scale_0_5,score
A woman is flipping pancakes.,A cartoon chef is flipping pancakes.,2.533,12.816556930541992,0.7604443430900574,2.843125,scale_0_5,score
A man is running on the road.,A car is driving down the road.,1.000,17.32945442199707,0.7273199558258057,3.6971118,scale_0_5,score
A man is riding on a horse.,A man is talking on a phone.,1.000,11.782245635986328,0.5298413038253784,4.5917096,scale_0_5,score
A man is riding a bike.,A man is riding on a horse.,2.000,20.514692306518555,0.8738794326782227,2.4390297,scale_0_5,score
A woman is dancing.,A man is eating.,0.143,15.373769760131836,0.6062062382698059,4.4786596,scale_0_5,score
A man is playing a piano.,A man is playing a flute.,2.000,20.14069938659668,0.9063459634780884,2.0617003,scale_0_5,score
A man is playing a flute.,A man is playing a piano.,1.600,20.14069938659668,0.9063459634780884,2.0617003,scale_0_5,score
A man is spinning.,A man is dancing.,1.600,14.522624969482422,0.684345543384552,3.6993291,scale_0_5,score
A monkey is swinging from limb to limb.,A monkey is swinging from tree to tree.,3.400,14.568631172180176,0.6318576335906982,4.1212573,scale_0_5,score
The people got off the train.,The people got off the train at the station.,4.000,19.76730728149414,0.9294450879096985,1.7328473,scale_0_5,score
A dog is jumping on a trampoline.,A dog bounces on a trampoline.,4.800,15.556160926818848,0.8250960111618042,2.5940099,scale_0_5,score
A boy is playing an instrument.,A man is playing a trumpet.,2.500,16.114612579345703,0.8154901266098022,2.7032776,scale_0_5,score
A woman plays the guitar.,A man sings and plays the guitar.,1.750,20.129440307617188,0.9254114627838135,1.8017368,scale_0_5,score
A woman is picking a can.,A woman is slicing a tomato.,1.000,10.566169738769531,0.5771957635879517,3.9732022,scale_0_5,score
A man is climbing a rope.,A man climbs up a rope.,5.000,17.50387954711914,0.9039488434791565,1.9419451,scale_0_5,score
A man is lifting a car.,A man is climbing a wall.,1.400,11.844143867492676,0.6188867092132568,3.819909,scale_0_5,score
A man and woman are driving down the street in a jeep.,A man and woman are driving down the road in an open air vehicle.,4.000,14.516843795776367,0.8522311449050903,2.245041,scale_0_5,score
The shirtless man sat in a chair.,A shirtless man is sitting on a chair.,3.800,15.43381118774414,0.9600996971130371,1.1326882,scale_0_5,score
Two women are wrestling.,Two women are wrestling on the floor.,4.000,24.990081787109375,0.8938756585121155,2.6096094,scale_0_5,score
The puppy played with a blue tennis ball.,A puppy is playing with a tennis ball.,4.000,16.77259635925293,0.9284529685974121,1.6504217,scale_0_5,score
A kangroo is eating something.,A kangaroo is eating.,4.800,25.56564712524414,0.7617872953414917,4.2452307,scale_0_5,score
A cat is playing a piano.,A man is playing a guitar.,0.600,18.734506607055664,0.8021917343139648,3.0420356,scale_0_5,score
The man cut some carpet with a knife.,A man is cutting carpet with a knife.,4.750,16.289905548095703,0.9711109399795532,0.98794246,scale_0_5,score
A woman is riding a motorized scooter down a road.,A man is riding a motor scooter.,2.200,14.591346740722656,0.8393310308456421,2.3934286,scale_0_5,score
someone is slicing a vegetable.,Someone is slicing a tomato.,3.000,20.457809448242188,0.7930319309234619,3.267861,scale_0_5,score
A woman is dancing.,A man is talking.,0.000,14.731183052062988,0.612580418586731,4.35079,scale_0_5,score
A dog licks up a baby's drool.,A dog licks a baby.,2.200,15.522075653076172,0.7802421450614929,2.9649107,scale_0_5,score
A man is rowing a boat.,A man is slicing a tomato.,0.400,6.01042366027832,0.31963932514190674,5.1175723,scale_0_5,score
A man cuts up potatos.,A man slices potatoes.,4.800,7.652124404907227,0.40290918946266174,4.831572,scale_0_5,score
A woman is chopping up garlic.,The woman is dicing garlic.,4.800,16.558185577392578,0.8762009143829346,2.1739197,scale_0_5,score
An animal run in circles.,A squirrel runs in circles.,3.800,10.21561050415039,0.665861964225769,3.2180996,scale_0_5,score
A man is walking slowly across a rope bridge.,A boy is walking across a bridge.,3.000,15.211688995361328,0.8530276417732239,2.3253531,scale_0_5,score
A man is playing the guitar.,A man seated in a room is playing the guitar.,4.000,17.317668914794922,0.871282696723938,2.4101663,scale_0_5,score
A man plays the flute.,A man is playing a flute.,5.000,19.309551239013672,0.9374550580978394,1.6062341,scale_0_5,score
A woman cracks two eggs into a glass bowl.,A woman is cracking an egg into a bowl.,3.800,14.681175231933594,0.845008134841919,2.3215327,scale_0_5,score
A man is cutting a fish.,A man guts a fish.,3.000,14.677813529968262,0.8021262884140015,2.69107,scale_0_5,score
Two men are packing suitcases into the trunk of a car.,The men are putting suitcases into the car's trunk.,4.400,13.306143760681152,0.8978420495986938,1.749323,scale_0_5,score
A man pours oil on some tomatos.,The man poured oil on the cut tomatoes.,3.800,13.397438049316406,0.7798137664794922,2.7528234,scale_0_5,score
A man is slicing something.,A man is slicing a bun.,3.000,12.547271728515625,0.8007522225379944,2.51347,scale_0_5,score
A man is paddling a canoe.,A man is playing a harp.,0.667,6.695498466491699,0.33342957496643066,5.1755514,scale_0_5,score
A man and woman are walking together through the woods.,A man and woman are walking arm in arm through a wooded area.,4.000,13.727985382080078,0.7822892069816589,2.8291588,scale_0_5,score
The woman picked up the kangaroo.,A woman picks up a baby kangaroo.,3.750,12.401456832885742,0.8579570055007935,2.0269086,scale_0_5,score
Fish are swimming.,A fish is swimming.,4.133,33.822845458984375,1.0,0.0,scale_0_5,score
Two women mix something in a food processor.,Two women make something in a blender.,4.000,13.562353134155273,0.7361921072006226,3.1178432,scale_0_5,score
A person is surfing a large wave.,A person is surfing.,3.600,13.768942832946777,0.7730342149734497,2.9586246,scale_0_5,score
A man is playing a guitar.,A man is stabbing a target.,1.200,9.495305061340332,0.46713143587112427,4.7127914,scale_0_5,score
A man is playing a flute in a band.,A man is playing a guitar.,1.600,19.681657791137695,0.8965728878974915,2.1695862,scale_0_5,score
The man spread butter on the loaf of bread.,A man is spreading butter onto bread.,4.000,19.217073440551758,0.9425922632217407,1.5326827,scale_0_5,score
A person is boiling noodles.,A woman is boiling noodles in water.,4.000,17.650726318359375,0.8822566866874695,2.1755595,scale_0_5,score
A group of people dance on a hill.,A group of people are dancing.,3.200,17.046672821044922,0.8856295347213745,2.1245415,scale_0_5,score
A man is dancing outside.,A man is playing flute.,1.000,12.148954391479492,0.6205592155456543,3.8647604,scale_0_5,score
A woman is feeding a man.,A woman is mixing meat.,1.000,12.632203102111816,0.638015627861023,3.7880182,scale_0_5,score
A man is putting a pan into an oven.,A woman is cutting an onion.,0.600,10.338178634643555,0.5712670087814331,3.944421,scale_0_5,score
A woman is sitting at a desk.,A woman is riding a donkey.,0.400,11.152711868286133,0.5281084775924683,4.469759,scale_0_5,score
Medics transport a patient on a stretcher.,A doctor rushes a patient on a stretcher.,3.400,12.115382194519043,0.7148902416229248,3.1087768,scale_0_5,score
A woman is playing a flute on stage.,The woman is playing the flute.,3.600,17.981203079223633,0.9395825266838074,1.5581118,scale_0_5,score
Two baby pandas are playing.,Two pandas are laying together.,3.000,14.880245208740234,0.6345084309577942,4.150235,scale_0_5,score
A baby is laughing.,A baby is laughing and giggling.,4.000,21.418943405151367,0.9289216995239258,1.8713188,scale_0_5,score
A man is playing a guitar.,A boy is playing a piano.,1.200,21.24576187133789,0.8669120073318481,2.5566351,scale_0_5,score
A man is folding paper.,A woman is slicing a pepper.,0.600,6.683019161224365,0.3916911780834198,4.556895,scale_0_5,score
Three women are dancing.,The man is dancing.,1.600,19.734195709228516,0.7379634976387024,3.7904189,scale_0_5,score
The cats are playing with each other.,Two cats are fighting each other.,2.600,17.116764068603516,0.7004515528678894,3.8263044,scale_0_5,score
A person is writing.,A person is writing with a pencil.,3.600,17.468460083007812,0.8649582862854004,2.4032807,scale_0_5,score
A man is running.,A man is running down a road.,3.500,18.78156280517578,0.8847750425338745,2.224985,scale_0_5,score
The woman is rolling dough.,A woman is flouring and rolling dough.,3.765,15.770121574401855,0.8758041858673096,2.1566207,scale_0_5,score
A woman is adding spices on a meat.,Woman is adding sugar to meat.,2.750,14.542230606079102,0.8909037113189697,1.8975298,scale_0_5,score
A woman is adding oil on fishes.,A woman is pouring water on fish.,2.250,11.413793563842773,0.7153300046920776,3.0843492,scale_0_5,score
A young boy is holding a guitar.,A little boy is playing a guitar.,2.750,16.7120361328125,0.8545504808425903,2.4221797,scale_0_5,score
A cheetah is running.,A cheetah is running across a field.,3.800,15.752927780151367,0.8560065031051636,2.336419,scale_0_5,score
The man is eating pizza.,A man is eating a slice of pizza.,4.800,19.324813842773438,0.9458153247833252,1.5238825,scale_0_5,score
An orangutan is riding a bus.,A monkey is riding on a bus.,3.600,14.793558120727539,0.8384069204330444,2.4225514,scale_0_5,score
A man and a woman talk in a diner.,A man and a woman are riding on a bicycle.,1.200,13.241134643554688,0.7129791378974915,3.316571,scale_0_5,score
A man is playing a guitar.,A man is cleaning a glass door.,0.400,9.90017032623291,0.4628467857837677,4.8220596,scale_0_5,score
A girl is singing and playing a guitar.,A young man is singing while playing the guitar.,2.400,21.154773712158203,0.9366846680641174,1.7321169,scale_0_5,score
A girl is communicating with sign language.,A young girl is using sign language.,3.941,13.876289367675781,0.8900638222694397,1.8540707,scale_0_5,score
A woman is doing weight exercises.,A woman is doing her hair.,0.500,13.580315589904785,0.54931640625,4.872721,scale_0_5,score
A man is getting inside a car.,An elderly man is getting into a red car.,3.750,15.73747730255127,0.8894191980361938,1.9921789,scale_0_5,score
A big green ball knocks a potato over.,A large green ball hits a potato.,4.000,13.3394775390625,0.8935834169387817,1.7974387,scale_0_5,score
A cat is playing keyboards.,A cat is playing a piano.,3.000,18.67104148864746,0.8851118087768555,2.229603,scale_0_5,score
Two dogs swim in a pool.,Dogs are swimming in a pool.,4.200,22.511886596679688,0.931807279586792,1.8395059,scale_0_5,score
The man used a chopper to chop the onion.,The man used a machine to chop up a potatoe.,2.000,8.649210929870605,0.7094380855560303,2.6787035,scale_0_5,score
A woman slices tofu.,A woman is cutting tofu.,5.000,14.09073257446289,0.8113924860954285,2.6907158,scale_0_5,score
A herd of deer are crossing the street.,A herd of caribou are crossing a road.,3.000,14.51356315612793,0.8325514197349548,2.417266,scale_0_5,score
The person is riding the horse.,A man is riding a horse.,3.800,22.264101028442383,0.9428662061691284,1.6483784,scale_0_5,score
Someone is feeding a animal.,Someone is playing a piano.,0.000,2.260720729827881,0.0740879625082016,7.535151,scale_0_5,score
Someone is slicing tortila's.,Someone is riding a horse.,0.000,0.9522991180419922,0.029596026986837387,7.906947,scale_0_5,score
Someone is mixing ingrediants.,Someone is sewing things.,0.250,8.733905792236328,0.31555962562561035,6.3015013,scale_0_5,score
A rooster pecks at a dead mouse.,A chicken is pecking at a dead mouse.,4.000,10.971841812133789,0.7079306244850159,3.0146604,scale_0_5,score
A woman holds a kangaroo.,A woman is picking up a kangaroo.,3.250,11.706605911254883,0.7837392091751099,2.5426192,scale_0_5,score
A man is playing with frogs,A cat is playing with a camera.,0.750,12.525707244873047,0.6500052213668823,3.6746542,scale_0_5,score
Two men are talking.,Two men are playing guitar.,1.500,14.534162521362305,0.6624439358711243,3.852004,scale_0_5,score
A man spreads butter on a big piece of bread.,A man is smearing butter on a slice of garlic bread.,3.500,13.518074035644531,0.8116848468780518,2.5378523,scale_0_5,score
A man is running across a high wire.,A man is running on rope.,3.000,14.568883895874023,0.7988808155059814,2.7087047,scale_0_5,score
A man is mowing a lawn.,A woman is cutting a lemon.,0.200,6.740180492401123,0.36265861988067627,4.882562,scale_0_5,score
A man is opening a door.,A man is playing a guitar.,0.800,12.645277976989746,0.5852176547050476,4.2607064,scale_0_5,score
A man is slicing a potato into pieces.,A man is cutting a potato.,4.200,12.766530990600586,0.846307635307312,2.166756,scale_0_5,score
The woman is cutting cooked octopus.,A woman is chopping octopus.,3.800,10.895435333251953,0.7906851172447205,2.407086,scale_0_5,score
A man is punching through boards.,A dog is running through water.,0.400,8.68295669555664,0.4730490744113922,4.4803014,scale_0_5,score
A man is dancing.,A man is eating bread.,0.800,13.603446960449219,0.5863253474235535,4.383226,scale_0_5,score
Someone is playing a piano.,A man is playing a guitar.,1.200,23.53400230407715,0.830475926399231,3.226915,scale_0_5,score
Two foxes are eating from a plate on a brick patio.,Foxes are eating from a plate.,2.800,13.32774543762207,0.807356595993042,2.5821686,scale_0_5,score
A boy is playing a key-board.,A boy is playing the piano.,3.200,23.387704849243164,0.8991471529006958,2.2980566,scale_0_5,score
A person plays a keyboard.,Someone is playing a keyboard.,5.000,19.913373947143555,0.8272213339805603,3.0761566,scale_0_5,score
A man is shooting a gun.,A man is spitting.,0.000,13.563627243041992,0.5680555105209351,4.5443845,scale_0_5,score
Someone is slicing an onion.,Someoen is peeling a potato.,1.000,16.77846908569336,0.60774827003479,4.656463,scale_0_5,score
A man is swimming.,A woman is slicing meat.,0.000,8.543182373046875,0.3947473168373108,5.1914473,scale_0_5,score
A man is playing the guitar.,A man plays an acoustic guitar.,3.750,20.695621490478516,0.9072558879852295,2.0700488,scale_0_5,score
A woman is slicing a pumpkin.,A woman is riding an elephant.,0.400,8.504602432250977,0.48361021280288696,4.2925906,scale_0_5,score
A woman is dancing.,A woman is kneading dough.,0.400,8.853229522705078,0.35459092259407043,5.68885,scale_0_5,score
A woman is cracking eggs into a bowl.,A woman is placing skewers onto a rack.,0.600,7.440025806427002,0.46270906925201416,4.1647253,scale_0_5,score
A car is moving through a road.,A car is driving down the road.,4.000,22.90749740600586,0.9179722666740417,2.1129777,scale_0_5,score
Someone is greasing a pan.,Smeone is laying down.,0.400,3.4320995807647705,0.09349361062049866,8.1787815,scale_0_5,score
A man is playing guitar.,A man is draining pasta.,0.400,6.2557525634765625,0.32632482051849365,5.1751347,scale_0_5,score
A woman is drinking vodka.,A woman is exercising.,0.400,10.929359436035156,0.5045391321182251,4.6334553,scale_0_5,score
A woman is cutting meat into pieces.,A woman is cutting up some meat.,4.800,17.43257713317871,0.9399913549423218,1.5057335,scale_0_5,score
A man is rinsing a steak.,A man is playing a guitar.,0.600,5.440971374511719,0.2741559147834778,5.432575,scale_0_5,score
A man is selling items.,A man is cleaning the house.,0.800,11.785179138183594,0.5947821736335754,4.0079174,scale_0_5,score
