first_sentence,second_sentence,score,dot_score,cos_score,eucl_score,score_type,score_name
Nantucket Pavers Patio-on-a-Pallet 10 ft. x 10 ft. Concrete Tan Variegated Basketweave Yorkstone Paver,Belgium block pavers,2.0,0.485687255859375,0.485687255859375,1.0142118,scale_0_5,score
Nantucket Pavers Patio-on-a-Pallet 10 ft. x 10 ft. Concrete Tan Variegated Basketweave Yorkstone Paver,ourdoor patio tile,2.33,0.5178898572921753,0.5178898572921753,0.9819471,scale_0_5,score
UltraTouch 48 in. x 24 ft. Radiant Barrier,insulation roll,2.33,0.32172879576683044,0.32172882556915283,1.164707,scale_0_5,score
Backyard X-Scapes 6 ft. H. x 16 ft. L Reed Fencing,6ft h bamboo fencing,2.0,0.7197128534317017,0.7197129726409912,0.7487151,scale_0_5,score
Backyard X-Scapes 6 ft. H. x 16 ft. L Reed Fencing,balcony privacy screen,2.67,0.36392760276794434,0.3639276623725891,1.1278938,scale_0_5,score
Backyard X-Scapes 6 ft. H. x 16 ft. L Reed Fencing,bamboo,1.67,0.24624119699001312,0.2462412267923355,1.22781,scale_0_5,score
Backyard X-Scapes 6 ft. H. x 16 ft. L Reed Fencing,privacy lattice panels,2.33,0.24473951756954193,0.24473950266838074,1.2290325,scale_0_5,score
Backyard X-Scapes 6 ft. H. x 16 ft. L Reed Fencing,privacy panels,1.67,0.2204234004020691,0.2204234004020691,1.2486606,scale_0_5,score
DecoArt Americana Decor 16-oz. Whisper Chalky Finish,chalk paint,3.0,0.6239032745361328,0.6239034533500671,0.8672908,scale_0_5,score
9.1 in. x 5.8 in. White Designer Shelf Bracket,8 4616809045 9,1.67,0.20298801362514496,0.20298801362514496,1.2625467,scale_0_5,score
9.1 in. x 5.8 in. White Designer Shelf Bracket,shelf bracket,3.0,0.6783760786056519,0.6783760786056519,0.80202734,scale_0_5,score
9.1 in. x 5.8 in. White Designer Shelf Bracket,white 4shelves,1.67,0.16769559681415558,0.16769559681415558,1.2901971,scale_0_5,score
HDX 48 in. W x 72 in. H x 18 in. D Decorative Wire Chrome Finish Commercial Shelving Unit,6 teir shelving,3.0,0.5312739610671997,0.5312739610671997,0.96822107,scale_0_5,score
HDX 48 in. W x 72 in. H x 18 in. D Decorative Wire Chrome Finish Commercial Shelving Unit,hdx wire shelving,3.0,0.5285852551460266,0.5285852551460266,0.9709941,scale_0_5,score
HDX 48 in. W x 72 in. H x 18 in. D Decorative Wire Chrome Finish Commercial Shelving Unit,kitchen  cabinet finishes,1.0,0.33474862575531006,0.33474862575531006,1.1534742,scale_0_5,score
HDX 48 in. W x 72 in. H x 18 in. D Decorative Wire Chrome Finish Commercial Shelving Unit,kitchen wire shelf tiered,3.0,0.4481201767921448,0.44812023639678955,1.0505997,scale_0_5,score
HDX 48 in. W x 72 in. H x 18 in. D Decorative Wire Chrome Finish Commercial Shelving Unit,pantry rack,2.67,0.3189932405948639,0.31899330019950867,1.1670533,scale_0_5,score
HDX 48 in. W x 72 in. H x 18 in. D Decorative Wire Chrome Finish Commercial Shelving Unit,plastic storage racks,2.67,0.2694675326347351,0.2694675326347351,1.2087451,scale_0_5,score
HDX 48 in. W x 72 in. H x 18 in. D Decorative Wire Chrome Finish Commercial Shelving Unit,Shelves Metal,3.0,0.41739028692245483,0.4173903465270996,1.0794532,scale_0_5,score
HDX 48 in. W x 72 in. H x 18 in. D Decorative Wire Chrome Finish Commercial Shelving Unit,steel shelving,2.67,0.47274667024612427,0.47274670004844666,1.0268917,scale_0_5,score
HDX 48 in. W x 72 in. H x 18 in. D Decorative Wire Chrome Finish Commercial Shelving Unit,storage shelve,3.0,0.3955289125442505,0.39552897214889526,1.099519,scale_0_5,score
Marshalltown Masonry Brush,mortar tools,1.0,0.4309546649456024,0.4309546649456024,1.0668133,scale_0_5,score
Rubbermaid 12 in. D Single Track Bracket,12 boltless bracket,2.33,0.6329474449157715,0.6329474449157715,0.8567995,scale_0_5,score
Rubbermaid 12 in. D Single Track Bracket,12 in.  16 in single track brackets,2.33,0.6760941743850708,0.6760941743850708,0.80486757,scale_0_5,score
Rubbermaid 12 in. D Single Track Bracket,12 wire shelf bracket,3.0,0.5955795645713806,0.5955795645713806,0.8993558,scale_0_5,score
Rubbermaid 12 in. D Single Track Bracket,shelf track,2.33,0.4048076272010803,0.4048076272010803,1.0910476,scale_0_5,score
Husky 9-Pocket Maintenance Pouch,husky tool bag,2.5,0.691592812538147,0.6915929317474365,0.7853751,scale_0_5,score
RIDGID X4 18-Volt 1/2 in. Impact Wrench (Tool Only),impact driver drill battery powered,2.33,0.5508030652999878,0.5508030652999878,0.94783646,scale_0_5,score
RIDGID X4 18-Volt 1/2 in. Impact Wrench (Tool Only),impact wrench,3.0,0.7527040839195251,0.7527040839195251,0.7032722,scale_0_5,score
"Emberglow 25,000 BTU Vent-Free Dual Fuel Gas Stove with Thermostat",pellet stove,2.33,0.5199722647666931,0.5199722647666931,0.9798243,scale_0_5,score
"Emberglow 25,000 BTU Vent-Free Dual Fuel Gas Stove with Thermostat",register for fuel,2.33,0.3411497473716736,0.3411497473716736,1.1479114,scale_0_5,score
"Emberglow 25,000 BTU Vent-Free Dual Fuel Gas Stove with Thermostat",stove and mi,2.33,0.4809226989746094,0.48092278838157654,1.0188987,scale_0_5,score
"Emberglow 25,000 BTU Vent-Free Dual Fuel Gas Stove with Thermostat",ventless gas stove,3.0,0.7045049071311951,0.7045049071311951,0.7687588,scale_0_5,score
American Standard Cadet 3 FloWise 2-piece 1.28 GPF Round Front Toilet in Bone,American Standard Bone round toliet,3.0,0.637525737285614,0.637525737285614,0.8514391,scale_0_5,score
American Standard Cadet 3 FloWise 2-piece 1.28 GPF Round Front Toilet in Bone,cadet 3 insulated in bone,2.33,0.2781749963760376,0.2781749963760376,1.20152,scale_0_5,score
Sumner Street Home Hardware Grayson 2-1/2 in. Oil Rubbed Bronze Cup Pull,grayson,2.33,0.19196303188800812,0.19196303188800812,1.271249,scale_0_5,score
HDX 6 ft. Heavy Duty Steel Green Painted T-Post,6 stell,2.0,0.25728839635849,0.25728839635849,1.2187793,scale_0_5,score
HDX 6 ft. Heavy Duty Steel Green Painted T-Post,fece posts metal,2.0,0.4688529670238495,0.4688529968261719,1.0306764,scale_0_5,score
HDX 6 ft. Heavy Duty Steel Green Painted T-Post,green painted pop rivets,2.33,0.2840176522731781,0.2840177118778229,1.1966473,scale_0_5,score
HDX 6 ft. Heavy Duty Steel Green Painted T-Post,post,2.67,0.3579539358615875,0.3579539358615875,1.1331779,scale_0_5,score
HDX 6 ft. Heavy Duty Steel Green Painted T-Post,wire fencing 6 ft high,1.67,0.40758752822875977,0.40758758783340454,1.0884966,scale_0_5,score
Crown Bolt 24 in. x 1/2 in. x 12 in. Plain Metal Expanded Sheet,bolt 1/2 in by 12,3.0,0.665104866027832,0.665104866027832,0.81840724,scale_0_5,score
Crown Bolt 24 in. x 1/2 in. x 12 in. Plain Metal Expanded Sheet,metal sheet,2.33,0.40792083740234375,0.40792083740234375,1.0881904,scale_0_5,score
Crown Bolt 24 in. x 1/2 in. x 12 in. Plain Metal Expanded Sheet,sheet metal,3.0,0.3820095360279083,0.3820095360279083,1.1117468,scale_0_5,score
Henry 587 4.75 Gal. White Roof Coating,elastomeric roof coating,2.0,0.6224888563156128,0.6224888563156128,0.86892027,scale_0_5,score
Hampton Bay Beverly Patio Dining Arm Chairs with Custom Cushion (2-Pack),outdoor dining,2.67,0.38238927721977234,0.3823893368244171,1.1114053,scale_0_5,score
Hampton Bay Spring Haven Brown All-Weather Wicker Patio Lounge Chair with Sky Blue Cushions,cushions outdoorlounge,3.0,0.6206725835800171,0.6206725835800171,0.87100804,scale_0_5,score
Hampton Bay Spring Haven Brown All-Weather Wicker Patio Lounge Chair with Sky Blue Cushions,hampton bay spring,3.0,0.5399178266525269,0.5399178266525269,0.95925194,scale_0_5,score
Hampton Bay Spring Haven Brown All-Weather Wicker Patio Lounge Chair with Sky Blue Cushions,outdoorfurniture,2.33,0.22968804836273193,0.22968804836273193,1.2412187,scale_0_5,score
60 in. x 150 ft. 10/10 Remesh,wiremesh,3.0,0.3417404592037201,0.34174051880836487,1.1473966,scale_0_5,score
Stanley Doors 36 in. x 80 in. Chatham 3/4 Lite 1-Panel Prefinished Steel Prehung Front Door,front doors,3.0,0.4281782805919647,0.4281782805919647,1.0694127,scale_0_5,score
Stanley Doors 36 in. x 80 in. Chatham 3/4 Lite 1-Panel Prefinished Steel Prehung Front Door,prehung steel door,3.0,0.49651360511779785,0.49651360511779785,1.0034803,scale_0_5,score
Stanley Doors 36 in. x 80 in. Chatham 3/4 Lite 1-Panel Prefinished Steel Prehung Front Door,stanley doors,2.67,0.5912083983421326,0.5912083983421326,0.9042032,scale_0_5,score
MOEN Essie Single-Handle Pull-Down Sprayer Kitchen Faucet in Spot Resist Stainless with Soap Dispenser,kingsley moen kitchen faucet,2.33,0.6384848952293396,0.6384848952293396,0.8503118,scale_0_5,score
MOEN Essie Single-Handle Pull-Down Sprayer Kitchen Faucet in Spot Resist Stainless with Soap Dispenser,kitchen sink faucet,3.0,0.6212652325630188,0.6212652325630188,0.87032723,scale_0_5,score
MOEN Essie Single-Handle Pull-Down Sprayer Kitchen Faucet in Spot Resist Stainless with Soap Dispenser,pricepfister kitchen faucet g135,2.0,0.4137817323207855,0.4137817919254303,1.0827911,scale_0_5,score
MOEN Essie Single-Handle Pull-Down Sprayer Kitchen Faucet in Spot Resist Stainless with Soap Dispenser,soap dispenser,2.67,0.5204488635063171,0.5204488635063171,0.97933763,scale_0_5,score
MOEN Essie Single-Handle Pull-Down Sprayer Kitchen Faucet in Spot Resist Stainless with Soap Dispenser,soap dispenser kitchen,2.0,0.6493974924087524,0.6493974924087524,0.8373799,scale_0_5,score
Bare Ground 4 Gal. Liquid De-Icer (Case-4),roof melter,1.33,0.3445281684398651,0.3445281684398651,1.1449646,scale_0_5,score
Owens Corning R-19 Kraft Faced Insulation Batts 15 in. x 93 in.,6 kraft faced insulation,2.33,0.6356394290924072,0.6356394290924072,0.8536517,scale_0_5,score
Owens Corning R-19 Kraft Faced Insulation Batts 15 in. x 93 in.,fiberglass insulation,2.33,0.45380088686943054,0.45380088686943054,1.0451787,scale_0_5,score
Owens Corning R-19 Kraft Faced Insulation Batts 15 in. x 93 in.,owens corning 7-3,2.0,0.3870488703250885,0.3870488703250885,1.1072048,scale_0_5,score
Owens Corning R-19 Kraft Faced Insulation Batts 15 in. x 93 in.,R 15,1.33,0.16420023143291473,0.16420020163059235,1.2929037,scale_0_5,score
Owens Corning R-19 Kraft Faced Insulation Batts 15 in. x 93 in.,r19 insulation,3.0,0.5855514407157898,0.5855514407157898,0.91043806,scale_0_5,score
Gama Sonic 40-LED Rechargeable Battery-Powered Emergency Lantern,battery lanterns,3.0,0.6622171401977539,0.6622171401977539,0.82192796,scale_0_5,score
Gama Sonic 40-LED Rechargeable Battery-Powered Emergency Lantern,ceiling light battery powered with remote,2.33,0.356164813041687,0.35616475343704224,1.1347557,scale_0_5,score
Gama Sonic 40-LED Rechargeable Battery-Powered Emergency Lantern,emergency light,3.0,0.5537685751914978,0.5537685751914978,0.9447026,scale_0_5,score
12 in. Dia. Dark Blue Ceramic Rivage Pot,planters pots,2.67,0.3885822892189026,0.3885822892189026,1.105819,scale_0_5,score
RDI Porch and Newel 5 in. x 5 in. x 108 in. Vinyl Turned Fence Post with 5000 lb. Capacity,5x5 post,2.33,0.3879682421684265,0.3879682719707489,1.106374,scale_0_5,score
RDI Porch and Newel 5 in. x 5 in. x 108 in. Vinyl Turned Fence Post with 5000 lb. Capacity,column post,3.0,0.2930045425891876,0.29300457239151,1.1891135,scale_0_5,score
RDI Porch and Newel 5 in. x 5 in. x 108 in. Vinyl Turned Fence Post with 5000 lb. Capacity,post,2.33,0.2601643204689026,0.2601642906665802,1.2164176,scale_0_5,score
BAZZ 10 ft. Multi-Color Self-Adhesive Cuttable Rope Lighting with Remote Control,bazz lighting,2.0,0.49394893646240234,0.4939489960670471,1.0060328,scale_0_5,score
BAZZ 10 ft. Multi-Color Self-Adhesive Cuttable Rope Lighting with Remote Control,led rope,2.67,0.6385001540184021,0.6385001540184021,0.8502939,scale_0_5,score
BAZZ 10 ft. Multi-Color Self-Adhesive Cuttable Rope Lighting with Remote Control,led strip lights,2.67,0.5506930947303772,0.5506930351257324,0.94795245,scale_0_5,score
TrafficMASTER Allure 6 in. x 36 in. Cherry Resilient Vinyl Plank Flooring (24 sq. ft. / case),TILES 12*12,2.67,0.39261698722839355,0.39261704683303833,1.1021643,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,10  rough toilet bowl,2.33,0.4943637251853943,0.49436381459236145,1.0056205,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,delta canister 17,1.33,0.2399033010005951,0.2399033010005951,1.2329613,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,glaciar bay toiled,2.0,0.14006033539772034,0.14006035029888153,1.3114417,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,glacie bay dual flush,2.33,0.5693826079368591,0.5693826079368591,0.92802745,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,glacier bay high efficiency toilet fill valve,2.0,0.6198673248291016,0.6198673248291016,0.87193197,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,glacier bay tiolet tank lid,2.67,0.458152711391449,0.458152711391449,1.0410066,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,handicap toilet,2.67,0.5863363742828369,0.5863363742828369,0.90957534,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,handycap toilets,2.33,0.5034413933753967,0.5034413933753967,0.99655265,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,high boy tolet,2.33,0.06735420227050781,0.067354217171669,1.3657568,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,kohler rosario toilet parts,1.33,0.6246657967567444,0.6246659159660339,0.8664111,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,toilet bowl,2.33,0.5505542159080505,0.5505542159080505,0.94809896,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,toilet flush kit,2.67,0.6003798842430115,0.6003798842430115,0.8940023,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,toilet glacier bay,3.0,0.6234422326087952,0.6234422326087952,0.86782235,scale_0_5,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",60 heater gallon gas water,2.33,0.6608264446258545,0.6608264446258545,0.82361853,scale_0_5,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",gas wayer heaters,2.0,0.5733262896537781,0.5733262300491333,0.9237681,scale_0_5,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",heater gas,1.67,0.5689453482627869,0.5689453482627869,0.9284984,scale_0_5,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",hot water heater cost,2.67,0.45104512572288513,0.45104506611824036,1.047812,scale_0_5,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",hot water heater gas,3.0,0.6087117791175842,0.6087117195129395,0.88463366,scale_0_5,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",rheem gas water heater prog40,2.67,0.7423186302185059,0.7423183917999268,0.717888,scale_0_5,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",rheem water heater gas,3.0,0.7453011274337769,0.7453011274337769,0.71372104,scale_0_5,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",rheem water heater plug,2.33,0.5415112972259521,0.541511058807373,0.9575897,scale_0_5,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",rheum water heater,3.0,0.6764765977859497,0.6764764785766602,0.8043923,scale_0_5,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",water heater certified,3.0,0.6225970387458801,0.6225970387458801,0.8687957,scale_0_5,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",water heater pans,1.67,0.45349758863449097,0.45349758863449097,1.0454687,scale_0_5,score
Shark Rotator Slim-Light Lift-Away Vacuum Cleaner,shark vacuum,3.0,0.7310405969619751,0.7310407161712646,0.7334293,scale_0_5,score
GE 18 in. Direct Wire LED Under Cabinet Light Bar with Hi/Low/Off,under cabinet led,3.0,0.6335031390190125,0.633503258228302,0.8561504,scale_0_5,score
GE 18 in. Direct Wire LED Under Cabinet Light Bar with Hi/Low/Off,under cabinet lighting,3.0,0.5711908340454102,0.5711908936500549,0.9260769,scale_0_5,score
GE 18 in. Direct Wire LED Under Cabinet Light Bar with Hi/Low/Off,under counter fluorescent bar light,2.33,0.5642431974411011,0.5642432570457458,0.9335489,scale_0_5,score
GE 18 in. Direct Wire LED Under Cabinet Light Bar with Hi/Low/Off,undercounter lighting,3.0,0.29225534200668335,0.29225534200668335,1.1897434,scale_0_5,score
Steves &amp; Sons Retrofit Prehung Primed White Steel Patio Door,doors exterior,2.33,0.5156408548355103,0.5156408548355103,0.9842349,scale_0_5,score
Steves &amp; Sons Retrofit Prehung Primed White Steel Patio Door,Double Doors,3.0,0.3403765559196472,0.3403765559196472,1.1485848,scale_0_5,score
Steves &amp; Sons Retrofit Prehung Primed White Steel Patio Door,prehung steel door,3.0,0.736495852470398,0.736495852470398,0.7259535,scale_0_5,score
Steves &amp; Sons Retrofit Prehung Primed White Steel Patio Door,steel patio railings,1.33,0.378339022397995,0.378339022397995,1.1150435,scale_0_5,score
"Duck 1.41 in. x 60 yds. Blue Clean Release Masking Tape, (16-Pack)",3 blue masking tape,1.67,0.5697455406188965,0.5697456002235413,0.9276362,scale_0_5,score
"Duck 1.41 in. x 60 yds. Blue Clean Release Masking Tape, (16-Pack)",masking tape,3.0,0.5767859816551208,0.5767860412597656,0.9200152,scale_0_5,score
Kaleen Soho Thames Beige 4 ft. x 6 ft. Area Rug,4x6,3.0,0.33383408188819885,0.33383414149284363,1.1542667,scale_0_5,score
4 in. x 4 in. x 5-1/3 ft. Pressure-Treated Pine 2-Hole Fence Corner Post,treated fence posts,3.0,0.5805966854095459,0.5805968046188354,0.9158638,scale_0_5,score
Mueller Global 3/4 in. Black Malleable Iron Threaded Tee,1/2 x 5 black pipe nipple,1.67,0.5206718444824219,0.5206719040870667,0.97911,scale_0_5,score
Mueller Global 3/4 in. Black Malleable Iron Threaded Tee,galvanized gas tee,3.0,0.5379545092582703,0.5379545092582703,0.9612966,scale_0_5,score
Safavieh Courtyard Natural/Brown 8 ft. 11 in. x 12 ft. Area Rug,area rugs 9x12,2.67,0.7207134366035461,0.7207134366035461,0.74737763,scale_0_5,score
Frigidaire 18 cu. ft. Top Freezer Refrigerator in Stainless Steel,18  dishwasher,1.67,0.36565297842025757,0.36565300822257996,1.1263632,scale_0_5,score
STERLING Accord 30 in. x 60 in. x 72 in. Bath and Shower Kit in White,30' x 60 'molded one piece acrylic shower stall,2.33,0.5944685339927673,0.5944685339927673,0.9005905,scale_0_5,score
STERLING Accord 30 in. x 60 in. x 72 in. Bath and Shower Kit in White,one piece showers,2.33,0.4727340042591095,0.4727340042591095,1.0269041,scale_0_5,score
Corner Baker&#39;s Rack with Slate Top,bakers rack,3.0,0.7255232334136963,0.7255233526229858,0.7409138,scale_0_5,score
Shape Products Thick &amp; Strong Flat Area Well Cover,basemetnt window,1.33,0.12881164252758026,0.12881164252758026,1.3199911,scale_0_5,score
Rust-Oleum EpoxyShield 2 gal. Tan 2-Part High-Gloss Epoxy Garage Floor Coating Kit,editing garage floor,2.0,0.47351422905921936,0.47351422905921936,1.026144,scale_0_5,score
Rust-Oleum EpoxyShield 2 gal. Tan 2-Part High-Gloss Epoxy Garage Floor Coating Kit,rustollum epoxy,3.0,0.6216331124305725,0.6216331124305725,0.86990446,scale_0_5,score
YuTrax Arch XL Folding Aluminum ATV Ramp,car ramps ends,2.0,0.42668265104293823,0.426682710647583,1.0708102,scale_0_5,score
"Werner 7 ft. - 9 ft., 18 in. x 24 in. Compact Aluminum Attic Ladder with 250 lb. Maximum Load Capacity",plexiglas 18' x 24',2.0,0.27770116925239563,0.27770116925239563,1.2019142,scale_0_5,score
Melnor Adjustable Rear Trigger Nozzle,melnor,3.0,0.32830700278282166,0.32830703258514404,1.1590452,scale_0_5,score
"LG Electronics 5,000 BTU 115-Volt Window Air Conditioner",A/c window unit,3.0,0.6813021302223206,0.6813022494316101,0.79837066,scale_0_5,score
"LG Electronics 5,000 BTU 115-Volt Window Air Conditioner",air /heaterconditioner window,3.0,0.5342191457748413,0.5342192053794861,0.96517444,scale_0_5,score
"LG Electronics 5,000 BTU 115-Volt Window Air Conditioner",room a/c units,2.67,0.5672804713249207,0.5672805905342102,0.9302896,scale_0_5,score
"LG Electronics 5,000 BTU 115-Volt Window Air Conditioner",spliter ac unit,2.33,0.4885864555835724,0.48858654499053955,1.0113491,scale_0_5,score
"LG Electronics 5,000 BTU 115-Volt Window Air Conditioner",window air condit,2.33,0.49981364607810974,0.4998137354850769,1.0001863,scale_0_5,score
