first_sentence,second_sentence,score,dot_score,cos_score,eucl_score,score_type,score_name
The man is riding a horse.,A man is riding on a horse.,5.000,0.935203492641449,0.9352035522460938,0.3599903,scale_0_5,score
A man pours oil into a pot.,A man pours wine in a pot.,3.200,0.6664513945579529,0.6664514541625977,0.8167601,scale_0_5,score
A man is playing a guitar.,A girl is playing a guitar.,2.800,0.6039985418319702,0.603998601436615,0.8899455,scale_0_5,score
A panda is sliding down a slide.,A panda slides down a slide.,4.600,0.9582535624504089,0.9582535624504089,0.28895134,scale_0_5,score
A woman is eating something.,A woman is eating meat.,3.000,0.637725830078125,0.637725830078125,0.85120404,scale_0_5,score
A woman peels a potato.,A woman is peeling a potato.,5.000,0.9432426691055298,0.9432428479194641,0.3369192,scale_0_5,score
The boy fell off his bike.,A boy falls off his bike.,4.800,0.944786548614502,0.9447866678237915,0.3323055,scale_0_5,score
The woman is playing the flute.,A woman is playing a flute.,5.000,0.9760172367095947,0.9760173559188843,0.21901031,scale_0_5,score
A rabbit is running from an eagle.,A hare is running from a eagle.,4.200,0.756321907043457,0.756321907043457,0.69810903,scale_0_5,score
The woman is frying a breaded pork chop.,A woman is cooking a breaded pork chop.,4.200,0.8492841720581055,0.8492841720581055,0.549028,scale_0_5,score
A girl is flying a kite.,A girl running is flying a kite.,4.000,0.8558652400970459,0.8558653593063354,0.53690726,scale_0_5,score
A man is riding a mechanical bull.,A man rode a mechanical bull.,4.000,0.9341411590576172,0.9341411590576172,0.36292934,scale_0_5,score
The man is playing the guitar.,A man is playing a guitar.,4.909,0.9632681608200073,0.9632682204246521,0.27104184,scale_0_5,score
A woman is dancing and singing with other women.,A woman is dancing and singing in the rain.,3.000,0.5083090662956238,0.5083090662956238,0.991656,scale_0_5,score
A man is slicing a bun.,A man is slicing an onion.,2.400,0.5741382837295532,0.574138343334198,0.92288864,scale_0_5,score
A man is pouring oil into a pan.,A man is pouring oil into a skillet.,4.200,0.8941757678985596,0.8941757678985596,0.4600527,scale_0_5,score
A lion is playing with people.,A lion is playing with two men.,3.400,0.837931752204895,0.837931752204895,0.56932974,scale_0_5,score
A dog rides a skateboard.,A dog is riding a skateboard.,5.000,0.9764631390571594,0.9764631390571594,0.21696517,scale_0_5,score
Someone is carving a statue.,A man is carving a statue.,3.750,0.9290464520454407,0.9290464520454407,0.37670577,scale_0_5,score
A woman is slicing an onion.,A man is cutting an onion.,2.750,0.7327414155006409,0.7327414751052856,0.7311068,scale_0_5,score
A woman peels shrimp.,A woman is peeling shrimp.,5.000,0.9538815021514893,0.9538815021514893,0.30370554,scale_0_5,score
A woman is frying fish.,A woman is cooking fish.,4.000,0.8363162279129028,0.8363162279129028,0.57216024,scale_0_5,score
A woman is playing an electric guitar.,A woman is playing a guitar.,3.600,0.8588045835494995,0.8588047027587891,0.53140455,scale_0_5,score
A baby tiger is playing with a ball.,A baby is playing with a doll.,1.600,0.5064404606819153,0.5064404606819153,0.99353886,scale_0_5,score
A person is slicing a tomato.,A person is slicing some meat.,1.750,0.6578781604766846,0.6578782200813293,0.8271902,scale_0_5,score
A person cuts an onion.,A person is cutting an onion.,5.000,0.9865410923957825,0.986541211605072,0.16406558,scale_0_5,score
A man is playing the piano.,A woman is playing the violin.,1.000,0.2033213973045349,0.2033213973045349,1.2622826,scale_0_5,score
A woman is playing the flute.,A man is playing the guitar.,1.000,0.13437609374523163,0.13437612354755402,1.3157687,scale_0_5,score
A man is cutting up a potato.,A man is cutting up carrots.,2.375,0.6047136187553406,0.6047136187553406,0.88914156,scale_0_5,score
A kid is playing guitar.,A boy is playing a guitar.,3.800,0.8132169842720032,0.8132169842720032,0.61120063,scale_0_5,score
A boy is playing guitar.,A man is playing a guitar.,3.200,0.582963228225708,0.582963228225708,0.91327626,scale_0_5,score
A man is playing guitar.,A boy is playing a guitar.,3.200,0.5728697180747986,0.5728698372840881,0.92426217,scale_0_5,score
A little boy is playing a keyboard.,A boy is playing key board.,4.400,0.8214861750602722,0.8214863538742065,0.59751767,scale_0_5,score
A man is playing a guitar.,A man is playing an electric guitar.,3.750,0.8312134742736816,0.8312134742736816,0.58101034,scale_0_5,score
A dog licks a baby.,A dog is licking a baby.,4.750,0.9565752744674683,0.956575334072113,0.29470223,scale_0_5,score
A woman is slicing an onion.,A man is cutting and onion.,3.200,0.6822811961174011,0.6822811961174011,0.79714334,scale_0_5,score
A man is playing the guitar.,A man is playing the drums.,1.556,0.4068920314311981,0.40689215064048767,1.0891353,scale_0_5,score
A woman is slicing a pepper.,A woman is cutting a red pepper.,3.938,0.8234460949897766,0.8234460949897766,0.59422874,scale_0_5,score
A man is playing the drums.,A man plays the drum.,5.000,0.8921898007392883,0.8921898007392883,0.4643495,scale_0_5,score
A woman rides a horse.,A woman is riding a horse.,5.000,0.9639796018600464,0.9639797210693359,0.26840422,scale_0_5,score
A man is eating a banana by a tree.,A man is eating a banana.,4.000,0.863479495048523,0.8634795546531677,0.52253324,scale_0_5,score
A cat is playing a key board.,A man is playing two keyboards.,1.600,0.4152860641479492,0.4152861535549164,1.081401,scale_0_5,score
A man chops down a tree with an axe.,A man cut a tree with an axe.,4.750,0.8962154984474182,0.8962156176567078,0.4555975,scale_0_5,score
A kid plays with a toy phone.,A little boy plays with a toy phone.,3.500,0.906227707862854,0.9062278270721436,0.43306428,scale_0_5,score
A man is riding a motorcycle.,A man is riding a horse.,1.400,0.40147271752357483,0.40147271752357483,1.0940999,scale_0_5,score
A man is riding a motorcycle.,A man is riding a horse.,1.400,0.40147271752357483,0.40147271752357483,1.0940999,scale_0_5,score
A squirrel is spinning around in circles.,A squirrel runs around in circles.,4.000,0.887107789516449,0.887107789516449,0.4751681,scale_0_5,score
A man and a woman are kissing.,A man and woman kiss.,5.000,0.9405967593193054,0.9405968189239502,0.34468317,scale_0_5,score
A man is getting into a car.,A man is getting into a car in a garage.,3.833,0.7834581732749939,0.7834580540657043,0.65809095,scale_0_5,score
A man is dancing.,A man is talking.,0.600,0.24157771468162537,0.24157772958278656,1.2316024,scale_0_5,score
A man is playing the guitar and singing.,A man is playing the guitar.,2.917,0.7006917595863342,0.7006918787956238,0.77370316,scale_0_5,score
A person is cutting mushrooms.,A person is cutting mushrooms with a knife.,4.200,0.934942901134491,0.934942901134491,0.36071366,scale_0_5,score
A tiger cub is making a sound.,A tiger is walking around.,2.000,0.5711867809295654,0.5711867809295654,0.9260812,scale_0_5,score
A person is slicing onions.,A person is peeling an onion.,2.600,0.7782496213912964,0.7782496809959412,0.6659584,scale_0_5,score
A man is playing the piano.,A man is playing the trumpet.,1.600,0.468819260597229,0.468819260597229,1.0307093,scale_0_5,score
A woman is peeling a potato.,A woman is peeling an apple.,2.000,0.6587889790534973,0.6587890982627869,0.82608825,scale_0_5,score
A pankda is eating bamboo.,A panda bear is eating some bamboo.,4.200,0.7236981987953186,0.7236981987953186,0.7433732,scale_0_5,score
A person is peeling an onion.,A person is peeling an eggplant.,2.000,0.6662287712097168,0.6662287712097168,0.8170327,scale_0_5,score
A monkey pushes another monkey.,The monkey pushed the other monkey.,4.800,0.8921906352043152,0.8921906352043152,0.46434766,scale_0_5,score
A squirrel runs around in circles.,A squirrel is moving in circles.,4.400,0.9115144610404968,0.9115144610404968,0.42067972,scale_0_5,score
A man is tying his shoe.,A man ties his shoe.,5.000,0.9367663860321045,0.9367664456367493,0.3556223,scale_0_5,score
A boy is singing and playing the piano.,A boy is playing the piano.,3.000,0.8020355701446533,0.8020355701446533,0.62922883,scale_0_5,score
A dog is eating water melon.,A dog is eating a piece of watermelon.,4.250,0.8857620358467102,0.8857619762420654,0.4779916,scale_0_5,score
A woman is chopping broccoli.,A woman is chopping broccoli with a knife.,4.250,0.9337292909622192,0.9337291717529297,0.36406258,scale_0_5,score
A man is peeling a potato.,A man peeled a potatoe.,3.800,0.8782079815864563,0.8782079815864563,0.4935425,scale_0_5,score
A woman is playing a guitar.,A man plays a guitar.,2.400,0.6241331100463867,0.6241331100463867,0.86702585,scale_0_5,score
A woman is slicing tomato.,A man is slicing onion.,1.600,0.44938772916793823,0.44938772916793823,1.0493926,scale_0_5,score
A man swims underwater.,A woman is swimming underwater.,2.000,0.6779785752296448,0.677978515625,0.802523,scale_0_5,score
A man and woman are talking.,A man and woman is eating.,1.600,0.5001764893531799,0.5001764297485352,0.9998235,scale_0_5,score
A small dog is chasing a yoga ball.,A dog is chasing a ball.,4.000,0.680505633354187,0.6805057525634766,0.7993676,scale_0_5,score
The men are playing cricket.,The men are playing basketball.,2.200,0.4303690791130066,0.430369108915329,1.0673621,scale_0_5,score
A man rides off on a motorcycle.,A man is riding on a motorcycle.,4.400,0.8158590793609619,0.8158591389656067,0.6068624,scale_0_5,score
A man is playing a guitar.,A man is singing and playing a guitar.,3.600,0.7330434918403625,0.7330434918403625,0.7306937,scale_0_5,score
The man talked on the telephone.,The man is talking on the phone.,3.600,0.8578881025314331,0.8578881621360779,0.53312606,scale_0_5,score
A man is fishing.,A man is exercising.,0.500,0.3363180458545685,0.33631807565689087,1.1521128,scale_0_5,score
A man is levitating.,A man is talking.,0.800,0.2896135747432709,0.2896135747432709,1.1919616,scale_0_5,score
Two boys are driving.,Two bays are dancing.,0.600,0.12105685472488403,0.12105685472488403,1.3258531,scale_0_5,score
A man is riding on a horse.,A girl is riding a horse.,2.600,0.6187390089035034,0.6187390089035034,0.873225,scale_0_5,score
A man is riding a bicycle.,A monkey is riding a bike.,2.000,0.3940540552139282,0.3940540850162506,1.1008595,scale_0_5,score
A man is slicing potatoes.,A woman is peeling potato.,2.200,0.5406121015548706,0.5406121611595154,0.958528,scale_0_5,score
A woman is peeling a potato.,A man is slicing potato.,2.400,0.5858042240142822,0.585804283618927,0.9101602,scale_0_5,score
A man is playing a guitar.,Someoen is playing guitar.,3.600,0.8186371326446533,0.8186372518539429,0.6022671,scale_0_5,score
A woman is slicing a leek.,A woman is slicing ginger.,2.200,0.541462242603302,0.541462242603302,0.9576406,scale_0_5,score
The man cut a paper plate.,A man is cutting a paper plate.,4.800,0.9628185033798218,0.9628186821937561,0.27269554,scale_0_5,score
The man is playing the guitar.,A man is playing the flute.,1.643,0.3217950463294983,0.3217950761318207,1.1646501,scale_0_5,score
A man is playing the piano.,The man is playing the violin.,1.750,0.4138316512107849,0.4138316214084625,1.0827452,scale_0_5,score
A woman is slicing up some meat.,A woman is breading some meat.,2.250,0.7261194586753845,0.7261194586753845,0.74010867,scale_0_5,score
A man is playing on his keyboard.,A man is playing a keyboard piano.,4.000,0.8001202940940857,0.8001203536987305,0.6322655,scale_0_5,score
The lady chopped up the green onions.,The lady cut up a green onion.,4.800,0.9050257802009583,0.905025839805603,0.43583086,scale_0_5,score
Someone is sitring noodles in water.,A woman is boiling noodles in water.,3.200,0.6961965560913086,0.6961966156959534,0.7794915,scale_0_5,score
Lionel Richie is dancing on the ceiling.,Lionel Ritchie dances while standing on the ceiling.,4.000,0.8346793055534363,0.8346793055534363,0.5750142,scale_0_5,score
A man is playing a piano.,A person is playing the piano.,4.400,0.8802792429924011,0.8802793622016907,0.48932755,scale_0_5,score
A woman is playing flute.,A woman plays on a flute.,4.600,0.9788228869438171,0.9788227081298828,0.20580173,scale_0_5,score
A boy is checking a calender.,A boy is looking at a calendar.,3.800,0.8847730755805969,0.8847731947898865,0.480056,scale_0_5,score
A woman is cutting an onion.,A woman is chopping onions.,4.800,0.8771464228630066,0.8771464228630066,0.4956888,scale_0_5,score
A man is playing guitar.,A man plays a guitar.,4.857,0.9846982955932617,0.9846984148025513,0.17493816,scale_0_5,score
A woman is using a sewing machine.,A woman is sewing on a machine.,5.000,0.9512612819671631,0.9512614607810974,0.31221366,scale_0_5,score
A woman is flipping pancakes.,A cartoon chef is flipping pancakes.,2.533,0.6916407942771912,0.6916408538818359,0.7853144,scale_0_5,score
A man is running on the road.,A car is driving down the road.,1.000,0.43838003277778625,0.43838003277778625,1.0598302,scale_0_5,score
A man is riding on a horse.,A man is talking on a phone.,1.000,0.21915142238140106,0.21915145218372345,1.2496787,scale_0_5,score
A man is riding a bike.,A man is riding on a horse.,2.000,0.4033510088920593,0.4033510684967041,1.0923818,scale_0_5,score
A woman is dancing.,A man is eating.,0.143,-0.07648944854736328,-0.07648945599794388,1.4673033,scale_0_5,score
A man is playing a piano.,A man is playing a flute.,2.000,0.5006207227706909,0.5006207823753357,0.999379,scale_0_5,score
A man is playing a flute.,A man is playing a piano.,1.600,0.5006207227706909,0.5006207823753357,0.999379,scale_0_5,score
A man is spinning.,A man is dancing.,1.600,0.5759465098381042,0.5759465098381042,0.9209274,scale_0_5,score
A monkey is swinging from limb to limb.,A monkey is swinging from tree to tree.,3.400,0.8494743704795837,0.8494743704795837,0.54868144,scale_0_5,score
The people got off the train.,The people got off the train at the station.,4.000,0.9112681746482849,0.9112681746482849,0.42126432,scale_0_5,score
A dog is jumping on a trampoline.,A dog bounces on a trampoline.,4.800,0.8794289827346802,0.8794291019439697,0.49106207,scale_0_5,score
A boy is playing an instrument.,A man is playing a trumpet.,2.500,0.36712414026260376,0.36712419986724854,1.1250564,scale_0_5,score
A woman plays the guitar.,A man sings and plays the guitar.,1.750,0.4684585630893707,0.4684585630893707,1.031059,scale_0_5,score
A woman is picking a can.,A woman is slicing a tomato.,1.000,0.2891434133052826,0.2891434133052826,1.1923561,scale_0_5,score
A man is climbing a rope.,A man climbs up a rope.,5.000,0.9121826887130737,0.9121826887130737,0.4190882,scale_0_5,score
A man is lifting a car.,A man is climbing a wall.,1.400,0.2327737808227539,0.2327738255262375,1.2387301,scale_0_5,score
A man and woman are driving down the street in a jeep.,A man and woman are driving down the road in an open air vehicle.,4.000,0.7201753258705139,0.7201754450798035,0.74809706,scale_0_5,score
The shirtless man sat in a chair.,A shirtless man is sitting on a chair.,3.800,0.8897503614425659,0.8897504210472107,0.46957344,scale_0_5,score
Two women are wrestling.,Two women are wrestling on the floor.,4.000,0.7761566638946533,0.7761566638946533,0.669094,scale_0_5,score
The puppy played with a blue tennis ball.,A puppy is playing with a tennis ball.,4.000,0.8196993470191956,0.8196994662284851,0.6005008,scale_0_5,score
A kangroo is eating something.,A kangaroo is eating.,4.800,0.7663715481758118,0.7663715481758118,0.68356204,scale_0_5,score
A cat is playing a piano.,A man is playing a guitar.,0.600,0.1390305459499359,0.1390305459499359,1.3122268,scale_0_5,score
The man cut some carpet with a knife.,A man is cutting carpet with a knife.,4.750,0.9552143216133118,0.9552144408226013,0.29928476,scale_0_5,score
A woman is riding a motorized scooter down a road.,A man is riding a motor scooter.,2.200,0.53266841173172,0.53266841173172,0.96678007,scale_0_5,score
someone is slicing a vegetable.,Someone is slicing a tomato.,3.000,0.782639741897583,0.782639741897583,0.65933335,scale_0_5,score
A woman is dancing.,A man is talking.,0.000,-0.13461026549339294,-0.13461026549339294,1.5063932,scale_0_5,score
A dog licks up a baby's drool.,A dog licks a baby.,2.200,0.8872539401054382,0.8872541785240173,0.4748598,scale_0_5,score
A man is rowing a boat.,A man is slicing a tomato.,0.400,0.1814383566379547,0.1814383566379547,1.2795012,scale_0_5,score
A man cuts up potatos.,A man slices potatoes.,4.800,0.8496580123901367,0.8496580719947815,0.5483465,scale_0_5,score
A woman is chopping up garlic.,The woman is dicing garlic.,4.800,0.8955262899398804,0.8955264091491699,0.45710775,scale_0_5,score
An animal run in circles.,A squirrel runs in circles.,3.800,0.7264861464500427,0.7264862656593323,0.73961323,scale_0_5,score
A man is walking slowly across a rope bridge.,A boy is walking across a bridge.,3.000,0.5899795293807983,0.5899796485900879,0.90556115,scale_0_5,score
A man is playing the guitar.,A man seated in a room is playing the guitar.,4.000,0.7186891436576843,0.7186892032623291,0.75008106,scale_0_5,score
A man plays the flute.,A man is playing a flute.,5.000,0.9870958924293518,0.9870960116386414,0.160649,scale_0_5,score
A woman cracks two eggs into a glass bowl.,A woman is cracking an egg into a bowl.,3.800,0.8745309710502625,0.8745310306549072,0.50093716,scale_0_5,score
A man is cutting a fish.,A man guts a fish.,3.000,0.6749315857887268,0.6749315857887268,0.80631065,scale_0_5,score
Two men are packing suitcases into the trunk of a car.,The men are putting suitcases into the car's trunk.,4.400,0.7872325778007507,0.7872325778007507,0.65233034,scale_0_5,score
A man pours oil on some tomatos.,The man poured oil on the cut tomatoes.,3.800,0.8582104444503784,0.858210563659668,0.5325216,scale_0_5,score
A man is slicing something.,A man is slicing a bun.,3.000,0.6666944026947021,0.6666944026947021,0.8164627,scale_0_5,score
A man is paddling a canoe.,A man is playing a harp.,0.667,0.20788179337978363,0.20788179337978363,1.2586645,scale_0_5,score
A man and woman are walking together through the woods.,A man and woman are walking arm in arm through a wooded area.,4.000,0.8500047326087952,0.8500047326087952,0.54771405,scale_0_5,score
The woman picked up the kangaroo.,A woman picks up a baby kangaroo.,3.750,0.8339375853538513,0.8339377641677856,0.5763024,scale_0_5,score
Fish are swimming.,A fish is swimming.,4.133,0.7737132906913757,0.7737133502960205,0.6727358,scale_0_5,score
Two women mix something in a food processor.,Two women make something in a blender.,4.000,0.7887241840362549,0.7887242436408997,0.6500397,scale_0_5,score
A person is surfing a large wave.,A person is surfing.,3.600,0.7822819352149963,0.7822821140289307,0.65987563,scale_0_5,score
A man is playing a guitar.,A man is stabbing a target.,1.200,0.14516997337341309,0.14516997337341309,1.3075397,scale_0_5,score
A man is playing a flute in a band.,A man is playing a guitar.,1.600,0.42682120203971863,0.4268212616443634,1.0706809,scale_0_5,score
The man spread butter on the loaf of bread.,A man is spreading butter onto bread.,4.000,0.8994495868682861,0.8994495868682861,0.4484426,scale_0_5,score
A person is boiling noodles.,A woman is boiling noodles in water.,4.000,0.8781939148902893,0.8781940340995789,0.49357098,scale_0_5,score
A group of people dance on a hill.,A group of people are dancing.,3.200,0.7147732377052307,0.7147732377052307,0.7552838,scale_0_5,score
A man is dancing outside.,A man is playing flute.,1.000,0.19510869681835175,0.19510872662067413,1.2687721,scale_0_5,score
A woman is feeding a man.,A woman is mixing meat.,1.000,0.3980102837085724,0.39801034331321716,1.0972599,scale_0_5,score
A man is putting a pan into an oven.,A woman is cutting an onion.,0.600,0.10588274151086807,0.10588274151086807,1.3372489,scale_0_5,score
A woman is sitting at a desk.,A woman is riding a donkey.,0.400,0.25646570324897766,0.25646570324897766,1.2194542,scale_0_5,score
Medics transport a patient on a stretcher.,A doctor rushes a patient on a stretcher.,3.400,0.7333506941795349,0.7333507537841797,0.73027295,scale_0_5,score
A woman is playing a flute on stage.,The woman is playing the flute.,3.600,0.8700525164604187,0.8700525164604187,0.509799,scale_0_5,score
Two baby pandas are playing.,Two pandas are laying together.,3.000,0.6554641723632812,0.655464231967926,0.83010346,scale_0_5,score
A baby is laughing.,A baby is laughing and giggling.,4.000,0.9515940546989441,0.9515942335128784,0.31114587,scale_0_5,score
A man is playing a guitar.,A boy is playing a piano.,1.200,0.1454877406358719,0.1454877406358719,1.3072966,scale_0_5,score
A man is folding paper.,A woman is slicing a pepper.,0.600,-0.08026620000600815,-0.08026620000600815,1.4698749,scale_0_5,score
Three women are dancing.,The man is dancing.,1.600,0.41431689262390137,0.41431689262390137,1.0822967,scale_0_5,score
The cats are playing with each other.,Two cats are fighting each other.,2.600,0.6579052805900574,0.6579053401947021,0.82715744,scale_0_5,score
A person is writing.,A person is writing with a pencil.,3.600,0.8066005110740662,0.8066006302833557,0.62193155,scale_0_5,score
A man is running.,A man is running down a road.,3.500,0.7227264642715454,0.7227264046669006,0.7446794,scale_0_5,score
The woman is rolling dough.,A woman is flouring and rolling dough.,3.765,0.9291113018989563,0.9291113615036011,0.3765335,scale_0_5,score
A woman is adding spices on a meat.,Woman is adding sugar to meat.,2.750,0.6869707107543945,0.6869707107543945,0.7912387,scale_0_5,score
A woman is adding oil on fishes.,A woman is pouring water on fish.,2.250,0.7667829394340515,0.7667829394340515,0.68295985,scale_0_5,score
A young boy is holding a guitar.,A little boy is playing a guitar.,2.750,0.7364378571510315,0.7364379167556763,0.72603333,scale_0_5,score
A cheetah is running.,A cheetah is running across a field.,3.800,0.8508560061454773,0.8508561253547668,0.5461577,scale_0_5,score
The man is eating pizza.,A man is eating a slice of pizza.,4.800,0.847101628780365,0.847101628780365,0.5529889,scale_0_5,score
An orangutan is riding a bus.,A monkey is riding on a bus.,3.600,0.6805761456489563,0.6805761456489563,0.7992795,scale_0_5,score
A man and a woman talk in a diner.,A man and a woman are riding on a bicycle.,1.200,0.3405787944793701,0.3405788242816925,1.1484085,scale_0_5,score
A man is playing a guitar.,A man is cleaning a glass door.,0.400,0.13462744653224945,0.13462746143341064,1.3155777,scale_0_5,score
A girl is singing and playing a guitar.,A young man is singing while playing the guitar.,2.400,0.684944212436676,0.684944212436676,0.7937959,scale_0_5,score
A girl is communicating with sign language.,A young girl is using sign language.,3.941,0.910548210144043,0.9105483889579773,0.42296964,scale_0_5,score
A woman is doing weight exercises.,A woman is doing her hair.,0.500,0.3510684370994568,0.35106852650642395,1.1392379,scale_0_5,score
A man is getting inside a car.,An elderly man is getting into a red car.,3.750,0.7355353832244873,0.7355353832244873,0.72727525,scale_0_5,score
A big green ball knocks a potato over.,A large green ball hits a potato.,4.000,0.9140836000442505,0.9140837788581848,0.4145269,scale_0_5,score
A cat is playing keyboards.,A cat is playing a piano.,3.000,0.8133742213249207,0.8133741021156311,0.61094356,scale_0_5,score
Two dogs swim in a pool.,Dogs are swimming in a pool.,4.200,0.8702437877655029,0.8702439665794373,0.5094233,scale_0_5,score
The man used a chopper to chop the onion.,The man used a machine to chop up a potatoe.,2.000,0.5095946192741394,0.5095946192741394,0.99035895,scale_0_5,score
A woman slices tofu.,A woman is cutting tofu.,5.000,0.8754538297653198,0.8754538893699646,0.49909163,scale_0_5,score
A herd of deer are crossing the street.,A herd of caribou are crossing a road.,3.000,0.6610977053642273,0.661097526550293,0.823289,scale_0_5,score
The person is riding the horse.,A man is riding a horse.,3.800,0.7830087542533875,0.7830087542533875,0.65877336,scale_0_5,score
Someone is feeding a animal.,Someone is playing a piano.,0.000,0.07381080836057663,0.07381080836057663,1.3610212,scale_0_5,score
Someone is slicing tortila's.,Someone is riding a horse.,0.000,0.048505403101444244,0.048505403101444244,1.3794887,scale_0_5,score
Someone is mixing ingrediants.,Someone is sewing things.,0.250,0.3563224673271179,0.35632240772247314,1.1346169,scale_0_5,score
A rooster pecks at a dead mouse.,A chicken is pecking at a dead mouse.,4.000,0.87871253490448,0.8787125945091248,0.49251905,scale_0_5,score
A woman holds a kangaroo.,A woman is picking up a kangaroo.,3.250,0.8222132921218872,0.822213351726532,0.59629977,scale_0_5,score
A man is playing with frogs,A cat is playing with a camera.,0.750,0.09295611828565598,0.09295612573623657,1.3468808,scale_0_5,score
Two men are talking.,Two men are playing guitar.,1.500,0.3589242994785309,0.3589242994785309,1.1323214,scale_0_5,score
A man spreads butter on a big piece of bread.,A man is smearing butter on a slice of garlic bread.,3.500,0.7636226415634155,0.7636226415634155,0.6875717,scale_0_5,score
A man is running across a high wire.,A man is running on rope.,3.000,0.646854043006897,0.646854043006897,0.8404118,scale_0_5,score
A man is mowing a lawn.,A woman is cutting a lemon.,0.200,0.04027974233031273,0.04027975723147392,1.3854387,scale_0_5,score
A man is opening a door.,A man is playing a guitar.,0.800,0.2381437122821808,0.2381437122821808,1.2343875,scale_0_5,score
A man is slicing a potato into pieces.,A man is cutting a potato.,4.200,0.8851433992385864,0.8851433992385864,0.4792841,scale_0_5,score
The woman is cutting cooked octopus.,A woman is chopping octopus.,3.800,0.8683393597602844,0.8683395981788635,0.5131482,scale_0_5,score
A man is punching through boards.,A dog is running through water.,0.400,0.031052539125084877,0.031052539125084877,1.392083,scale_0_5,score
A man is dancing.,A man is eating bread.,0.800,0.23852281272411346,0.23852282762527466,1.2340803,scale_0_5,score
Someone is playing a piano.,A man is playing a guitar.,1.200,0.29671865701675415,0.29671865701675415,1.185986,scale_0_5,score
Two foxes are eating from a plate on a brick patio.,Foxes are eating from a plate.,2.800,0.8692756295204163,0.869275689125061,0.5113207,scale_0_5,score
A boy is playing a key-board.,A boy is playing the piano.,3.200,0.6871283054351807,0.6871281862258911,0.79103976,scale_0_5,score
A person plays a keyboard.,Someone is playing a keyboard.,5.000,0.9882643818855286,0.9882643818855286,0.15320355,scale_0_5,score
A man is shooting a gun.,A man is spitting.,0.000,0.28685376048088074,0.28685376048088074,1.1942749,scale_0_5,score
Someone is slicing an onion.,Someoen is peeling a potato.,1.000,0.455878883600235,0.4558787941932678,1.0431886,scale_0_5,score
A man is swimming.,A woman is slicing meat.,0.000,-0.04740554839372635,-0.04740556702017784,1.4473462,scale_0_5,score
A man is playing the guitar.,A man plays an acoustic guitar.,3.750,0.7711024284362793,0.7711025476455688,0.67660534,scale_0_5,score
A woman is slicing a pumpkin.,A woman is riding an elephant.,0.400,0.07892538607120514,0.07892540097236633,1.357258,scale_0_5,score
A woman is dancing.,A woman is kneading dough.,0.400,0.27459901571273804,0.2745990753173828,1.2044924,scale_0_5,score
A woman is cracking eggs into a bowl.,A woman is placing skewers onto a rack.,0.600,0.34908318519592285,0.3490832448005676,1.1409793,scale_0_5,score
A car is moving through a road.,A car is driving down the road.,4.000,0.8652538061141968,0.8652538061141968,0.5191268,scale_0_5,score
Someone is greasing a pan.,Smeone is laying down.,0.400,0.07110338658094406,0.07110341638326645,1.3630089,scale_0_5,score
A man is playing guitar.,A man is draining pasta.,0.400,0.13823147118091583,0.13823148608207703,1.3128356,scale_0_5,score
