first_sentence,second_sentence,score,dot_score,cos_score,eucl_score,score_type,score_name
"Alice tried frantically to stop her daughter from chatting at the party, leaving us to wonder why she was behaving so strangely.",Alice's daughter was behaving so strangely.,0,0.7995529174804688,0.7995529174804688,0.633162,binary,is_entailment
Jane knocked on Susan's door but she did not answer.,Jane did not answer.,0,0.6861825585365295,0.6861826777458191,0.7922342,binary,is_entailment
The politicians far away in Washington could not know the settlers so they must make rules to regulate them.,The politicians must make rules to regulate them.,1,0.5293942093849182,0.5293942093849182,0.97016054,binary,is_entailment
"A number of times Henry had been present at interviews which his father had had with noted detectives who desired his aid in solving perplexing mysteries, and those occasions stood out as red-letter days for him.",Those occasions stood out as red-letter days for Henry.,1,0.6655035018920898,0.6655035018920898,0.81791985,binary,is_entailment
"Sam pulled up a chair to the piano, but it was broken, so he had to stand instead.","The chair was broken, so he had to stand instead.",1,0.7215555310249329,0.7215555906295776,0.7462499,binary,is_entailment
"Since it was raining, I carried the newspaper over my backpack to keep it dry.",I carried the newspaper over my backpack to keep the backpack dry.,1,0.9445794224739075,0.9445794224739075,0.332928,binary,is_entailment
The politicians far away in Washington could not know the settlers so they must make rules to regulate them.,They must make rules to regular the politicians.,0,0.4956418573856354,0.4956418573856354,1.0043488,binary,is_entailment
Anna did a lot better than her good friend Lucy on the test because she had studied so hard.,Anna had studied so hard.,1,0.6958928108215332,0.695892870426178,0.779881,binary,is_entailment
"Mark was close to Mr. Singer's heels. He heard him calling for the captain, promising him, in the jargon everyone talked that night, that not one thing should be damaged on the ship except only the ammunition, but the captain and all his crew had best stay in the cabin until the work was over.",Mr. Singer heard him calling for the captain,0,0.627476155757904,0.627476155757904,0.8631615,binary,is_entailment
Fred is the only man still alive who remembers my great-grandfather. He was a remarkable man.,My great-grandfather was a remarkable man.,1,0.6118550896644592,0.6118550896644592,0.88107306,binary,is_entailment
I couldn't put the pot on the shelf because it was too high.,The shelf was too high.,1,0.5802119970321655,0.5802119970321655,0.9162839,binary,is_entailment
No one joins Facebook to be sad and lonely. But a new study from the University of Wisconsin psychologist George Lincoln argues that that's exactly how it makes us feel.,That's exactly how the study makes us feel.,0,0.33617979288101196,0.33617979288101196,1.1522329,binary,is_entailment
Bob paid for Charlie's college education. He is very generous.,Bob is very generous.,1,0.6398035287857056,0.6398036479949951,0.84875953,binary,is_entailment
"John promised Bill to leave, so an hour later he left.",John left.,1,0.6589839458465576,0.6589839458465576,0.8258524,binary,is_entailment
Frank was upset with Tom because the toaster he had sold him didn't work.,The toaster Frank had sold him didn't work.,0,0.8204729557037354,0.8204730749130249,0.5992112,binary,is_entailment
"Equally swoon-worthy is C.K. Dexter Haven, a pallid young dandy holding a jade-handled walking stick, with a poodle asleep at his feet.","Equally swoon-worthy is C.K. Dexter Haven, a pallid young dandy holding a jade-handled walking stick, with a poodle asleep at Haven's feet.",1,0.9932554364204407,0.9932554364204407,0.11614357,binary,is_entailment
Joe has sold his house and bought a new one a few miles away. He will be moving out of it on Thursday.,He will be moving out of The old house on Thursday.,1,0.5506306886672974,0.5506307482719421,0.9480183,binary,is_entailment
Mark heard Steve's feet going down the ladder. The door of the shop closed after him. He ran to look out the window.,The door of the shop closed after Mark.,0,0.5914948582649231,0.5914948582649231,0.90388614,binary,is_entailment
"It is not easy to space buttonholes exactly the same distance apart, and it is very difficult to cut them precisely the right size. The tiniest slip of the scissors will make the hole too large, and even one thread uncut will leave it too small.",Even one thread uncut will leave the right size too small.,0,0.4753412902355194,0.47534140944480896,1.0243618,binary,is_entailment
Billy cried because Toby wouldn't accept his toy.,Billy cried because Toby wouldn't accept Toby's toy.,0,0.9856302738189697,0.9856303334236145,0.16952729,binary,is_entailment
"As Ollie carried Tommy up the long winding steps, his legs dangled.",Ollie's legs dangled.,0,0.7675864696502686,0.7675865888595581,0.6817821,binary,is_entailment
"Sam pulled up a chair to the piano, but it was broken, so he had to sing instead.","The chair was broken, so he had to sing instead.",0,0.7534213662147522,0.7534213662147522,0.7022515,binary,is_entailment
The fish ate the worm. It was hungry.,The worm was hungry.,0,0.8056289553642273,0.8056289553642273,0.6234917,binary,is_entailment
"The journalists interviewed the stars of the new movie. They were very cooperative, so the interview lasted for a long time.","The journalists were very cooperative, so the interview lasted for a long time.",0,0.6745175123214722,0.6745175123214722,0.8068241,binary,is_entailment
The trophy doesn't fit into the brown suitcase because it is too small.,The trophy is too small.,0,0.7976292371749878,0.7976292967796326,0.63619316,binary,is_entailment
Thomson visited Cooper's grave in 1765. At that date he had been travelling for five years.,Cooper had been travelling for five years.,0,0.6101290583610535,0.6101290583610535,0.88302994,binary,is_entailment
"Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album. Today she had to hunt for a button, so she put the album on a chair without even opening it.",She put the album on a chair without even opening the living room.,0,0.521151602268219,0.521151602268219,0.9786198,binary,is_entailment
Bill passed the half-empty plate to John because he was full.,Bill was full.,1,0.6082599759101868,0.6082599759101868,0.8851442,binary,is_entailment
Bill passed the half-empty plate to John because he was full.,John was full.,0,0.5908815264701843,0.5908816456794739,0.90456444,binary,is_entailment
The foxes are getting in at night and attacking the chickens. I shall have to kill them.,I shall have to kill The foxes.,1,0.830845832824707,0.8308460116386414,0.5816425,binary,is_entailment
"Joe's uncle can still beat him at tennis, even though he is 30 years younger.",Joe is 30 years younger.,1,0.6134758591651917,0.6134759783744812,0.87923163,binary,is_entailment
Emma did not pass the ball to Janie although she was open.,She saw that Janie was open.,1,0.41013333201408386,0.41013333201408386,1.0861552,binary,is_entailment
Bill passed the gameboy to John because his turn was over.,Bill's turn was over.,1,0.638888955116272,0.638888955116272,0.8498365,binary,is_entailment
"Ann asked Mary what time the library closes, because she had forgotten.",Ann had forgotten.,1,0.6283655762672424,0.6283655166625977,0.8621305,binary,is_entailment
"Pam's parents came home and found her having sex with her boyfriend, Paul. They were furious about it.",Pam's parents were furious about it.,1,0.7393677830696106,0.7393680214881897,0.72198635,binary,is_entailment
"This morning, Joey built a sand castle on the beach, and put a toy flag in the highest tower, but this afternoon the tide knocked it down.",This afternoon the tide knocked The flag down.,0,0.5720201134681702,0.5720201730728149,0.92518085,binary,is_entailment
The man couldn't lift his son because he was so weak.,The man was so weak.,1,0.6922295093536377,0.6922296285629272,0.784564,binary,is_entailment
The customer walked into the bank and stabbed one of the tellers. He was immediately taken to the hospital.,The customer was immediately taken to the hospital.,0,0.5243456363677979,0.5243456363677979,0.9753505,binary,is_entailment
"Since Chester was dependent on Uncle Vernon, he couldn't very well marry without his approval",He couldn't very well marry without Chester's approval,0,0.8670438528060913,0.8670438528060913,0.5156672,binary,is_entailment
Mama came over and sat down beside Alice. Gently she stroked her hair and let the child weep.,Mama stroked her hair and let the child weep.,1,0.8406552672386169,0.8406552672386169,0.5645259,binary,is_entailment
Emma did not pass the ball to Janie although she saw that she was open.,Emma saw that she was open.,1,0.5043882131576538,0.5043882131576538,0.9956021,binary,is_entailment
"Mark became absorbed in Blaze, the white horse. He was afraid the stable boys at the Burlington Stables struck at him and bullied him because he was timid, so he took upon himself the feeding and care of the animal.",Mark was afraid the stable boys at the Burlington Stables struck at him and bullied him.,1,0.5786337852478027,0.5786338448524475,0.9180045,binary,is_entailment
"By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly. How very small and straight and rigid she lay in the bunk below! Her eyes were closed, but Tatyana doubted if she slept.",Tatyana doubted if her mother slept.,1,0.6251681447029114,0.6251681447029114,0.8658312,binary,is_entailment
James asked Robert for a favor but he was refused.,Robert was refused.,0,0.7667906880378723,0.7667906880378723,0.6829483,binary,is_entailment
I can't cut that tree down with that axe; it is too thick.,The axe is too thick.,0,0.8028272986412048,0.8028271794319153,0.62796944,binary,is_entailment
Bob collapsed on the sidewalk. Soon he saw Carl coming to help. He was very ill.,Bob was very ill.,1,0.6425162553787231,0.6425162553787231,0.8455576,binary,is_entailment
Emma did not pass the ball to Janie although she saw that she was open.,Janie saw that she was open.,0,0.45378410816192627,0.45378410816192627,1.0451946,binary,is_entailment
Tom gave Ralph a lift to school so he wouldn't have to drive alone.,Tom wouldn't have to drive alone.,1,0.5506470203399658,0.5506470799446106,0.948001,binary,is_entailment
Sam's drawing was hung just above Tina's and it did look much better with another one below it.,Sam's drawing did look much better with another one below it.,1,0.8275065422058105,0.8275066018104553,0.5873556,binary,is_entailment
"Although they ran at about the same speed, Sue beat Sally because she had such a good start.",Sue had such a good start.,1,0.612899661064148,0.6128997802734375,0.8798868,binary,is_entailment
Grace was happy to trade me her sweater for my jacket. She thinks it looks dowdy on her.,The sweater looks dowdy on her.,1,0.6080671548843384,0.6080671548843384,0.88536197,binary,is_entailment
Bob paid for Charlie's college education. He is very grateful.,Charlie is very grateful.,1,0.6446053981781006,0.6446053981781006,0.8430832,binary,is_entailment
Grace was happy to trade me her sweater for my jacket. She thinks it looks great on her.,The sweater looks great on her.,0,0.6691552996635437,0.6691552996635437,0.8134429,binary,is_entailment
"Every day after dinner Mr. Schmidt took a long nap. Mark would let him sleep for an hour, then wake him up, scold him, and get him to work. He needed to get him to finish his work, because his work was beautiful.",Mr. Schmidt's work was beautiful.,1,0.5974622964859009,0.5974623560905457,0.89725995,binary,is_entailment
The man lifted the boy onto his shoulders.,The man lifted the boy onto the man's shoulders.,1,0.9706265926361084,0.9706265926361084,0.24237773,binary,is_entailment
"Fred and Alice had very warm down coats, but they were not prepared for the cold in Alaska.",coats were not prepared for the cold in Alaska.,0,0.822823703289032,0.8228237628936768,0.59527534,binary,is_entailment
"In July, Kamtchatka declared war on Yakutsk. Since Yakutsk's army was much better equipped and ten times larger, they were defeated within weeks.",Yakutsk was defeated within weeks.,0,0.6488045454025269,0.6488045454025269,0.8380877,binary,is_entailment
"Jackson was greatly influenced by Arnold, though he lived two centuries earlier.",Jackson lived two centuries earlier.,0,0.7096525430679321,0.7096526622772217,0.7620332,binary,is_entailment
"The path to the lake was blocked, so we couldn't use it.",We couldn't use the lake.,0,0.8399749994277954,0.8399750590324402,0.56572944,binary,is_entailment
Sara borrowed the book from the library because she needs it for an article she is working on. She reads it when she gets home from work.,She reads the book when she gets home from work.,1,0.7820774912834167,0.7820774912834167,0.6601856,binary,is_entailment
The customer walked into the bank and stabbed one of the tellers. He was immediately taken to the police station.,The teller was immediately taken to the police station.,0,0.4851303994655609,0.48513031005859375,1.0147609,binary,is_entailment
"Adam can't leave work here until Bob arrives to replace him. If Bob had left home for work on time, he would be here by this time.",Bob would be here by this time.,1,0.4715745151042938,0.4715745151042938,1.0280325,binary,is_entailment
What about the time you cut up tulip bulbs in the hamburgers because you thought they were onions?,You thought tulip bulbs were onions?,1,0.6009898781776428,0.6009899377822876,0.8933199,binary,is_entailment
This book introduced Shakespeare to Ovid; it was a major influence on his writing.,It was a major influence on Shakespeare's writing.,1,0.7477564811706543,0.7477564811706543,0.71027243,binary,is_entailment
Thomson visited Cooper's grave in 1765. At that date he had been dead for five years.,Cooper had been dead for five years.,1,0.668847382068634,0.6688475012779236,0.81382126,binary,is_entailment
"Fred was supposed to run the dishwasher, but he put it off, because he wanted to watch TV. But the show turned out to be boring, so he changed his mind and turned it on.",He changed his mind and turned the TV on.,0,0.43795859813690186,0.43795862793922424,1.0602279,binary,is_entailment
"Paul tried to call George on the phone, but he wasn't available.",George wasn't available.,1,0.7245967984199524,0.7245967984199524,0.7421633,binary,is_entailment
"When Tatyana reached the cabin, her mother was sleeping. She was careful not to disturb her, undressing and climbing back into her berth.","Tatyana was careful not to disturb her, undressing and climbing back into her berth.",1,0.7926936149597168,0.7926936745643616,0.6439042,binary,is_entailment
"Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything dishonest. Still, anyone who knew that he was 19 years old could take his claim away from him.",Anyone who knew that he was 19 years old could take his claim away from the government official.,0,0.6949328184127808,0.6949328780174255,0.781111,binary,is_entailment
Fred is the only man still alive who remembers my great-grandfather. He is a remarkable man.,My great-grandfather is a remarkable man.,0,0.609112024307251,0.6091121435165405,0.88418084,binary,is_entailment
I put the cake away in the refrigerator. It has a lot of leftovers in it.,The cake has a lot of leftovers in it.,0,0.7956026196479797,0.7956027388572693,0.6393706,binary,is_entailment
Jim signaled the barman and gestured toward his bathroom key.,Jim signaled the barman and gestured toward The barman's bathroom key.,1,0.9835108518600464,0.9835108518600464,0.18159913,binary,is_entailment
Steve follows Fred's example in everything. He influences him hugely.,Fred influences him hugely.,1,0.7228335738182068,0.7228336334228516,0.74453515,binary,is_entailment
"When Tatyana reached the cabin, her mother was sleeping. She was careful not to disturb her , undressing and climbing back into her berth.","She was careful not to disturb her mother , undressing and climbing back into her berth.",1,0.7601861357688904,0.7601860761642456,0.6925517,binary,is_entailment
Jane gave Joan candy because she wasn't hungry.,Jane wasn't hungry.,1,0.6958853006362915,0.6958853006362915,0.77989054,binary,is_entailment
"When Tommy dropped his ice cream, Timmy giggled, so father gave him a stern look.",Father gave Tommy a stern look.,0,0.5438978672027588,0.5438978672027588,0.9550939,binary,is_entailment
"I couldn't find a spoon, so I tried using a pen to stir my coffee. But that turned out to be a bad idea, because it got full of ink.",The coffee got full of ink.,1,0.5522369742393494,0.5522370934486389,0.9463222,binary,is_entailment
The man couldn't lift his son because he was so weak.,The son was so weak.,0,0.8487135171890259,0.8487136363983154,0.5500661,binary,is_entailment
"Sam tried to paint a picture of shepherds with sheep, but they ended up looking more like golfers.",The shepherds ended up looking more like golfers.,1,0.7773430347442627,0.7773430347442627,0.6673184,binary,is_entailment
"I couldn't find a spoon, so I tried using a pen to stir my coffee. But that turned out to be a bad idea, because it got full of ink.",The pen got full of ink.,0,0.4072020947933197,0.4072020947933197,1.0888507,binary,is_entailment
John was jogging through the park when he saw a man juggling watermelons. He was very impressed.,John was very impressed.,1,0.531006932258606,0.5310069918632507,0.96849686,binary,is_entailment
"Fred covered his eyes with his hands, because the wind was blowing sand around. He lowered them when the wind stopped.",He lowered his eyes when the wind stopped.,0,0.6422508955001831,0.6422508955001831,0.84587115,binary,is_entailment
The delivery truck zoomed by the school bus because it was going so fast.,The school bus was going so fast.,0,0.7649158835411072,0.764915943145752,0.68568814,binary,is_entailment
"During a game of tag, Ethan chased Luke because he was ""it"".","Luke was ""it"".",0,0.6526232957839966,0.6526232957839966,0.8335187,binary,is_entailment
There is a gap in the wall. You can see the garden behind it.,You can see the garden through the wall.,1,0.8365064263343811,0.8365065455436707,0.571828,binary,is_entailment
I took the water bottle out of the backpack so that it would be lighter.,I took the water bottle out of the backpack so that the water bottle would be lighter.,0,0.9863440990447998,0.9863442778587341,0.16526282,binary,is_entailment
"The sun was covered by a thick cloud all morning, but luckily, by the time the picnic started, it was out.",The sun was out.,1,0.6098413467407227,0.6098413467407227,0.88335556,binary,is_entailment
Jim yelled at Kevin because he was so upset.,Jim was so upset.,1,0.7397144436836243,0.7397145628929138,0.72150624,binary,is_entailment
"Even before they reached town, they could hear a sound like corn popping. Dora asked what it was, and Dad said it was firecrackers.",Dora asked what the sound was.,1,0.6552906036376953,0.6552907228469849,0.8303125,binary,is_entailment
Bill passed the gameboy to John because his turn was next.,Bill's turn was next.,0,0.6571704149246216,0.6571704745292664,0.82804537,binary,is_entailment
"Fred was supposed to run the dishwasher, but he put it off, because he wanted to watch TV. But the show turned out to be boring, so he changed his mind and turned it on.",He changed his mind and turned the dishwasher on.,1,0.6133733987808228,0.6133734583854675,0.87934816,binary,is_entailment
"As Ollie carried Tommy up the long winding steps, his legs ached.",Tommy's legs ached.,0,0.7733327746391296,0.7733327746391296,0.67330134,binary,is_entailment
The foxes are getting in at night and attacking the chickens. I shall have to kill them.,I shall have to kill The chickens.,0,0.7354294657707214,0.7354294657707214,0.7274209,binary,is_entailment
"Papa looked down at the children's faces, so puzzled and sad now. It was bad enough that they had to be denied so many things because he couldn't afford them.",It was bad enough that the faces had to be denied so many things because he couldn't afford them.,0,0.5391274094581604,0.5391274690628052,0.96007556,binary,is_entailment
"The sack of potatoes had been placed above the bag of flour, so it had to be moved first.",The bag of flour had to be moved first.,0,0.8260712623596191,0.8260714411735535,0.5897944,binary,is_entailment
"The dog chased the cat, which ran up a tree. It waited at the top.",The dog waited at the top.,0,0.5113895535469055,0.5113895535469055,0.9885449,binary,is_entailment
Steve follows Fred's example in everything. He admires him hugely.,Fred admires him hugely.,0,0.6410406827926636,0.6410406827926636,0.84730077,binary,is_entailment
The woman held the girl against her chest.,The woman held the girl against the woman's chest.,1,0.9611085653305054,0.9611085653305054,0.27889627,binary,is_entailment
"The dog chased the cat, which ran up a tree. It waited at the bottom.",The dog waited at the bottom.,1,0.48763057589530945,0.48763057589530945,1.0122937,binary,is_entailment
Bob collapsed on the sidewalk. Soon he saw Carl coming to help. He was very concerned.,Carl was very concerned.,1,0.4635319113731384,0.4635319113731384,1.0358263,binary,is_entailment
Sam broke both his ankles and he's walking with crutches. But a month or so from now they should be unnecessary.,The crutches should be unnecessary.,1,0.6255465745925903,0.6255466938018799,0.8653939,binary,is_entailment
"I stuck a pin through a carrot. When I pulled the pin out, it left a hole.",The carrot left a hole.,0,0.7345545291900635,0.7345545291900635,0.72862273,binary,is_entailment
"Sam tried to paint a picture of shepherds with sheep, but they ended up looking more like dogs.",The sheep ended up looking more like dogs.,1,0.7282009124755859,0.7282009124755859,0.73729104,binary,is_entailment
"In the middle of the outdoor concert, the rain started falling, and it continued until 10.",The concert continued until 10.,0,0.7641994953155518,0.7641994953155518,0.6867322,binary,is_entailment
The firemen arrived before the police because they were coming from so far away.,The firemen were coming from so far away.,0,0.7663019895553589,0.7663019895553589,0.6836636,binary,is_entailment
"I was trying to open the lock with the key, but someone had filled the keyhole with chewing gum, and I couldn't get it in.",I couldn't get the key in.,1,0.7316083908081055,0.731608510017395,0.73265475,binary,is_entailment
Of one thing Mark was sure. Harry knew much less than he did.,Harry knew much less than Mark did.,1,0.8834913372993469,0.8834913372993469,0.4827188,binary,is_entailment
The Dakota prairie lay so warm and bright under the shining sun that it did not seem possible that it had ever been swept by the winds and snows of that hard winter.,It did not seem possible that the prairie had ever been swept by the winds and snows of that hard winter.,1,0.6852035522460938,0.6852036714553833,0.79346883,binary,is_entailment
