first_sentence,second_sentence,score,dot_score,cos_score,eucl_score,score_type,score_name
Toro Personal Pace Recycler 22 in. Variable Speed Self-Propelled Gas Lawn Mower with Briggs &amp; Stratton Engine,gas mowe,3.0,0.2061328887939453,0.2061329185962677,1.2600533,scale_0_5,score
Toro Personal Pace Recycler 22 in. Variable Speed Self-Propelled Gas Lawn Mower with Briggs &amp; Stratton Engine,honda mower,2.0,0.575808584690094,0.575808584690094,0.9210771,scale_0_5,score
Hampton Bay Caramel Simple Weave Bamboo Rollup Shade - 96 in. W x 72 in. L,hampton bay chestnut pull up shade,2.67,0.47732967138290405,0.47732967138290405,1.0224191,scale_0_5,score
InSinkErator SinkTop Switch Single Outlet for InSinkErator Disposers,disposer,2.67,0.03885048255324364,0.03885047510266304,1.3864701,scale_0_5,score
Sunjoy Calais 8 ft. x 5 ft. x 8 ft. Steel Tile Fabric Grill Gazebo,grill gazebo,3.0,0.28838101029396057,0.2883809804916382,1.1929955,scale_0_5,score
"MD Building Products 36 in. x 36 in. Cloverleaf Aluminum Sheet, Silver",door guards,1.0,-0.08777408301830292,-0.08777408301830292,1.474974,scale_0_5,score
"MD Building Products 36 in. x 36 in. Cloverleaf Aluminum Sheet, Silver",metal plate cover gcfi,1.67,0.1431933343410492,0.1431933343410492,1.3090506,scale_0_5,score
"MD Building Products 36 in. x 36 in. Cloverleaf Aluminum Sheet, Silver",radiator grate,2.33,0.06440819054841995,0.06440819054841995,1.3679122,scale_0_5,score
"MD Building Products 36 in. x 36 in. Cloverleaf Aluminum Sheet, Silver",windows screens,2.33,-0.0502384789288044,-0.0502384714782238,1.4493023,scale_0_5,score
House of Fara 8 Linear ft. MDF Overlapping Wainscot Interior Paneling Kit,1x1 rail decorative wood,1.33,0.2372605949640274,0.2372605949640274,1.2351028,scale_0_5,score
House of Fara 8 Linear ft. MDF Overlapping Wainscot Interior Paneling Kit,4*8 beadboard paneling,2.67,0.3296802341938019,0.3296802341938019,1.15786,scale_0_5,score
House of Fara 8 Linear ft. MDF Overlapping Wainscot Interior Paneling Kit,4x8wood paneling,2.33,0.30409079790115356,0.30409079790115356,1.1797537,scale_0_5,score
House of Fara 8 Linear ft. MDF Overlapping Wainscot Interior Paneling Kit,MDF 4x8,1.33,0.4186510443687439,0.4186510443687439,1.0782849,scale_0_5,score
House of Fara 8 Linear ft. MDF Overlapping Wainscot Interior Paneling Kit,wainscot chair rail,2.33,0.11473895609378815,0.11473895609378815,1.3306098,scale_0_5,score
House of Fara 8 Linear ft. MDF Overlapping Wainscot Interior Paneling Kit,wainscot plank paneling,2.33,0.27310624718666077,0.27310624718666077,1.2057312,scale_0_5,score
1804 Dual Spray Half Pattern 4 in Pop-Up Spray Head,lawn sprkinler,2.0,0.07339632511138916,0.07339632511138916,1.3613256,scale_0_5,score
1804 Dual Spray Half Pattern 4 in Pop-Up Spray Head,rainbird sprinkler,2.33,0.2447286993265152,0.2447286993265152,1.2290413,scale_0_5,score
"Samsung 4.2 cu. ft. Front Load Washer with Steam in White, ENERGY STAR",PLATFORM FOR WASHERS,2.67,0.28517359495162964,0.2851736545562744,1.1956809,scale_0_5,score
"Samsung 4.2 cu. ft. Front Load Washer with Steam in White, ENERGY STAR",samsung front load washer 3.7,2.0,0.738686203956604,0.738686203956604,0.72293013,scale_0_5,score
"Samsung 4.2 cu. ft. Front Load Washer with Steam in White, ENERGY STAR",upholstery washing machines with steam,2.33,0.3032189607620239,0.3032190203666687,1.1804924,scale_0_5,score
Quikrete 80 lb. Crack-Resistant Concrete,CONCRETE & MASONRY CLEANER & ETCHER,3.0,0.5637139081954956,0.5637139081954956,0.93411565,scale_0_5,score
Quikrete 80 lb. Crack-Resistant Concrete,concrete for ponds,2.0,0.5858203768730164,0.5858203768730164,0.9101425,scale_0_5,score
Quikrete 80 lb. Crack-Resistant Concrete,flexlock for cracks,2.0,0.14176389575004578,0.14176391065120697,1.310142,scale_0_5,score
Nantucket Pavers Patio-on-a-Pallet 10 ft. x 10 ft. Concrete Tan Variegated Basketweave Yorkstone Paver,Belgium block pavers,2.0,0.18148040771484375,0.18148040771484375,1.2794684,scale_0_5,score
Nantucket Pavers Patio-on-a-Pallet 10 ft. x 10 ft. Concrete Tan Variegated Basketweave Yorkstone Paver,ourdoor patio tile,2.33,0.3158594071865082,0.3158594071865082,1.1697356,scale_0_5,score
UltraTouch 48 in. x 24 ft. Radiant Barrier,insulation roll,2.33,0.06746669858694077,0.06746670603752136,1.3656744,scale_0_5,score
Backyard X-Scapes 6 ft. H. x 16 ft. L Reed Fencing,6ft h bamboo fencing,2.0,0.5505583882331848,0.5505583882331848,0.94809455,scale_0_5,score
Backyard X-Scapes 6 ft. H. x 16 ft. L Reed Fencing,balcony privacy screen,2.67,0.1444161981344223,0.1444161981344223,1.3081161,scale_0_5,score
Backyard X-Scapes 6 ft. H. x 16 ft. L Reed Fencing,bamboo,1.67,0.07814617455005646,0.07814617455005646,1.3578321,scale_0_5,score
Backyard X-Scapes 6 ft. H. x 16 ft. L Reed Fencing,privacy lattice panels,2.33,0.10462328791618347,0.10462328791618347,1.3381903,scale_0_5,score
Backyard X-Scapes 6 ft. H. x 16 ft. L Reed Fencing,privacy panels,1.67,0.022318439558148384,0.022318439558148384,1.398343,scale_0_5,score
DecoArt Americana Decor 16-oz. Whisper Chalky Finish,chalk paint,3.0,0.1299927681684494,0.1299927532672882,1.3190962,scale_0_5,score
9.1 in. x 5.8 in. White Designer Shelf Bracket,8 4616809045 9,1.67,0.13589273393154144,0.13589271903038025,1.3146158,scale_0_5,score
9.1 in. x 5.8 in. White Designer Shelf Bracket,shelf bracket,3.0,0.44120705127716064,0.4412071108818054,1.0571593,scale_0_5,score
9.1 in. x 5.8 in. White Designer Shelf Bracket,white 4shelves,1.67,0.20773708820343018,0.20773710310459137,1.2587795,scale_0_5,score
HDX 48 in. W x 72 in. H x 18 in. D Decorative Wire Chrome Finish Commercial Shelving Unit,6 teir shelving,3.0,0.22868621349334717,0.22868624329566956,1.2420255,scale_0_5,score
HDX 48 in. W x 72 in. H x 18 in. D Decorative Wire Chrome Finish Commercial Shelving Unit,hdx wire shelving,3.0,0.3491121530532837,0.34911221265792847,1.1409538,scale_0_5,score
HDX 48 in. W x 72 in. H x 18 in. D Decorative Wire Chrome Finish Commercial Shelving Unit,kitchen  cabinet finishes,1.0,0.17756465077400208,0.17756465077400208,1.2825252,scale_0_5,score
HDX 48 in. W x 72 in. H x 18 in. D Decorative Wire Chrome Finish Commercial Shelving Unit,kitchen wire shelf tiered,3.0,0.20532116293907166,0.20532116293907166,1.2606972,scale_0_5,score
HDX 48 in. W x 72 in. H x 18 in. D Decorative Wire Chrome Finish Commercial Shelving Unit,pantry rack,2.67,0.07514562457799911,0.07514563947916031,1.36004,scale_0_5,score
HDX 48 in. W x 72 in. H x 18 in. D Decorative Wire Chrome Finish Commercial Shelving Unit,plastic storage racks,2.67,0.04265059158205986,0.042650606483221054,1.3837264,scale_0_5,score
HDX 48 in. W x 72 in. H x 18 in. D Decorative Wire Chrome Finish Commercial Shelving Unit,Shelves Metal,3.0,0.15264727175235748,0.15264728665351868,1.3018086,scale_0_5,score
HDX 48 in. W x 72 in. H x 18 in. D Decorative Wire Chrome Finish Commercial Shelving Unit,steel shelving,2.67,0.10312563180923462,0.1031256690621376,1.339309,scale_0_5,score
HDX 48 in. W x 72 in. H x 18 in. D Decorative Wire Chrome Finish Commercial Shelving Unit,storage shelve,3.0,0.11961159110069275,0.11961162090301514,1.3269427,scale_0_5,score
Marshalltown Masonry Brush,mortar tools,1.0,0.4350145757198334,0.4350144863128662,1.063001,scale_0_5,score
Rubbermaid 12 in. D Single Track Bracket,12 boltless bracket,2.33,0.6026048064231873,0.6026048064231873,0.89151025,scale_0_5,score
Rubbermaid 12 in. D Single Track Bracket,12 in.  16 in single track brackets,2.33,0.6929393410682678,0.6929393410682678,0.78365904,scale_0_5,score
Rubbermaid 12 in. D Single Track Bracket,12 wire shelf bracket,3.0,0.6096920371055603,0.6096920371055603,0.8835248,scale_0_5,score
Rubbermaid 12 in. D Single Track Bracket,shelf track,2.33,0.310910701751709,0.3109106719493866,1.1739587,scale_0_5,score
Husky 9-Pocket Maintenance Pouch,husky tool bag,2.5,0.6913694739341736,0.6913694739341736,0.7856596,scale_0_5,score
RIDGID X4 18-Volt 1/2 in. Impact Wrench (Tool Only),impact driver drill battery powered,2.33,0.40206772089004517,0.40206772089004517,1.0935559,scale_0_5,score
RIDGID X4 18-Volt 1/2 in. Impact Wrench (Tool Only),impact wrench,3.0,0.5775711536407471,0.5775712132453918,0.9191614,scale_0_5,score
"Emberglow 25,000 BTU Vent-Free Dual Fuel Gas Stove with Thermostat",pellet stove,2.33,0.39509573578834534,0.39509573578834534,1.099913,scale_0_5,score
"Emberglow 25,000 BTU Vent-Free Dual Fuel Gas Stove with Thermostat",register for fuel,2.33,0.3080730736255646,0.3080730736255646,1.1763732,scale_0_5,score
"Emberglow 25,000 BTU Vent-Free Dual Fuel Gas Stove with Thermostat",stove and mi,2.33,0.3225756883621216,0.3225756287574768,1.1639798,scale_0_5,score
"Emberglow 25,000 BTU Vent-Free Dual Fuel Gas Stove with Thermostat",ventless gas stove,3.0,0.5619678497314453,0.5619678497314453,0.9359832,scale_0_5,score
American Standard Cadet 3 FloWise 2-piece 1.28 GPF Round Front Toilet in Bone,American Standard Bone round toliet,3.0,0.6606541275978088,0.6606541275978088,0.8238275,scale_0_5,score
American Standard Cadet 3 FloWise 2-piece 1.28 GPF Round Front Toilet in Bone,cadet 3 insulated in bone,2.33,0.4909255802631378,0.4909256100654602,1.0090336,scale_0_5,score
Sumner Street Home Hardware Grayson 2-1/2 in. Oil Rubbed Bronze Cup Pull,grayson,2.33,0.2707550525665283,0.2707550525665283,1.2076796,scale_0_5,score
HDX 6 ft. Heavy Duty Steel Green Painted T-Post,6 stell,2.0,0.22420276701450348,0.22420276701450348,1.2456303,scale_0_5,score
HDX 6 ft. Heavy Duty Steel Green Painted T-Post,fece posts metal,2.0,0.1999785304069519,0.1999785304069519,1.2649281,scale_0_5,score
HDX 6 ft. Heavy Duty Steel Green Painted T-Post,green painted pop rivets,2.33,0.2970679700374603,0.2970679700374603,1.1856915,scale_0_5,score
HDX 6 ft. Heavy Duty Steel Green Painted T-Post,post,2.67,-0.05637648329138756,-0.05637648329138756,1.4535311,scale_0_5,score
HDX 6 ft. Heavy Duty Steel Green Painted T-Post,wire fencing 6 ft high,1.67,0.41750094294548035,0.41750094294548035,1.0793507,scale_0_5,score
Crown Bolt 24 in. x 1/2 in. x 12 in. Plain Metal Expanded Sheet,bolt 1/2 in by 12,3.0,0.4683661162853241,0.4683660864830017,1.0311488,scale_0_5,score
Crown Bolt 24 in. x 1/2 in. x 12 in. Plain Metal Expanded Sheet,metal sheet,2.33,0.32298868894577026,0.32298868894577026,1.1636249,scale_0_5,score
Crown Bolt 24 in. x 1/2 in. x 12 in. Plain Metal Expanded Sheet,sheet metal,3.0,0.3145887851715088,0.3145887851715088,1.1708213,scale_0_5,score
Henry 587 4.75 Gal. White Roof Coating,elastomeric roof coating,2.0,0.42864176630973816,0.42864173650741577,1.0689793,scale_0_5,score
Hampton Bay Beverly Patio Dining Arm Chairs with Custom Cushion (2-Pack),outdoor dining,2.67,0.16548481583595276,0.16548481583595276,1.2919097,scale_0_5,score
Hampton Bay Spring Haven Brown All-Weather Wicker Patio Lounge Chair with Sky Blue Cushions,cushions outdoorlounge,3.0,0.182426318526268,0.1824263334274292,1.2787288,scale_0_5,score
Hampton Bay Spring Haven Brown All-Weather Wicker Patio Lounge Chair with Sky Blue Cushions,hampton bay spring,3.0,0.3464159667491913,0.3464159667491913,1.1433146,scale_0_5,score
Hampton Bay Spring Haven Brown All-Weather Wicker Patio Lounge Chair with Sky Blue Cushions,outdoorfurniture,2.33,0.01776355504989624,0.01776355504989624,1.4015967,scale_0_5,score
60 in. x 150 ft. 10/10 Remesh,wiremesh,3.0,0.053066276013851166,0.053066276013851166,1.3761786,scale_0_5,score
Stanley Doors 36 in. x 80 in. Chatham 3/4 Lite 1-Panel Prefinished Steel Prehung Front Door,front doors,3.0,0.28946879506111145,0.28946876525878906,1.1920832,scale_0_5,score
Stanley Doors 36 in. x 80 in. Chatham 3/4 Lite 1-Panel Prefinished Steel Prehung Front Door,prehung steel door,3.0,0.4244500696659088,0.42445001006126404,1.0728933,scale_0_5,score
Stanley Doors 36 in. x 80 in. Chatham 3/4 Lite 1-Panel Prefinished Steel Prehung Front Door,stanley doors,2.67,0.45757588744163513,0.45757585763931274,1.0415605,scale_0_5,score
MOEN Essie Single-Handle Pull-Down Sprayer Kitchen Faucet in Spot Resist Stainless with Soap Dispenser,kingsley moen kitchen faucet,2.33,0.6115481853485107,0.6115481853485107,0.88142145,scale_0_5,score
MOEN Essie Single-Handle Pull-Down Sprayer Kitchen Faucet in Spot Resist Stainless with Soap Dispenser,kitchen sink faucet,3.0,0.5180779099464417,0.5180779099464417,0.98175573,scale_0_5,score
MOEN Essie Single-Handle Pull-Down Sprayer Kitchen Faucet in Spot Resist Stainless with Soap Dispenser,pricepfister kitchen faucet g135,2.0,0.5563446283340454,0.5563446283340454,0.9419719,scale_0_5,score
MOEN Essie Single-Handle Pull-Down Sprayer Kitchen Faucet in Spot Resist Stainless with Soap Dispenser,soap dispenser,2.67,0.372416615486145,0.372416615486145,1.1203424,scale_0_5,score
MOEN Essie Single-Handle Pull-Down Sprayer Kitchen Faucet in Spot Resist Stainless with Soap Dispenser,soap dispenser kitchen,2.0,0.4560684263706207,0.4560684561729431,1.0430068,scale_0_5,score
Bare Ground 4 Gal. Liquid De-Icer (Case-4),roof melter,1.33,0.0016216798685491085,0.0016216804506257176,1.4130665,scale_0_5,score
Owens Corning R-19 Kraft Faced Insulation Batts 15 in. x 93 in.,6 kraft faced insulation,2.33,0.6188604235649109,0.6188604235649109,0.87308604,scale_0_5,score
Owens Corning R-19 Kraft Faced Insulation Batts 15 in. x 93 in.,fiberglass insulation,2.33,0.3662385642528534,0.3662385642528534,1.1258433,scale_0_5,score
Owens Corning R-19 Kraft Faced Insulation Batts 15 in. x 93 in.,owens corning 7-3,2.0,0.4506068825721741,0.45060694217681885,1.0482299,scale_0_5,score
Owens Corning R-19 Kraft Faced Insulation Batts 15 in. x 93 in.,R 15,1.33,0.09889806061983109,0.09889806061983109,1.3424618,scale_0_5,score
Owens Corning R-19 Kraft Faced Insulation Batts 15 in. x 93 in.,r19 insulation,3.0,0.32993990182876587,0.32993990182876587,1.1576357,scale_0_5,score
Gama Sonic 40-LED Rechargeable Battery-Powered Emergency Lantern,battery lanterns,3.0,0.40264761447906494,0.40264761447906494,1.0930256,scale_0_5,score
Gama Sonic 40-LED Rechargeable Battery-Powered Emergency Lantern,ceiling light battery powered with remote,2.33,0.3119071125984192,0.3119071125984192,1.1731095,scale_0_5,score
Gama Sonic 40-LED Rechargeable Battery-Powered Emergency Lantern,emergency light,3.0,0.366555780172348,0.366555780172348,1.1255615,scale_0_5,score
12 in. Dia. Dark Blue Ceramic Rivage Pot,planters pots,2.67,0.29896050691604614,0.29896050691604614,1.1840942,scale_0_5,score
RDI Porch and Newel 5 in. x 5 in. x 108 in. Vinyl Turned Fence Post with 5000 lb. Capacity,5x5 post,2.33,0.20825320482254028,0.20825323462486267,1.2583694,scale_0_5,score
RDI Porch and Newel 5 in. x 5 in. x 108 in. Vinyl Turned Fence Post with 5000 lb. Capacity,column post,3.0,0.038776837289333344,0.038776837289333344,1.3865231,scale_0_5,score
RDI Porch and Newel 5 in. x 5 in. x 108 in. Vinyl Turned Fence Post with 5000 lb. Capacity,post,2.33,0.07929833978414536,0.07929835468530655,1.3569832,scale_0_5,score
BAZZ 10 ft. Multi-Color Self-Adhesive Cuttable Rope Lighting with Remote Control,bazz lighting,2.0,0.332865834236145,0.332865834236145,1.1551054,scale_0_5,score
BAZZ 10 ft. Multi-Color Self-Adhesive Cuttable Rope Lighting with Remote Control,led rope,2.67,0.2515396177768707,0.2515396177768707,1.2234871,scale_0_5,score
BAZZ 10 ft. Multi-Color Self-Adhesive Cuttable Rope Lighting with Remote Control,led strip lights,2.67,0.22392603754997253,0.22392602264881134,1.2458524,scale_0_5,score
TrafficMASTER Allure 6 in. x 36 in. Cherry Resilient Vinyl Plank Flooring (24 sq. ft. / case),TILES 12*12,2.67,0.2264542430639267,0.2264542132616043,1.2438214,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,10  rough toilet bowl,2.33,0.21859176456928253,0.21859176456928253,1.2501266,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,delta canister 17,1.33,0.09385507553815842,0.09385507553815842,1.3462131,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,glaciar bay toiled,2.0,0.17738400399684906,0.17738400399684906,1.282666,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,glacie bay dual flush,2.33,0.5693287253379822,0.5693287253379822,0.9280854,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,glacier bay high efficiency toilet fill valve,2.0,0.6926356554031372,0.6926356554031372,0.78404653,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,glacier bay tiolet tank lid,2.67,0.4962787330150604,0.4962787330150604,1.0037144,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,handicap toilet,2.67,0.18714824318885803,0.18714824318885803,1.2750309,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,handycap toilets,2.33,0.24177999794483185,0.24177999794483185,1.2314383,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,high boy tolet,2.33,0.08948532491922379,0.08948532491922379,1.3494552,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,kohler rosario toilet parts,1.33,0.3375704884529114,0.3375704884529114,1.1510252,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,toilet bowl,2.33,0.2484172135591507,0.2484172135591507,1.2260365,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,toilet flush kit,2.67,0.32220473885536194,0.32220473885536194,1.1642983,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,toilet glacier bay,3.0,0.4757339060306549,0.4757339060306549,1.0239786,scale_0_5,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",60 heater gallon gas water,2.33,0.5180389285087585,0.5180389881134033,0.98179543,scale_0_5,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",gas wayer heaters,2.0,0.3786547780036926,0.378654807806015,1.1147603,scale_0_5,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",heater gas,1.67,0.3352535367012024,0.33525359630584717,1.1530364,scale_0_5,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",hot water heater cost,2.67,0.4218810796737671,0.4218810796737671,1.0752851,scale_0_5,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",hot water heater gas,3.0,0.45777609944343567,0.45777615904808044,1.041368,scale_0_5,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",rheem gas water heater prog40,2.67,0.5638375282287598,0.5638375878334045,0.93398345,scale_0_5,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",rheem water heater gas,3.0,0.5085799694061279,0.5085800886154175,0.9913829,scale_0_5,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",rheem water heater plug,2.33,0.4573039710521698,0.4573040008544922,1.0418215,scale_0_5,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",rheum water heater,3.0,0.3491362929344177,0.3491363525390625,1.1409327,scale_0_5,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",water heater certified,3.0,0.3406267762184143,0.3406268358230591,1.1483668,scale_0_5,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",water heater pans,1.67,0.3775545060634613,0.3775545060634613,1.1157469,scale_0_5,score
Shark Rotator Slim-Light Lift-Away Vacuum Cleaner,shark vacuum,3.0,0.8017784357070923,0.8017784357070923,0.62963736,scale_0_5,score
GE 18 in. Direct Wire LED Under Cabinet Light Bar with Hi/Low/Off,under cabinet led,3.0,0.561323881149292,0.561323881149292,0.9366709,scale_0_5,score
GE 18 in. Direct Wire LED Under Cabinet Light Bar with Hi/Low/Off,under cabinet lighting,3.0,0.44738292694091797,0.44738292694091797,1.0513012,scale_0_5,score
GE 18 in. Direct Wire LED Under Cabinet Light Bar with Hi/Low/Off,under counter fluorescent bar light,2.33,0.46651577949523926,0.46651577949523926,1.0329417,scale_0_5,score
GE 18 in. Direct Wire LED Under Cabinet Light Bar with Hi/Low/Off,undercounter lighting,3.0,0.27352428436279297,0.27352428436279297,1.2053845,scale_0_5,score
Steves &amp; Sons Retrofit Prehung Primed White Steel Patio Door,doors exterior,2.33,0.07365825772285461,0.07365825772285461,1.3611332,scale_0_5,score
Steves &amp; Sons Retrofit Prehung Primed White Steel Patio Door,Double Doors,3.0,0.08159393817186356,0.08159393817186356,1.3552905,scale_0_5,score
Steves &amp; Sons Retrofit Prehung Primed White Steel Patio Door,prehung steel door,3.0,0.2653767466545105,0.2653767466545105,1.2121248,scale_0_5,score
Steves &amp; Sons Retrofit Prehung Primed White Steel Patio Door,steel patio railings,1.33,0.37153759598731995,0.37153759598731995,1.1211268,scale_0_5,score
"Duck 1.41 in. x 60 yds. Blue Clean Release Masking Tape, (16-Pack)",3 blue masking tape,1.67,0.4714983403682709,0.4714983403682709,1.0281067,scale_0_5,score
"Duck 1.41 in. x 60 yds. Blue Clean Release Masking Tape, (16-Pack)",masking tape,3.0,0.3887636959552765,0.3887637257575989,1.1056547,scale_0_5,score
Kaleen Soho Thames Beige 4 ft. x 6 ft. Area Rug,4x6,3.0,0.21915237605571747,0.21915239095687866,1.2496781,scale_0_5,score
4 in. x 4 in. x 5-1/3 ft. Pressure-Treated Pine 2-Hole Fence Corner Post,treated fence posts,3.0,0.29047611355781555,0.29047611355781555,1.1912379,scale_0_5,score
Mueller Global 3/4 in. Black Malleable Iron Threaded Tee,1/2 x 5 black pipe nipple,1.67,0.3120791018009186,0.31207916140556335,1.1729629,scale_0_5,score
Mueller Global 3/4 in. Black Malleable Iron Threaded Tee,galvanized gas tee,3.0,0.3416080176830292,0.3416080176830292,1.1475121,scale_0_5,score
Safavieh Courtyard Natural/Brown 8 ft. 11 in. x 12 ft. Area Rug,area rugs 9x12,2.67,0.4164165258407593,0.4164165258407593,1.080355,scale_0_5,score
Frigidaire 18 cu. ft. Top Freezer Refrigerator in Stainless Steel,18  dishwasher,1.67,0.22370167076587677,0.22370164096355438,1.2460325,scale_0_5,score
STERLING Accord 30 in. x 60 in. x 72 in. Bath and Shower Kit in White,30' x 60 'molded one piece acrylic shower stall,2.33,0.46064820885658264,0.46064814925193787,1.0386066,scale_0_5,score
STERLING Accord 30 in. x 60 in. x 72 in. Bath and Shower Kit in White,one piece showers,2.33,0.15858063101768494,0.15858063101768494,1.2972429,scale_0_5,score
Corner Baker&#39;s Rack with Slate Top,bakers rack,3.0,0.35144028067588806,0.3514402210712433,1.1389116,scale_0_5,score
Shape Products Thick &amp; Strong Flat Area Well Cover,basemetnt window,1.33,-0.039843492209911346,-0.039843492209911346,1.4421121,scale_0_5,score
Rust-Oleum EpoxyShield 2 gal. Tan 2-Part High-Gloss Epoxy Garage Floor Coating Kit,editing garage floor,2.0,0.2659549117088318,0.2659549117088318,1.2116477,scale_0_5,score
Rust-Oleum EpoxyShield 2 gal. Tan 2-Part High-Gloss Epoxy Garage Floor Coating Kit,rustollum epoxy,3.0,0.4400036036968231,0.44000357389450073,1.0582972,scale_0_5,score
YuTrax Arch XL Folding Aluminum ATV Ramp,car ramps ends,2.0,0.23285126686096191,0.2328512817621231,1.2386676,scale_0_5,score
"Werner 7 ft. - 9 ft., 18 in. x 24 in. Compact Aluminum Attic Ladder with 250 lb. Maximum Load Capacity",plexiglas 18' x 24',2.0,0.3278889060020447,0.3278889060020447,1.159406,scale_0_5,score
Melnor Adjustable Rear Trigger Nozzle,melnor,3.0,0.057959213852882385,0.057959213852882385,1.3726186,scale_0_5,score
"LG Electronics 5,000 BTU 115-Volt Window Air Conditioner",A/c window unit,3.0,0.48895540833473206,0.48895546793937683,1.0109843,scale_0_5,score
"LG Electronics 5,000 BTU 115-Volt Window Air Conditioner",air /heaterconditioner window,3.0,0.32490435242652893,0.3249044120311737,1.1619773,scale_0_5,score
"LG Electronics 5,000 BTU 115-Volt Window Air Conditioner",room a/c units,2.67,0.39827001094818115,0.39827004075050354,1.0970231,scale_0_5,score
"LG Electronics 5,000 BTU 115-Volt Window Air Conditioner",spliter ac unit,2.33,0.4612676203250885,0.4612676799297333,1.03801,scale_0_5,score
"LG Electronics 5,000 BTU 115-Volt Window Air Conditioner",window air condit,2.33,0.25324547290802,0.2532455325126648,1.2220922,scale_0_5,score
