first_sentence,second_sentence,score,dot_score,cos_score,eucl_score,score_type,score_name
i have not even try the application but the regestration just freeze out why do so many items,want to connect to the conference,0,7.462338924407959,0.04064037278294563,19.056484,binary,is_reason
best app for on-line teaching,better the quality of communication,0,47.98319625854492,0.21338510513305664,18.81807,binary,is_reason
no option for chew_the_fat,unable to download rapid_climb app,0,63.38383483886719,0.2730056941509247,18.41632,binary,is_reason
but i would like it to lower_berth its memory at least up to 50% of memory since it is time to uninstall apps that may be necessitate,want to specialize in computer science,0,6.940524578094482,0.03685369715094566,19.110115,binary,is_reason
but the picture quality is not great.,poor picture quality,1,122.16841888427734,0.7933098673820496,8.773815,binary,is_reason
good one for on-line business.,24mb rapid_climb emojis are download all the time,0,15.523534774780273,0.08434146642684937,18.364492,binary,is_reason
you should like the option that you can put wallpaper on cell telephone,want to get card,0,62.909542083740234,0.2780228555202484,18.23525,binary,is_reason
i can not change my language to russian or ukrainian!,want to change russian language,1,259.52294921875,0.7917593121528625,11.684854,binary,is_reason
can not change settings like background picture until I am already in a meeting,want to change settings like background picture,1,160.46971130371094,0.7421163320541382,10.900165,binary,is_reason
"since i update it, it will not let me enter the app",unable to login since the update,1,71.69061279296875,0.3123258650302887,18.13699,binary,is_reason
"the bell is not necessity, it is okay to leave a banner on the screen but not a bell every time person articulation.",want to open camera,0,-14.948931694030762,-0.07360699772834778,21.349428,binary,is_reason
"i use to use rapid_climb on both my tablet and Mobile with same history in same time, so it very easy to switch between device and its very useful.",easy to use without have to memorize kuji,0,54.56147766113281,0.3007235825061798,16.079456,binary,is_reason
some episode are miss.,want to change name and profile picture,0,2.6304070949554443,0.01089232973754406,21.959946,binary,is_reason
this app is only worst my time class automatic disconnect,app is bad for time management,1,132.59878540039062,0.636064350605011,12.323695,binary,is_reason
will not let me even install it,want to lower_berth age limit,0,-0.549892008304596,-0.0028773231897503138,19.581738,binary,is_reason
can not even read / write message coincidently.,want to disable auto revolve feature,0,-7.47637939453125,-0.03603105992078781,20.772598,binary,is_reason
"""you are not eligible to sign up for zoom at this time""",receiving not eligible for zoom message,1,152.7132568359375,0.6237725615501404,14.06718,binary,is_reason
i love observation movie from my childhood with my little girl.,want to use virtual background for samsung galaxy tablet s6,0,2.957892894744873,0.012806904502213001,21.35452,binary,is_reason
it is not possible to log in either from the pc or from the tv.,want to see more than 4 screen,0,28.887723922729492,0.1069665178656578,21.967669,binary,is_reason
very good user interface and experience.,want to record on telephone,0,30.87466049194336,0.11175359040498734,22.536676,binary,is_reason
"after the last update, the interface wholly change and expose in Russian, in the setting there is no such option as ""language chooseion""",good for virtual gathering,0,-9.494672775268555,-0.041236549615859985,22.220137,binary,is_reason
it will not stop buffering and it is not because my connection is bad,app has connection and buffering issues,1,122.87626647949219,0.5554264187812805,14.196675,binary,is_reason
i enjoy the assortment that hulu has to offer.,want to change name,0,-18.8823184967041,-0.07131973654031754,23.840921,binary,is_reason
"since a recent update, i can no longer see people in breakout rooms.",want to see people in breakout rooms,1,129.93260192871094,0.6009376645088196,13.19961,binary,is_reason
this app is very helpful to collaborate with friend welcome,want to hear the anthem,0,11.890236854553223,0.0507698617875576,21.087988,binary,is_reason
the subtitle are truly too small to read.,facing screen compatibility issue on moto g20,0,10.755853652954102,0.05079268664121628,20.139732,binary,is_reason
it has no recording option,want recording option,1,191.08706665039062,0.6947036385536194,13.183433,binary,is_reason
the most unliked app for teacher,want Ukrainian language support,0,24.0744571685791,0.0935354232788086,22.351545,binary,is_reason
this app does not have service support,app does not have service,1,187.5665740966797,0.7724429965019226,10.545258,binary,is_reason
not able to join any meeting smoothly after every minute my zoom disconnects and shows error,unable to join zoom rooms,1,139.19082641601562,0.5824740529060364,14.4538555,binary,is_reason
i can not install the app in my phone,unable to download the app,1,157.9416046142578,0.6763857007026672,12.586128,binary,is_reason
"this application is reasonably good, but it does not support the Arabic language; so i gave it 2 out of 5",want to register for 3 devices,0,14.751595497131348,0.07943104952573776,18.733755,binary,is_reason
"the question is why i can not save a list of meetings i can connect to on the main screen, with the ability to name this meeting.",want to save meeting lists,1,133.21536254882812,0.6240733861923218,13.64267,binary,is_reason
"images uploaded for polls do not pop up in certain devices, and can not find help anywhere",want to find polls in certain devices,1,126.61582946777344,0.5779784321784973,14.061455,binary,is_reason
unable to download or update,unable to download and update,1,291.6988525390625,0.9566338658332825,5.1460843,binary,is_reason
there is a problem on bluetooth audio and device audio.,facing issues with bluetooth audio devices,1,201.74559020996094,0.8606465458869934,8.2043495,binary,is_reason
can not get it to pair with hearing aids.,want to pair hearing aids,1,167.11492919921875,0.720007061958313,12.145405,binary,is_reason
whether on my tv or telephone the app patronizely Michigan playing in the center of a show.,poor service from hotstar,0,25.811874389648438,0.14869561791419983,17.665611,binary,is_reason
very good application and very practical for monitoring remote meetings,good for monitoring remote meetings,1,202.10797119140625,0.9042884707450867,6.955283,binary,is_reason
"you should add the option to remove from the ""continue watching"" list.",want to remove videos from continue watching list,1,140.27572631835938,0.65107262134552,12.624438,binary,is_reason
i can not change my language to Russian or Ukrainian!,app keeps auto shutting,0,-12.505983352661133,-0.04405279457569122,24.454432,binary,is_reason
best app for children,good for children,1,167.0965576171875,0.6157116293907166,14.665693,binary,is_reason
"and no where to ascent the plan, please delegateed a button for ascent to others plan also.",desktop version is bad,0,-30.666946411132812,-0.15854860842227936,21.904951,binary,is_reason
"it does not work with a bluetooth box, i believe that not with a headset and on the tv/monitor, the sound does not come out on the tv in mirror mode/",want to change setting like background picture,0,30.23720932006836,0.16734015941619873,17.705875,binary,is_reason
zoom does not cater for android users.,zoom does not cater for android users,1,281.11029052734375,0.8966877460479736,8.052886,binary,is_reason
the current version of hulu is not compatible with ios version 15.4.,unable to use hulu on ios after latest update,1,176.20681762695312,0.8002523183822632,9.597602,binary,is_reason
"mega nice app, unfortunately there is a malfunction from time to time because the network is wholly overload.",Mobile app is better than desktop app,0,25.1193790435791,0.14518529176712036,17.735306,binary,is_reason
"fantastic app, moderate prices and suitable for everyone!",app is good with reasonable price,1,169.65444946289062,0.7745228409767151,9.964669,binary,is_reason
for some reason recently the app has not load.,want to login from direct link,0,7.71392822265625,0.034852661192417145,20.948792,binary,is_reason
i have major problem with buffer of this app,unable to play download video,0,37.53449249267578,0.13010968267917633,22.554634,binary,is_reason
i can not share my screen!,want to share screen,1,201.3135223388672,0.6640806198120117,14.42629,binary,is_reason
zoom is not convenient to do lessons in the distance vatsap better than zoom there,zoom is not convenient,1,152.71678161621094,0.7065370082855225,11.697964,binary,is_reason
could be a little clearer voice control,want better voice control,1,184.77244567871094,0.8191151022911072,9.593949,binary,is_reason
the server never runs properly!,app has terrible servers,1,115.3635482788086,0.506072461605072,15.008216,binary,is_reason
"every time the app is update, the history is delete!",want to delete posts,0,121.22908020019531,0.465449720621109,16.689138,binary,is_reason
older version was far better than this new.,previous version was better,1,128.3939208984375,0.6068101525306702,12.933497,binary,is_reason
i can not listen to the conference i can not listen to the conference,want to listen to the conference,1,148.0081787109375,0.786369264125824,9.036298,binary,is_reason
best ott app in the universe,unable to choose subtitle,0,29.419231414794922,0.10076145827770233,22.919527,binary,is_reason
it would be interest to be able to make a agenda meeting,want to login to school history,0,14.034307479858398,0.08111429214477539,17.85733,binary,is_reason
but whenever i join the meeting and then if i want to go to other app then host voice is completely inaudible and after 2-3min it disconnected..,want to hear audio and meeting gets disconnected,1,109.77734375,0.5803857445716858,13.2623005,binary,is_reason
"i mainly use it for yoga lessons, but i can no longer turn off the center camera in the control center, and i can not capture the entire pose.",want to turn off center camera in the control center,1,113.99932098388672,0.6655519604682922,11.130313,binary,is_reason
the zoom is limited with time and it is very disruptive,zoom has a time limit,1,169.6897430419922,0.7818761467933655,9.8917885,binary,is_reason
downloaded emojis which are useless.,downloaded emojis which are useless,1,243.37757873535156,0.9737434387207031,3.634115,binary,is_reason
the sound connection is poorly done (you need to use headphones and then on the inscription,sound connection is poor,1,128.83685302734375,0.6883270740509033,11.267787,binary,is_reason
"unclear encryption systems, etc.",unclear encryption system,1,271.2760314941406,0.9069713950157166,7.9999676,binary,is_reason
the software of this app is low even one star,app has bad software,1,155.52212524414062,0.6702806949615479,12.420707,binary,is_reason
my app server goes down when i try to join my class.,app server goes down when trying to join class,1,177.35264587402344,0.9138218760490417,5.7992554,binary,is_reason
"it is unacceptable that it is not possible to mirror the image and audio natively in the application, if you want to use an android device and mirror the video to the tv on Google chrome cast you can only be able to use the Google home app but the audio does not mirror, it is muted and pathetic!",want to hear video,0,38.327667236328125,0.22918379306793213,16.344656,binary,is_reason
the application plant shockingly badly,want to download update,0,2.4966747760772705,0.008592437021434307,24.70824,binary,is_reason
very low quality meeting app.,poor quality of meeting,1,128.0028076171875,0.6277379393577576,12.327518,binary,is_reason
i am not able to set the background of my video,good app for behavioring on-line meeting and interview,0,17.275657653808594,0.07821204513311386,20.188719,binary,is_reason
it is a pity that you can not change and delete your sms in the chat,unable to load due to mistake,0,15.56089973449707,0.06753043830394745,21.02292,binary,is_reason
no options exist to change subscriptions in the mobile app.,want to change subscriptions,1,164.83517456054688,0.5734094977378845,15.704864,binary,is_reason
I would like rapid_climb to be able to work in background with picture in picture video like facetime does.,good for small business,0,5.279539585113525,0.03076229616999626,18.29549,binary,is_reason
zoom is now better and more stable,app is better and stable,1,98.66552734375,0.4503808617591858,15.613784,binary,is_reason
perfective for multi task,want to see ads while in use,0,14.656930923461914,0.06303977221250534,20.875021,binary,is_reason
best app for conference call,telephone screen sharing is slow,0,94.74362182617188,0.3157593011856079,20.264454,binary,is_reason
i can not get past the load screen.,presentment bell keeps ring during the meeting,0,-19.305402755737305,-0.07579611986875534,23.436558,binary,is_reason
my app waiter goes down when i try to join my class.,want to connect to waiter,0,90.61559295654297,0.40900668501853943,16.705673,binary,is_reason
"the artwork and fps are bad, very low, i do not see the option to addition the quality, besides the class of those teacher are drilling, demur that of eca and physical education",easy to connect,0,-23.736417770385742,-0.1234903335571289,22.364231,binary,is_reason
i do not like that i do not have the option to hide my camera just for myself not for other user on call,want to reset password,0,20.291202545166016,0.09004831314086914,20.834322,binary,is_reason
some feature are miss,good for face to face communication,0,62.35295867919922,0.23138345777988434,20.378256,binary,is_reason
the links do not open me and it tells me error 1132 all the time i deleted it,want to access link,1,119.92137908935547,0.446632981300354,18.58822,binary,is_reason
i can not install rapid_climb on my android.,want to exit the application,0,30.731220245361328,0.12288765609264374,21.21393,binary,is_reason
i hope that there is a pip mode.,want pip mode,1,188.07611083984375,0.7211111783981323,13.328196,binary,is_reason
it does not support the arabic language,need arabic language support,1,162.95045471191406,0.6232173442840576,14.294688,binary,is_reason
i can not watch ipl,want to sign in using Google,0,12.77057933807373,0.04756773263216019,22.798697,binary,is_reason
i can not edit my profile picture,battery consumption is high,0,-25.47848892211914,-0.09110525250434875,24.735693,binary,is_reason
so this app is atrocious because people hack into it,sound is too loud in the last setting,0,9.198081970214844,0.04789319634437561,19.138119,binary,is_reason
perfect for educational purposes only. .,educational uses only,1,104.2064437866211,0.5814822316169739,12.501334,binary,is_reason
bluetooth support is atrocious.,good app for behavioring on-line meeting and screen sharing,0,31.541282653808594,0.1380961686372757,19.891556,binary,is_reason
immense for the interactions,good for interactions,1,134.55819702148438,0.6690244674682617,11.563842,binary,is_reason
"i liked the app, but Holocenely the sound has stop working.",want to use chat background,0,41.2835807800293,0.16778025031089783,20.83752,binary,is_reason
you can not set the volume to 0.,want to modify font,0,20.49700927734375,0.08074118942022324,21.768581,binary,is_reason
the settings are not displayed on the screen.,settings are not displayed on the screen,1,215.29238891601562,0.7782008051872253,11.114818,binary,is_reason
this helps stay together as a family,acquiring space screen after launching the app,0,-1.812110424041748,-0.008794974535703659,20.511044,binary,is_reason
"zoom does not seem to want to keep my account working, I am very mad",want to access account,1,75.0726089477539,0.28871169686317444,20.05082,binary,is_reason
this app is not working on android devices,unable to load the android app,1,166.5535430908203,0.6100943088531494,14.722039,binary,is_reason
continue observation but not being able to click on a different episode is pathetic.,want to disable presentments,0,13.44379997253418,0.07629846036434174,18.323587,binary,is_reason
it is perfective but the in-app auto rotation sucking!,unable to open app in uae,0,29.67962646484375,0.14299198985099792,19.485855,binary,is_reason
I am getting a blank screen after logging in.,getting blank screen after logging in,1,220.19174194335938,0.8648924231529236,8.328663,binary,is_reason
updating is too frequent.,updates are too frequent,1,188.9639129638672,0.7565348148345947,11.528061,binary,is_reason
its not connect to internet,want to attend lecture,0,5.712029933929443,0.022307228296995163,22.38571,binary,is_reason
you can not put filters only on computers something that seems unfair to me :(,want to put filters on computers,1,121.51930236816406,0.7217324376106262,10.566375,binary,is_reason
the image quality is amazing!,image quality is good,1,208.32998657226562,0.8622307181358337,8.164262,binary,is_reason
"why can i no longer remove show from the ""keep observation"" class?",need Arabic language support,0,-18.327526092529297,-0.074750155210495,23.24208,binary,is_reason
the app does not install,app show black screen,0,84.21121215820312,0.4031463861465454,15.910971,binary,is_reason
and i have to restart my telephone every time.,want to get sharing device screen control option and pip mode,0,37.23546600341797,0.16411060094833374,19.50227,binary,is_reason
my microphone is not working.,want to use microphone,1,169.5330047607422,0.6176072359085083,14.735048,binary,is_reason
it will not open on my phone!,unable to use on phone,1,166.8474578857422,0.6695141792297363,13.136342,binary,is_reason
good background effects and good quality video.,want anime content,0,82.4188003540039,0.3028842508792877,19.878948,binary,is_reason
I have been try to natural my subscription for a while,want to remove ads,0,63.896034240722656,0.26161110401153564,19.3949,binary,is_reason
sign in to the correct email password and it just shows the wrong email or password,keeps receiving error message after entering correct email and password,1,144.15185546875,0.6434993743896484,12.698106,binary,is_reason
"please help, horizontal and vertical chevron look on the computer, they stay after the boot, i do not know how to remove, there is nothing in the setting",rapid_climb is good for chew_the_fat with friend,0,0.22734571993350983,0.0012608293909579515,18.978336,binary,is_reason
what a disgusting application makes us pass classes,app makes us pass classes,1,154.0093994140625,0.6188830137252808,13.916277,binary,is_reason
"sometimes the host voice gets a little fuzzy, and come off the screen.",host voice gets fuzzy,1,166.81825256347656,0.7947742938995361,10.384524,binary,is_reason
why could not i do a device check??,app is good and worth the monetary_value,0,20.22687339782715,0.09546055644750595,19.757097,binary,is_reason
it does not work properly on most devices.,does not work on most devices,1,124.19586944580078,0.8019320964813232,8.178076,binary,is_reason
this is amazing apps for student and teacher and any another people..,bad app to watch ipl,0,79.01847076416016,0.39165928959846497,15.669005,binary,is_reason
the application is unstable on tablets.,app is unstable on tablets,1,156.19647216796875,0.7126314640045166,11.554266,binary,is_reason
please better your app.,customer service need betterment,0,65.95818328857422,0.29387199878692627,17.804487,binary,is_reason
it is been 2 weeks since i can not reinstall my zoom.,want to reinstall zoom,1,177.7064971923828,0.7984706163406372,10.171496,binary,is_reason
can not restore the information,want to recover data,1,133.935302734375,0.4676440358161926,17.690266,binary,is_reason
i think it is not a good idea to use the android phone and the android filter,android phone and android filter are bad,1,140.17677307128906,0.7323952317237854,11.225487,binary,is_reason
i have subscribe but i am not happy with hotstar experience,screen presets are not optimum,0,28.649093627929688,0.14366333186626434,18.49978,binary,is_reason
but i give it 4 stars because they should correct the problem that when they take you out of a meeting it will not let you back in,meeting gets disconnected and unable to rejoin,1,81.25150299072266,0.48246416449546814,14.9070835,binary,is_reason
i do not know why my zoom can not use the backgroud[?],want to use zoom function,1,149.92828369140625,0.6955707669258118,12.6234865,binary,is_reason
otherwise there is good flexibility with sharing picture and sound along with break suite for small group.,Mobile app clang patronizely,0,23.829294204711914,0.12170244753360748,18.876715,binary,is_reason
i uninstall this app and yet it is still look on the update list?,want to connect to audio device,0,-18.544864654541016,-0.07162408530712128,23.836096,binary,is_reason
it would be interest to be able to open coincident suite by cell telephone.,app keeps acquiring lodge,0,36.459659576416016,0.17904572188854218,18.955011,binary,is_reason
the truth is this application has very bad graphics i expected more from this brand,app has bad graphics,1,156.48597717285156,0.7422958612442017,11.179033,binary,is_reason
but when my mother is teaching her child so i cannot get the laptop's charger.,want coincident translation by divide screen,0,-4.2766876220703125,-0.02090589329600334,20.917253,binary,is_reason
"the screen is clear and the sound is heard very well, and i am using it very well.",audio and video quality is good,1,108.33222961425781,0.5069817900657654,14.718478,binary,is_reason
so there was this update and now i have no sound.,want to open multiple suite coincidently,0,9.126325607299805,0.03952755779027939,21.131454,binary,is_reason
this app is good but it wastes a lot of battery.,battery consumption is high,1,106.40851593017578,0.48140162229537964,15.834138,binary,is_reason
whenever i start to play something the app hangs and then clang.,want to have all setting,0,52.40760040283203,0.2447209656238556,18.253326,binary,is_reason
i need to uninstall it and reinstall it,want camera and microtelephone option to be foster,0,4.949617385864258,0.023315774276852608,20.387758,binary,is_reason
the app in my laptop keeps muting itself and it becomes so irritating in daily meetings.,app keeps muting itself,1,174.78726196289062,0.7775291800498962,11.047246,binary,is_reason
best ott app in the world,best ott platform,1,237.19313049316406,0.7995944619178772,10.982762,binary,is_reason
"hi, i have black screen when i switch to see active speaker.",receiving black screen to view active speaker,1,171.247802734375,0.8167997002601624,9.160322,binary,is_reason
- background do not have great interface --,unable to use espn+ without subscribe to cable supplyr,0,19.467870712280273,0.09032583981752396,19.967157,binary,is_reason
best wish for more creativity to the team of developer.,good to watch movie with family,0,35.610557556152344,0.18096449971199036,18.016706,binary,is_reason
and how are the camera feature set up?,want to get background and filter for Mobile,0,67.31587219238281,0.29229283332824707,18.064938,binary,is_reason
i need to listen in the Spanish language thanks,reinstallation did not work,0,17.715116500854492,0.07593744993209839,20.767189,binary,is_reason
break room feature is not available on mobile version.,break room feature is not available on mobile version,1,200.7796630859375,0.9593366384506226,4.128194,binary,is_reason
"it is truly annoyance that rapid_climb still auto-revolves the meeting ui, even though my tablet's auto-revolve setting is turn off.",want to find camera option,0,25.619369506835938,0.15134966373443604,17.86329,binary,is_reason
crashes every time while watching videos,video is crashing,1,234.20982360839844,0.7819073796272278,11.972647,binary,is_reason
"ask to drop data (name, surname, electronic_mail) and send inexplicable links to some conference.",camera turns off when the app is kept on background,0,4.842283248901367,0.027393033728003502,18.993824,binary,is_reason
i am not acquiring the blur option,want to change the app name to adstar,0,47.711143493652344,0.21941877901554108,18.428118,binary,is_reason
it progress at the service of our professional and personal projects,good for personal and professional projects,1,118.58120727539062,0.7407815456390381,9.17381,binary,is_reason
whether on my tv or phone the app frequently stops playing in the middle of a show.,app is crashing while watching videos,1,125.88194274902344,0.5968063473701477,13.591775,binary,is_reason
you need to improve in connectivity in gmails,want to improve connectivity in gmails,1,226.26968383789062,0.9626786112785339,4.4016414,binary,is_reason
there are no virtual background or studio effects in android devices.,app keeps saying something went wrong,0,61.98606491088867,0.21109195053577423,21.661167,binary,is_reason
one of the best apps to keep up with past and current sports events,good app for sports,1,188.56771850585938,0.7966417670249939,10.845545,binary,is_reason
i have major problem with buffering of this app,app has buffering issue,1,224.27572631835938,0.8865501880645752,7.801624,binary,is_reason
my only problem is erstwhiles i get kick off during peak hours of use when using the hot_spot with my laptop,want to make regestration,0,27.299270629882812,0.15916092693805695,17.07137,binary,is_reason
very bad the artwork are awful and it is very difficult to get the currency of the game and its matchdevising is very bad apart from it,good for school,0,11.662948608398438,0.06818394362926483,18.21582,binary,is_reason
"erstwhiles the host voice gets a little fuzzed, and come off the screen.",good for app pull_offment,0,4.053117275238037,0.021848252043128014,19.123663,binary,is_reason
it was good before the last update but now has become worst everytime,recent update is bad,1,122.91374969482422,0.6171934604644775,12.677656,binary,is_reason
this app is good for playing all sports and movies .,good for watching sports and movies,1,110.77044677734375,0.5770836472511292,12.79431,binary,is_reason
the appt shuts down twice,switch the session between devices,0,56.11415481567383,0.19589626789093018,21.96758,binary,is_reason
make a dark mode for ios.,need dark mode on ios,1,181.2581787109375,0.8099801540374756,9.222685,binary,is_reason
your data is not safe on this app.,app is expensive for on-line class,0,65.08981323242188,0.3125494420528412,16.923784,binary,is_reason
i tried repeatedly pressing the join audio button and nothing worked.,join audio button is not working,1,204.20718383789062,0.8245302438735962,9.494219,binary,is_reason
so i can not go to outside meetings with my house ladys.,want to attend outside meetings,1,71.79853820800781,0.362713098526001,16.054224,binary,is_reason
a poor application is not able to update the status after purchasing on a laptop.,want to update status after purchasing a laptop,1,134.8354034423828,0.612592875957489,13.5277195,binary,is_reason
i can not load memory is writes failed to load,want to load memory,1,176.9497833251953,0.5907320380210876,15.904327,binary,is_reason
"you should add the option to remove from the ""continue observation"" list.",unable to play offline video,0,-29.879989624023438,-0.14880454540252686,21.608583,binary,is_reason
"evening not able to join,device.",good audio and video connection,0,60.01191711425781,0.22257575392723083,20.695387,binary,is_reason
sign in and sign process is very delay,sign in and signout process is time consuming,1,129.6011199951172,0.6232122182846069,12.534424,binary,is_reason
erstwhiles i want to be anonymous in a meeting -every time i go to edit my name and put a new name in next time i go into rapid_climb,app is clang,0,56.228118896484375,0.2956874966621399,16.973246,binary,is_reason
"after updating, i can no longer use hulu.",unable to use hulu after update,1,260.8259582519531,0.8368006348609924,10.141142,binary,is_reason
why is the app not run on my samsung tv.,unable to use vpn,0,28.376995086669922,0.1192631870508194,20.587654,binary,is_reason
there should be a way we can cast rapid_climb into a tv.,good for observation childhood movie,0,60.5739631652832,0.3722688555717468,14.348402,binary,is_reason
can not use background image,easy to use for kids,0,24.99642562866211,0.10103775560855865,21.091177,binary,is_reason
i uninstalled this app and yet it is still appeared on the update list?,uninstalled the app and yet it is still on the update list,1,166.39694213867188,0.863582193851471,7.4210186,binary,is_reason
your english translation (live transcripts) when enabled are not accurate at all.,english translation is not correct,1,122.12293243408203,0.6070802807807922,12.797228,binary,is_reason
i can not talk in class,want to record point,0,16.57450294494629,0.05631987750530243,23.642756,binary,is_reason
when i switch to another page with zoom meeting open on phone no longer meeting interrupts i can not hear sounds from behind how can i fix this,want to hear sounds from behind,1,63.27092742919922,0.34661149978637695,15.453496,binary,is_reason
for me i could't find video filter,want to find video filter,1,172.5945281982422,0.7917441725730896,9.831833,binary,is_reason
but i try to make an history,unable to register in rapid_climb,0,13.507155418395996,0.07902374118566513,18.26789,binary,is_reason
the test mode does not work.,test mode does not work,1,143.75230407714844,0.690197229385376,11.686291,binary,is_reason
- you can not control audio from the app if you dial in on the telephone,registration procedure is complicate,0,-0.04316344112157822,-0.0001919982023537159,21.241964,binary,is_reason
"it will not even let me put in my age it stays on the day it is opened and will not let me change the date, i can not even use the app",want to input date and age,1,43.81194305419922,0.2608563303947449,16.302076,binary,is_reason
I have uninstalled and reinstalled twice to no avail.,reinstalling did not work,1,149.73080444335938,0.6807370185852051,12.181067,binary,is_reason
i can not open my zoom,want to use the app,1,95.42237854003906,0.3529382348060608,18.705519,binary,is_reason
it will not load after i logged in.,unable to load after login,1,186.50274658203125,0.6227083206176758,15.2774105,binary,is_reason
could have used a better ui.,good app for survey,0,37.05178451538086,0.17822924256324768,19.155035,binary,is_reason
biometric recognition fails to function after enable it in setting.,data consumption is high and unable to adjust video quality,0,33.901084899902344,0.18211761116981506,17.469194,binary,is_reason
blurred background not a option though.,blurred background not a option,1,181.39968872070312,0.8304494023323059,8.774417,binary,is_reason
I am sorry i can not make zumbang.,want to watch populate cricket,0,11.019363403320312,0.062342070043087006,18.54475,binary,is_reason
i can not set background filter in my android device,break suite are miss,0,-19.771474838256836,-0.09005825221538544,21.934767,binary,is_reason
i do not understand why the simple function of allowing us to change our status on the mobile app is not an option.,want to change status on mobile,1,151.46377563476562,0.7058155536651611,13.3113,binary,is_reason
"my zoom app has refused to update even when there is data and network, and i have a very important zoom meeting to attend today, pls can you people help",unable to update zoom app,1,163.89376831054688,0.7491569519042969,11.773133,binary,is_reason
streaming to chromecast just plain does not work.,unable to stream on chromecast,1,273.7334289550781,0.811716616153717,11.269576,binary,is_reason
I have delete and re-download the app twice and now i can not even log in.,receive incorrect meeting passcode message,0,50.01894760131836,0.19929713010787964,20.441479,binary,is_reason
consistently & pleasantly surprised by the consistent improvement of zoom for users.,improve zoom for users,1,186.72998046875,0.7145547866821289,13.230142,binary,is_reason
how to save data or use less,want to contact technical support,0,8.824803352355957,0.037424683570861816,21.375616,binary,is_reason
excellent for digital gathering,ux/ui is bad,0,4.909832000732422,0.021129103377461433,21.32957,binary,is_reason
this app is very good for video conferencing.,unable to enter meeting,0,26.29472541809082,0.09279182553291321,22.8421,binary,is_reason
i only used it a cpl times yet my saved passcodes do not work.,saved passcodes are not working,1,154.04359436035156,0.71271812915802,11.409132,binary,is_reason
"keeping track of which episode one is on in a series is impossible because ""watched episodes"" do not work as it should.",unable to keep track of episodes,1,125.76070404052734,0.6484948396682739,12.489792,binary,is_reason
