first_sentence,second_sentence,score,dot_score,cos_score,eucl_score,score_type,score_name
HDX 6 ft. Heavy Duty Steel Green Painted T-Post,6 stell,2.0,0.7701233625411987,0.7701234817504883,0.67805094,scale_1_3,score
HDX 6 ft. Heavy Duty Steel Green Painted T-Post,fece posts metal,2.0,0.7485906481742859,0.7485907673835754,0.709097,scale_1_3,score
HDX 6 ft. Heavy Duty Steel Green Painted T-Post,green painted pop rivets,2.33,0.8042936325073242,0.8042935132980347,0.6256299,scale_1_3,score
HDX 6 ft. Heavy Duty Steel Green Painted T-Post,post,2.67,0.8019838929176331,0.8019840121269226,0.6293107,scale_1_3,score
HDX 6 ft. Heavy Duty Steel Green Painted T-Post,wire fencing 6 ft high,1.67,0.7596407532691956,0.7596408724784851,0.6933384,scale_1_3,score
Crown Bolt 24 in. x 1/2 in. x 12 in. Plain Metal Expanded Sheet,bolt 1/2 in by 12,3.0,0.8593066930770874,0.8593068718910217,0.5304588,scale_1_3,score
Crown Bolt 24 in. x 1/2 in. x 12 in. Plain Metal Expanded Sheet,metal sheet,2.33,0.8525497913360596,0.8525499105453491,0.54304725,scale_1_3,score
Crown Bolt 24 in. x 1/2 in. x 12 in. Plain Metal Expanded Sheet,sheet metal,3.0,0.8228569626808167,0.8228569626808167,0.59521925,scale_1_3,score
Henry 587 4.75 Gal. White Roof Coating,elastomeric roof coating,2.0,0.8242805600166321,0.8242806792259216,0.59282255,scale_1_3,score
Hampton Bay Beverly Patio Dining Arm Chairs with Custom Cushion (2-Pack),outdoor dining,2.67,0.7553927898406982,0.7553927898406982,0.6994387,scale_1_3,score
Hampton Bay Spring Haven Brown All-Weather Wicker Patio Lounge Chair with Sky Blue Cushions,cushions outdoorlounge,3.0,0.8226296305656433,0.8226297497749329,0.5956011,scale_1_3,score
Hampton Bay Spring Haven Brown All-Weather Wicker Patio Lounge Chair with Sky Blue Cushions,hampton bay spring,3.0,0.7769438028335571,0.7769438624382019,0.6679164,scale_1_3,score
Hampton Bay Spring Haven Brown All-Weather Wicker Patio Lounge Chair with Sky Blue Cushions,outdoorfurniture,2.33,0.8111510872840881,0.8111512064933777,0.61457115,scale_1_3,score
60 in. x 150 ft. 10/10 Remesh,wiremesh,3.0,0.7006120085716248,0.7006121277809143,0.77380615,scale_1_3,score
Stanley Doors 36 in. x 80 in. Chatham 3/4 Lite 1-Panel Prefinished Steel Prehung Front Door,front doors,3.0,0.8536234498023987,0.8536235690116882,0.54106647,scale_1_3,score
Stanley Doors 36 in. x 80 in. Chatham 3/4 Lite 1-Panel Prefinished Steel Prehung Front Door,prehung steel door,3.0,0.8763381242752075,0.8763383626937866,0.49731627,scale_1_3,score
Stanley Doors 36 in. x 80 in. Chatham 3/4 Lite 1-Panel Prefinished Steel Prehung Front Door,stanley doors,2.67,0.8589602112770081,0.8589603304862976,0.5311113,scale_1_3,score
MOEN Essie Single-Handle Pull-Down Sprayer Kitchen Faucet in Spot Resist Stainless with Soap Dispenser,kingsley moen kitchen faucet,2.33,0.8853955864906311,0.8853955864906311,0.47875768,scale_1_3,score
MOEN Essie Single-Handle Pull-Down Sprayer Kitchen Faucet in Spot Resist Stainless with Soap Dispenser,kitchen sink faucet,3.0,0.8521894216537476,0.8521894216537476,0.5437106,scale_1_3,score
MOEN Essie Single-Handle Pull-Down Sprayer Kitchen Faucet in Spot Resist Stainless with Soap Dispenser,pricepfister kitchen faucet g135,2.0,0.877255916595459,0.8772560358047485,0.49546772,scale_1_3,score
MOEN Essie Single-Handle Pull-Down Sprayer Kitchen Faucet in Spot Resist Stainless with Soap Dispenser,soap dispenser,2.67,0.8366740942001343,0.8366742134094238,0.5715345,scale_1_3,score
MOEN Essie Single-Handle Pull-Down Sprayer Kitchen Faucet in Spot Resist Stainless with Soap Dispenser,soap dispenser kitchen,2.0,0.8678929805755615,0.8678929805755615,0.5140174,scale_1_3,score
Bare Ground 4 Gal. Liquid De-Icer (Case-4),roof melter,1.33,0.7382426857948303,0.7382428050041199,0.7235431,scale_1_3,score
Owens Corning R-19 Kraft Faced Insulation Batts 15 in. x 93 in.,6 kraft faced insulation,2.33,0.8193345069885254,0.8193345069885254,0.6011082,scale_1_3,score
Owens Corning R-19 Kraft Faced Insulation Batts 15 in. x 93 in.,fiberglass insulation,2.33,0.7982628345489502,0.7982629537582397,0.6351962,scale_1_3,score
Owens Corning R-19 Kraft Faced Insulation Batts 15 in. x 93 in.,owens corning 7-3,2.0,0.7529150247573853,0.7529150247573853,0.7029723,scale_1_3,score
Owens Corning R-19 Kraft Faced Insulation Batts 15 in. x 93 in.,R 15,1.33,0.8017042279243469,0.8017042279243469,0.62975514,scale_1_3,score
Owens Corning R-19 Kraft Faced Insulation Batts 15 in. x 93 in.,r19 insulation,3.0,0.8406171798706055,0.840617299079895,0.56459326,scale_1_3,score
Gama Sonic 40-LED Rechargeable Battery-Powered Emergency Lantern,battery lanterns,3.0,0.8466238379478455,0.846623957157135,0.5538521,scale_1_3,score
Gama Sonic 40-LED Rechargeable Battery-Powered Emergency Lantern,ceiling light battery powered with remote,2.33,0.8139845132827759,0.8139845728874207,0.6099436,scale_1_3,score
Gama Sonic 40-LED Rechargeable Battery-Powered Emergency Lantern,emergency light,3.0,0.8532922267913818,0.8532923460006714,0.54167825,scale_1_3,score
12 in. Dia. Dark Blue Ceramic Rivage Pot,planters pots,2.67,0.7782098650932312,0.7782098650932312,0.6660183,scale_1_3,score
RDI Porch and Newel 5 in. x 5 in. x 108 in. Vinyl Turned Fence Post with 5000 lb. Capacity,5x5 post,2.33,0.8627861738204956,0.8627861738204956,0.5238585,scale_1_3,score
RDI Porch and Newel 5 in. x 5 in. x 108 in. Vinyl Turned Fence Post with 5000 lb. Capacity,column post,3.0,0.7885344624519348,0.7885343432426453,0.65033174,scale_1_3,score
RDI Porch and Newel 5 in. x 5 in. x 108 in. Vinyl Turned Fence Post with 5000 lb. Capacity,post,2.33,0.8064363598823547,0.8064364790916443,0.6221955,scale_1_3,score
BAZZ 10 ft. Multi-Color Self-Adhesive Cuttable Rope Lighting with Remote Control,bazz lighting,2.0,0.865973174571991,0.8659732341766357,0.51773894,scale_1_3,score
BAZZ 10 ft. Multi-Color Self-Adhesive Cuttable Rope Lighting with Remote Control,led rope,2.67,0.7836236357688904,0.7836237549781799,0.65783936,scale_1_3,score
BAZZ 10 ft. Multi-Color Self-Adhesive Cuttable Rope Lighting with Remote Control,led strip lights,2.67,0.827444314956665,0.8274443745613098,0.58746177,scale_1_3,score
TrafficMASTER Allure 6 in. x 36 in. Cherry Resilient Vinyl Plank Flooring (24 sq. ft. / case),TILES 12*12,2.67,0.7940301895141602,0.7940301895141602,0.6418254,scale_1_3,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,10  rough toilet bowl,2.33,0.788688600063324,0.7886886596679688,0.6500945,scale_1_3,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,delta canister 17,1.33,0.7120606303215027,0.7120607495307922,0.7588667,scale_1_3,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,glaciar bay toiled,2.0,0.7842233180999756,0.7842233180999756,0.6569273,scale_1_3,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,glacie bay dual flush,2.33,0.8742168545722961,0.8742169737815857,0.5015637,scale_1_3,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,glacier bay high efficiency toilet fill valve,2.0,0.8980591893196106,0.8980592489242554,0.45153266,scale_1_3,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,glacier bay tiolet tank lid,2.67,0.8510192632675171,0.851019561290741,0.5458583,scale_1_3,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,handicap toilet,2.67,0.8029713034629822,0.8029714226722717,0.6277398,scale_1_3,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,handycap toilets,2.33,0.7859097123146057,0.7859097719192505,0.654355,scale_1_3,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,high boy tolet,2.33,0.822846531867981,0.8228466510772705,0.5952368,scale_1_3,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,kohler rosario toilet parts,1.33,0.8079149127006531,0.8079150319099426,0.6198146,scale_1_3,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,toilet bowl,2.33,0.8158660531044006,0.8158661127090454,0.60685056,scale_1_3,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,toilet flush kit,2.67,0.8279594779014587,0.827959418296814,0.5865843,scale_1_3,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,toilet glacier bay,3.0,0.8491824865341187,0.8491826057434082,0.5492131,scale_1_3,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",60 heater gallon gas water,2.33,0.854030966758728,0.8540310859680176,0.54031277,scale_1_3,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",gas wayer heaters,2.0,0.8078094720840454,0.8078094720840454,0.61998475,scale_1_3,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",heater gas,1.67,0.8119289875030518,0.8119289875030518,0.6133046,scale_1_3,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",hot water heater cost,2.67,0.8147916793823242,0.814791738986969,0.60861886,scale_1_3,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",hot water heater gas,3.0,0.8446148633956909,0.8446148633956909,0.55746776,scale_1_3,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",rheem gas water heater prog40,2.67,0.8956055641174316,0.8956055641174316,0.45693442,scale_1_3,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",rheem water heater gas,3.0,0.8662249445915222,0.8662249445915222,0.5172528,scale_1_3,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",rheem water heater plug,2.33,0.8317916989326477,0.8317916989326477,0.58001435,scale_1_3,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",rheum water heater,3.0,0.8842104077339172,0.8842104077339172,0.48122692,scale_1_3,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",water heater certified,3.0,0.830094575881958,0.8300946950912476,0.582933,scale_1_3,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",water heater pans,1.67,0.7828171849250793,0.7828171849250793,0.6590643,scale_1_3,score
Shark Rotator Slim-Light Lift-Away Vacuum Cleaner,shark vacuum,3.0,0.9091184139251709,0.9091185331344604,0.4263372,scale_1_3,score
GE 18 in. Direct Wire LED Under Cabinet Light Bar with Hi/Low/Off,under cabinet led,3.0,0.8661991357803345,0.866199254989624,0.5173023,scale_1_3,score
GE 18 in. Direct Wire LED Under Cabinet Light Bar with Hi/Low/Off,under cabinet lighting,3.0,0.8876129984855652,0.8876129984855652,0.47410333,scale_1_3,score
GE 18 in. Direct Wire LED Under Cabinet Light Bar with Hi/Low/Off,under counter fluorescent bar light,2.33,0.8696147799491882,0.8696147799491882,0.5106569,scale_1_3,score
GE 18 in. Direct Wire LED Under Cabinet Light Bar with Hi/Low/Off,undercounter lighting,3.0,0.860774576663971,0.8607746362686157,0.5276845,scale_1_3,score
Steves &amp; Sons Retrofit Prehung Primed White Steel Patio Door,doors exterior,2.33,0.8452877998352051,0.8452879190444946,0.5562594,scale_1_3,score
Steves &amp; Sons Retrofit Prehung Primed White Steel Patio Door,Double Doors,3.0,0.7964280247688293,0.7964280247688293,0.6380783,scale_1_3,score
Steves &amp; Sons Retrofit Prehung Primed White Steel Patio Door,prehung steel door,3.0,0.8683885335922241,0.8683887124061584,0.5130524,scale_1_3,score
Steves &amp; Sons Retrofit Prehung Primed White Steel Patio Door,steel patio railings,1.33,0.8229932188987732,0.822993278503418,0.59499013,scale_1_3,score
"Duck 1.41 in. x 60 yds. Blue Clean Release Masking Tape, (16-Pack)",3 blue masking tape,1.67,0.8486039042472839,0.8486039638519287,0.5502656,scale_1_3,score
"Duck 1.41 in. x 60 yds. Blue Clean Release Masking Tape, (16-Pack)",masking tape,3.0,0.8445695042610168,0.8445693850517273,0.5575492,scale_1_3,score
Kaleen Soho Thames Beige 4 ft. x 6 ft. Area Rug,4x6,3.0,0.80085688829422,0.8008569478988647,0.6310992,scale_1_3,score
4 in. x 4 in. x 5-1/3 ft. Pressure-Treated Pine 2-Hole Fence Corner Post,treated fence posts,3.0,0.8333346843719482,0.833334743976593,0.5773479,scale_1_3,score
Mueller Global 3/4 in. Black Malleable Iron Threaded Tee,1/2 x 5 black pipe nipple,1.67,0.7632408738136292,0.7632409334182739,0.6881268,scale_1_3,score
Mueller Global 3/4 in. Black Malleable Iron Threaded Tee,galvanized gas tee,3.0,0.8151742815971375,0.8151742219924927,0.6079898,scale_1_3,score
Safavieh Courtyard Natural/Brown 8 ft. 11 in. x 12 ft. Area Rug,area rugs 9x12,2.67,0.8491302728652954,0.8491302728652954,0.54930836,scale_1_3,score
Frigidaire 18 cu. ft. Top Freezer Refrigerator in Stainless Steel,18  dishwasher,1.67,0.8213049173355103,0.8213049173355103,0.59782124,scale_1_3,score
STERLING Accord 30 in. x 60 in. x 72 in. Bath and Shower Kit in White,30' x 60 'molded one piece acrylic shower stall,2.33,0.8773046135902405,0.8773046135902405,0.49536932,scale_1_3,score
STERLING Accord 30 in. x 60 in. x 72 in. Bath and Shower Kit in White,one piece showers,2.33,0.7702294588088989,0.7702295780181885,0.67789453,scale_1_3,score
Corner Baker&#39;s Rack with Slate Top,bakers rack,3.0,0.8954195976257324,0.8954195976257324,0.4573412,scale_1_3,score
Shape Products Thick &amp; Strong Flat Area Well Cover,basemetnt window,1.33,0.7423465251922607,0.7423465847969055,0.7178488,scale_1_3,score
Rust-Oleum EpoxyShield 2 gal. Tan 2-Part High-Gloss Epoxy Garage Floor Coating Kit,editing garage floor,2.0,0.8361726403236389,0.8361727595329285,0.5724112,scale_1_3,score
Rust-Oleum EpoxyShield 2 gal. Tan 2-Part High-Gloss Epoxy Garage Floor Coating Kit,rustollum epoxy,3.0,0.8170293569564819,0.8170294165611267,0.6049309,scale_1_3,score
YuTrax Arch XL Folding Aluminum ATV Ramp,car ramps ends,2.0,0.7993099093437195,0.7993099093437195,0.63354576,scale_1_3,score
"Werner 7 ft. - 9 ft., 18 in. x 24 in. Compact Aluminum Attic Ladder with 250 lb. Maximum Load Capacity",plexiglas 18' x 24',2.0,0.7509137988090515,0.7509139180183411,0.70581317,scale_1_3,score
Melnor Adjustable Rear Trigger Nozzle,melnor,3.0,0.7987377643585205,0.7987377643585205,0.63444835,scale_1_3,score
"LG Electronics 5,000 BTU 115-Volt Window Air Conditioner",A/c window unit,3.0,0.8830889463424683,0.8830890655517578,0.48355132,scale_1_3,score
"LG Electronics 5,000 BTU 115-Volt Window Air Conditioner",air /heaterconditioner window,3.0,0.8632485270500183,0.8632485270500183,0.52297527,scale_1_3,score
"LG Electronics 5,000 BTU 115-Volt Window Air Conditioner",room a/c units,2.67,0.8229045271873474,0.8229045271873474,0.5951395,scale_1_3,score
"LG Electronics 5,000 BTU 115-Volt Window Air Conditioner",spliter ac unit,2.33,0.8251546621322632,0.8251546621322632,0.59134656,scale_1_3,score
"LG Electronics 5,000 BTU 115-Volt Window Air Conditioner",window air condit,2.33,0.8583367466926575,0.8583368062973022,0.5322843,scale_1_3,score
