first_sentence,second_sentence,score,dot_score,cos_score,eucl_score,score_type,score_name
Hampton Bay Caramel Simple Weave Bamboo Rollup Shade - 96 in. W x 72 in. L,hampton bay chestnut pull up shade,2.67,73.64552307128906,1.0000001192092896,0.0,scale_0_5,score
InSinkErator SinkTop Switch Single Outlet for InSinkErator Disposers,disposer,2.67,77.26608276367188,1.0,0.0,scale_0_5,score
Sunjoy Calais 8 ft. x 5 ft. x 8 ft. Steel Tile Fabric Grill Gazebo,grill gazebo,3.0,70.03498077392578,1.0000001192092896,0.0,scale_0_5,score
"MD Building Products 36 in. x 36 in. Cloverleaf Aluminum Sheet, Silver",door guards,1.0,72.72164916992188,1.0000001192092896,0.0,scale_0_5,score
"MD Building Products 36 in. x 36 in. Cloverleaf Aluminum Sheet, Silver",metal plate cover gcfi,1.67,92.09259033203125,1.000000238418579,0.0,scale_0_5,score
"MD Building Products 36 in. x 36 in. Cloverleaf Aluminum Sheet, Silver",radiator grate,2.33,90.16304779052734,1.0000001192092896,0.0,scale_0_5,score
"MD Building Products 36 in. x 36 in. Cloverleaf Aluminum Sheet, Silver",windows screens,2.33,80.6951675415039,1.0000001192092896,0.0,scale_0_5,score
House of Fara 8 Linear ft. MDF Overlapping Wainscot Interior Paneling Kit,1x1 rail decorative wood,1.33,80.7888412475586,0.9999998807907104,0.0,scale_0_5,score
House of Fara 8 Linear ft. MDF Overlapping Wainscot Interior Paneling Kit,4*8 beadboard paneling,2.67,74.33610534667969,1.0,0.0,scale_0_5,score
House of Fara 8 Linear ft. MDF Overlapping Wainscot Interior Paneling Kit,4x8wood paneling,2.33,76.20340728759766,1.0,0.0,scale_0_5,score
House of Fara 8 Linear ft. MDF Overlapping Wainscot Interior Paneling Kit,MDF 4x8,1.33,71.16751098632812,1.0,0.0,scale_0_5,score
House of Fara 8 Linear ft. MDF Overlapping Wainscot Interior Paneling Kit,wainscot chair rail,2.33,71.27334594726562,1.0,0.0,scale_0_5,score
House of Fara 8 Linear ft. MDF Overlapping Wainscot Interior Paneling Kit,wainscot plank paneling,2.33,79.1574935913086,1.000000238418579,0.0,scale_0_5,score
1804 Dual Spray Half Pattern 4 in Pop-Up Spray Head,lawn sprkinler,2.0,82.53124237060547,1.0,0.0,scale_0_5,score
1804 Dual Spray Half Pattern 4 in Pop-Up Spray Head,rainbird sprinkler,2.33,98.04741668701172,0.9999997019767761,0.0,scale_0_5,score
"Samsung 4.2 cu. ft. Front Load Washer with Steam in White, ENERGY STAR",PLATFORM FOR WASHERS,2.67,75.64134216308594,0.9999999403953552,0.0,scale_0_5,score
"Samsung 4.2 cu. ft. Front Load Washer with Steam in White, ENERGY STAR",samsung front load washer 3.7,2.0,83.57373809814453,1.0000001192092896,0.0,scale_0_5,score
"Samsung 4.2 cu. ft. Front Load Washer with Steam in White, ENERGY STAR",upholstery washing machines with steam,2.33,73.1091537475586,0.9999999403953552,0.0,scale_0_5,score
Quikrete 80 lb. Crack-Resistant Concrete,CONCRETE & MASONRY CLEANER & ETCHER,3.0,68.622802734375,0.9999999403953552,0.0,scale_0_5,score
Quikrete 80 lb. Crack-Resistant Concrete,concrete for ponds,2.0,63.867923736572266,0.9999998807907104,0.0,scale_0_5,score
Quikrete 80 lb. Crack-Resistant Concrete,flexlock for cracks,2.0,72.79671478271484,1.000000238418579,0.0,scale_0_5,score
Nantucket Pavers Patio-on-a-Pallet 10 ft. x 10 ft. Concrete Tan Variegated Basketweave Yorkstone Paver,Belgium block pavers,2.0,74.29492950439453,0.9999997615814209,0.0,scale_0_5,score
Nantucket Pavers Patio-on-a-Pallet 10 ft. x 10 ft. Concrete Tan Variegated Basketweave Yorkstone Paver,ourdoor patio tile,2.33,85.45162963867188,1.0,0.0,scale_0_5,score
UltraTouch 48 in. x 24 ft. Radiant Barrier,insulation roll,2.33,66.73542785644531,0.9999998807907104,0.0,scale_0_5,score
Backyard X-Scapes 6 ft. H. x 16 ft. L Reed Fencing,6ft h bamboo fencing,2.0,63.324951171875,1.000000238418579,0.0,scale_0_5,score
Backyard X-Scapes 6 ft. H. x 16 ft. L Reed Fencing,balcony privacy screen,2.67,79.15390014648438,1.0,0.0,scale_0_5,score
Backyard X-Scapes 6 ft. H. x 16 ft. L Reed Fencing,bamboo,1.67,71.45558166503906,1.0000001192092896,0.0,scale_0_5,score
Backyard X-Scapes 6 ft. H. x 16 ft. L Reed Fencing,privacy lattice panels,2.33,80.0745620727539,1.0,0.0,scale_0_5,score
Backyard X-Scapes 6 ft. H. x 16 ft. L Reed Fencing,privacy panels,1.67,77.65087127685547,1.0000001192092896,0.0,scale_0_5,score
DecoArt Americana Decor 16-oz. Whisper Chalky Finish,chalk paint,3.0,82.4276123046875,1.000000238418579,0.0,scale_0_5,score
9.1 in. x 5.8 in. White Designer Shelf Bracket,8 4616809045 9,1.67,68.17108917236328,1.0,0.0,scale_0_5,score
9.1 in. x 5.8 in. White Designer Shelf Bracket,shelf bracket,3.0,73.11333465576172,0.9999998807907104,0.0,scale_0_5,score
9.1 in. x 5.8 in. White Designer Shelf Bracket,white 4shelves,1.67,65.57331848144531,1.0,0.0,scale_0_5,score
HDX 48 in. W x 72 in. H x 18 in. D Decorative Wire Chrome Finish Commercial Shelving Unit,6 teir shelving,3.0,66.79084777832031,0.9999999403953552,0.0,scale_0_5,score
HDX 48 in. W x 72 in. H x 18 in. D Decorative Wire Chrome Finish Commercial Shelving Unit,hdx wire shelving,3.0,69.38459014892578,1.0000003576278687,0.0,scale_0_5,score
HDX 48 in. W x 72 in. H x 18 in. D Decorative Wire Chrome Finish Commercial Shelving Unit,kitchen  cabinet finishes,1.0,73.80718231201172,0.9999999403953552,0.0,scale_0_5,score
HDX 48 in. W x 72 in. H x 18 in. D Decorative Wire Chrome Finish Commercial Shelving Unit,kitchen wire shelf tiered,3.0,70.83414459228516,1.0000001192092896,0.0,scale_0_5,score
HDX 48 in. W x 72 in. H x 18 in. D Decorative Wire Chrome Finish Commercial Shelving Unit,pantry rack,2.67,71.81512451171875,0.9999998211860657,0.0,scale_0_5,score
HDX 48 in. W x 72 in. H x 18 in. D Decorative Wire Chrome Finish Commercial Shelving Unit,plastic storage racks,2.67,70.78534698486328,0.9999997019767761,0.0,scale_0_5,score
HDX 48 in. W x 72 in. H x 18 in. D Decorative Wire Chrome Finish Commercial Shelving Unit,Shelves Metal,3.0,73.75574493408203,1.0000001192092896,0.0,scale_0_5,score
HDX 48 in. W x 72 in. H x 18 in. D Decorative Wire Chrome Finish Commercial Shelving Unit,steel shelving,2.67,68.70005798339844,0.9999998211860657,0.0,scale_0_5,score
HDX 48 in. W x 72 in. H x 18 in. D Decorative Wire Chrome Finish Commercial Shelving Unit,storage shelve,3.0,70.43525695800781,1.0000001192092896,0.0,scale_0_5,score
Marshalltown Masonry Brush,mortar tools,1.0,62.85771179199219,1.0000001192092896,0.0,scale_0_5,score
Rubbermaid 12 in. D Single Track Bracket,12 boltless bracket,2.33,87.02482604980469,1.0000001192092896,0.0,scale_0_5,score
Rubbermaid 12 in. D Single Track Bracket,12 in.  16 in single track brackets,2.33,74.24478149414062,1.0,0.0,scale_0_5,score
Rubbermaid 12 in. D Single Track Bracket,12 wire shelf bracket,3.0,77.80963897705078,0.9999998807907104,0.0,scale_0_5,score
Rubbermaid 12 in. D Single Track Bracket,shelf track,2.33,77.21226501464844,1.0000001192092896,0.0,scale_0_5,score
Husky 9-Pocket Maintenance Pouch,husky tool bag,2.5,72.52217102050781,1.0000001192092896,0.0,scale_0_5,score
RIDGID X4 18-Volt 1/2 in. Impact Wrench (Tool Only),impact driver drill battery powered,2.33,80.73028564453125,1.000000238418579,0.0,scale_0_5,score
RIDGID X4 18-Volt 1/2 in. Impact Wrench (Tool Only),impact wrench,3.0,81.88959503173828,0.9999999403953552,0.0,scale_0_5,score
"Emberglow 25,000 BTU Vent-Free Dual Fuel Gas Stove with Thermostat",pellet stove,2.33,85.74993896484375,0.9999999403953552,0.0,scale_0_5,score
"Emberglow 25,000 BTU Vent-Free Dual Fuel Gas Stove with Thermostat",register for fuel,2.33,79.59383392333984,0.9999998807907104,0.0,scale_0_5,score
"Emberglow 25,000 BTU Vent-Free Dual Fuel Gas Stove with Thermostat",stove and mi,2.33,82.53836822509766,0.9999998211860657,0.0,scale_0_5,score
"Emberglow 25,000 BTU Vent-Free Dual Fuel Gas Stove with Thermostat",ventless gas stove,3.0,86.75762176513672,1.0000001192092896,0.0,scale_0_5,score
American Standard Cadet 3 FloWise 2-piece 1.28 GPF Round Front Toilet in Bone,American Standard Bone round toliet,3.0,72.77925872802734,1.0000001192092896,0.0,scale_0_5,score
American Standard Cadet 3 FloWise 2-piece 1.28 GPF Round Front Toilet in Bone,cadet 3 insulated in bone,2.33,71.2578125,1.0,0.0,scale_0_5,score
Sumner Street Home Hardware Grayson 2-1/2 in. Oil Rubbed Bronze Cup Pull,grayson,2.33,67.4659423828125,1.0000003576278687,0.0,scale_0_5,score
HDX 6 ft. Heavy Duty Steel Green Painted T-Post,6 stell,2.0,85.2880630493164,1.0000001192092896,0.0,scale_0_5,score
HDX 6 ft. Heavy Duty Steel Green Painted T-Post,fece posts metal,2.0,85.87698364257812,1.000000238418579,0.0,scale_0_5,score
HDX 6 ft. Heavy Duty Steel Green Painted T-Post,green painted pop rivets,2.33,77.40904235839844,1.0000001192092896,0.0,scale_0_5,score
HDX 6 ft. Heavy Duty Steel Green Painted T-Post,post,2.67,82.59025573730469,1.0000001192092896,0.0,scale_0_5,score
HDX 6 ft. Heavy Duty Steel Green Painted T-Post,wire fencing 6 ft high,1.67,80.34722137451172,1.0000001192092896,0.0,scale_0_5,score
Crown Bolt 24 in. x 1/2 in. x 12 in. Plain Metal Expanded Sheet,bolt 1/2 in by 12,3.0,79.33906555175781,1.0,0.0,scale_0_5,score
Crown Bolt 24 in. x 1/2 in. x 12 in. Plain Metal Expanded Sheet,metal sheet,2.33,77.1921157836914,1.0,0.0,scale_0_5,score
Crown Bolt 24 in. x 1/2 in. x 12 in. Plain Metal Expanded Sheet,sheet metal,3.0,79.44085693359375,1.0000001192092896,0.0,scale_0_5,score
Henry 587 4.75 Gal. White Roof Coating,elastomeric roof coating,2.0,72.36663818359375,1.0000001192092896,0.0,scale_0_5,score
Hampton Bay Beverly Patio Dining Arm Chairs with Custom Cushion (2-Pack),outdoor dining,2.67,91.06501770019531,1.0,0.0,scale_0_5,score
Hampton Bay Spring Haven Brown All-Weather Wicker Patio Lounge Chair with Sky Blue Cushions,cushions outdoorlounge,3.0,91.70572662353516,1.0000001192092896,0.0,scale_0_5,score
Hampton Bay Spring Haven Brown All-Weather Wicker Patio Lounge Chair with Sky Blue Cushions,hampton bay spring,3.0,94.10779571533203,1.0,0.0,scale_0_5,score
Hampton Bay Spring Haven Brown All-Weather Wicker Patio Lounge Chair with Sky Blue Cushions,outdoorfurniture,2.33,94.03002166748047,1.0000001192092896,0.0,scale_0_5,score
60 in. x 150 ft. 10/10 Remesh,wiremesh,3.0,61.74134826660156,1.0,0.0,scale_0_5,score
Stanley Doors 36 in. x 80 in. Chatham 3/4 Lite 1-Panel Prefinished Steel Prehung Front Door,front doors,3.0,91.32469177246094,0.9999998807907104,0.0,scale_0_5,score
Stanley Doors 36 in. x 80 in. Chatham 3/4 Lite 1-Panel Prefinished Steel Prehung Front Door,prehung steel door,3.0,86.65065002441406,1.0000001192092896,0.0,scale_0_5,score
Stanley Doors 36 in. x 80 in. Chatham 3/4 Lite 1-Panel Prefinished Steel Prehung Front Door,stanley doors,2.67,89.29896545410156,1.0,0.0,scale_0_5,score
MOEN Essie Single-Handle Pull-Down Sprayer Kitchen Faucet in Spot Resist Stainless with Soap Dispenser,kingsley moen kitchen faucet,2.33,85.68077850341797,1.0,0.0,scale_0_5,score
MOEN Essie Single-Handle Pull-Down Sprayer Kitchen Faucet in Spot Resist Stainless with Soap Dispenser,kitchen sink faucet,3.0,94.69810485839844,1.0000001192092896,0.0,scale_0_5,score
MOEN Essie Single-Handle Pull-Down Sprayer Kitchen Faucet in Spot Resist Stainless with Soap Dispenser,pricepfister kitchen faucet g135,2.0,84.8780517578125,1.0,0.0,scale_0_5,score
MOEN Essie Single-Handle Pull-Down Sprayer Kitchen Faucet in Spot Resist Stainless with Soap Dispenser,soap dispenser,2.67,90.52975463867188,0.9999998807907104,0.0,scale_0_5,score
MOEN Essie Single-Handle Pull-Down Sprayer Kitchen Faucet in Spot Resist Stainless with Soap Dispenser,soap dispenser kitchen,2.0,94.34075927734375,1.000000238418579,0.0,scale_0_5,score
Bare Ground 4 Gal. Liquid De-Icer (Case-4),roof melter,1.33,81.31096649169922,0.9999998807907104,0.0,scale_0_5,score
Owens Corning R-19 Kraft Faced Insulation Batts 15 in. x 93 in.,6 kraft faced insulation,2.33,59.84176254272461,1.0000001192092896,0.0,scale_0_5,score
Owens Corning R-19 Kraft Faced Insulation Batts 15 in. x 93 in.,fiberglass insulation,2.33,63.89323043823242,0.9999998807907104,0.0,scale_0_5,score
Owens Corning R-19 Kraft Faced Insulation Batts 15 in. x 93 in.,owens corning 7-3,2.0,60.45948028564453,0.9999999403953552,0.0,scale_0_5,score
Owens Corning R-19 Kraft Faced Insulation Batts 15 in. x 93 in.,R 15,1.33,61.24382400512695,0.9999999403953552,0.0,scale_0_5,score
Owens Corning R-19 Kraft Faced Insulation Batts 15 in. x 93 in.,r19 insulation,3.0,59.32489776611328,1.0000001192092896,0.0,scale_0_5,score
Gama Sonic 40-LED Rechargeable Battery-Powered Emergency Lantern,battery lanterns,3.0,79.20330047607422,1.0,0.0,scale_0_5,score
Gama Sonic 40-LED Rechargeable Battery-Powered Emergency Lantern,ceiling light battery powered with remote,2.33,82.34998321533203,1.0,0.0,scale_0_5,score
Gama Sonic 40-LED Rechargeable Battery-Powered Emergency Lantern,emergency light,3.0,87.68851470947266,1.0000001192092896,0.0,scale_0_5,score
12 in. Dia. Dark Blue Ceramic Rivage Pot,planters pots,2.67,71.73399353027344,0.9999998807907104,0.0,scale_0_5,score
RDI Porch and Newel 5 in. x 5 in. x 108 in. Vinyl Turned Fence Post with 5000 lb. Capacity,5x5 post,2.33,72.41505432128906,1.0,0.0,scale_0_5,score
RDI Porch and Newel 5 in. x 5 in. x 108 in. Vinyl Turned Fence Post with 5000 lb. Capacity,column post,3.0,74.47257995605469,1.0,0.0,scale_0_5,score
RDI Porch and Newel 5 in. x 5 in. x 108 in. Vinyl Turned Fence Post with 5000 lb. Capacity,post,2.33,75.42489624023438,0.9999998211860657,0.0,scale_0_5,score
BAZZ 10 ft. Multi-Color Self-Adhesive Cuttable Rope Lighting with Remote Control,bazz lighting,2.0,78.30049133300781,0.9999998807907104,0.0,scale_0_5,score
BAZZ 10 ft. Multi-Color Self-Adhesive Cuttable Rope Lighting with Remote Control,led rope,2.67,82.3741226196289,1.0000001192092896,0.0,scale_0_5,score
BAZZ 10 ft. Multi-Color Self-Adhesive Cuttable Rope Lighting with Remote Control,led strip lights,2.67,86.72774505615234,1.0,0.0,scale_0_5,score
TrafficMASTER Allure 6 in. x 36 in. Cherry Resilient Vinyl Plank Flooring (24 sq. ft. / case),TILES 12*12,2.67,71.34270477294922,0.9999998211860657,0.0,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,10  rough toilet bowl,2.33,80.23749542236328,1.0,0.0,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,delta canister 17,1.33,90.35679626464844,1.0000001192092896,0.0,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,glaciar bay toiled,2.0,76.51065826416016,1.0,0.0,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,glacie bay dual flush,2.33,82.31423950195312,0.9999998807907104,0.0,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,glacier bay high efficiency toilet fill valve,2.0,78.3151626586914,1.0000001192092896,0.0,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,glacier bay tiolet tank lid,2.67,86.34796142578125,1.000000238418579,0.0,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,handicap toilet,2.67,84.49139404296875,1.0000003576278687,0.0,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,handycap toilets,2.33,79.64242553710938,1.000000238418579,0.0,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,high boy tolet,2.33,75.15922546386719,1.0000001192092896,0.0,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,kohler rosario toilet parts,1.33,74.5975341796875,0.9999998807907104,0.0,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,toilet bowl,2.33,88.81752014160156,1.0,0.0,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,toilet flush kit,2.67,82.45733642578125,0.9999999403953552,0.0,scale_0_5,score
Glacier Bay 2-piece High Efficiency Dual Flush Complete Elongated Toilet in White,toilet glacier bay,3.0,84.21692657470703,1.0,0.0,scale_0_5,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",60 heater gallon gas water,2.33,76.19705200195312,0.9999998807907104,0.0,scale_0_5,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",gas wayer heaters,2.0,76.58602142333984,1.0000001192092896,0.0,scale_0_5,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",heater gas,1.67,79.27124786376953,1.0000001192092896,0.0,scale_0_5,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",hot water heater cost,2.67,82.592041015625,1.0,0.0,scale_0_5,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",hot water heater gas,3.0,81.35484313964844,0.9999998211860657,0.0,scale_0_5,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",rheem gas water heater prog40,2.67,76.42926788330078,0.9999998211860657,0.0,scale_0_5,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",rheem water heater gas,3.0,75.93814849853516,0.9999999403953552,0.0,scale_0_5,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",rheem water heater plug,2.33,74.32769012451172,0.9999999403953552,0.0,scale_0_5,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",rheum water heater,3.0,76.20814514160156,1.000000238418579,0.0,scale_0_5,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",water heater certified,3.0,80.5026626586914,1.0,0.0,scale_0_5,score
"Rheem Performance Plus 50 Gal. Tall 9 Year 40,000 BTU High Efficiency Natural Gas Water Heater",water heater pans,1.67,79.18529510498047,1.0000001192092896,0.0,scale_0_5,score
Shark Rotator Slim-Light Lift-Away Vacuum Cleaner,shark vacuum,3.0,77.11854553222656,1.0,0.0,scale_0_5,score
GE 18 in. Direct Wire LED Under Cabinet Light Bar with Hi/Low/Off,under cabinet led,3.0,77.24748229980469,1.000000238418579,0.0,scale_0_5,score
GE 18 in. Direct Wire LED Under Cabinet Light Bar with Hi/Low/Off,under cabinet lighting,3.0,77.56632232666016,1.000000238418579,0.0,scale_0_5,score
GE 18 in. Direct Wire LED Under Cabinet Light Bar with Hi/Low/Off,under counter fluorescent bar light,2.33,81.91442108154297,1.0000001192092896,0.0,scale_0_5,score
GE 18 in. Direct Wire LED Under Cabinet Light Bar with Hi/Low/Off,undercounter lighting,3.0,82.38189697265625,0.9999999403953552,0.0,scale_0_5,score
Steves &amp; Sons Retrofit Prehung Primed White Steel Patio Door,doors exterior,2.33,95.99633026123047,1.0000001192092896,0.0,scale_0_5,score
Steves &amp; Sons Retrofit Prehung Primed White Steel Patio Door,Double Doors,3.0,87.77378845214844,1.0,0.0,scale_0_5,score
Steves &amp; Sons Retrofit Prehung Primed White Steel Patio Door,prehung steel door,3.0,77.2082748413086,0.9999998807907104,0.0,scale_0_5,score
Steves &amp; Sons Retrofit Prehung Primed White Steel Patio Door,steel patio railings,1.33,86.57037353515625,1.0000001192092896,0.0,scale_0_5,score
"Duck 1.41 in. x 60 yds. Blue Clean Release Masking Tape, (16-Pack)",3 blue masking tape,1.67,71.27628326416016,1.000000238418579,0.0,scale_0_5,score
"Duck 1.41 in. x 60 yds. Blue Clean Release Masking Tape, (16-Pack)",masking tape,3.0,73.11479949951172,1.0000001192092896,0.0,scale_0_5,score
Kaleen Soho Thames Beige 4 ft. x 6 ft. Area Rug,4x6,3.0,76.3787612915039,0.9999999403953552,0.0,scale_0_5,score
4 in. x 4 in. x 5-1/3 ft. Pressure-Treated Pine 2-Hole Fence Corner Post,treated fence posts,3.0,68.92298889160156,0.9999998807907104,0.0,scale_0_5,score
Mueller Global 3/4 in. Black Malleable Iron Threaded Tee,1/2 x 5 black pipe nipple,1.67,75.77716827392578,1.0,0.0,scale_0_5,score
Mueller Global 3/4 in. Black Malleable Iron Threaded Tee,galvanized gas tee,3.0,82.29696655273438,1.0000001192092896,0.0,scale_0_5,score
Safavieh Courtyard Natural/Brown 8 ft. 11 in. x 12 ft. Area Rug,area rugs 9x12,2.67,64.5068130493164,1.0000001192092896,0.0,scale_0_5,score
Frigidaire 18 cu. ft. Top Freezer Refrigerator in Stainless Steel,18  dishwasher,1.67,86.04792785644531,1.0,0.0,scale_0_5,score
STERLING Accord 30 in. x 60 in. x 72 in. Bath and Shower Kit in White,30' x 60 'molded one piece acrylic shower stall,2.33,72.68169403076172,1.0000001192092896,0.0,scale_0_5,score
STERLING Accord 30 in. x 60 in. x 72 in. Bath and Shower Kit in White,one piece showers,2.33,72.0081787109375,1.0000001192092896,0.0,scale_0_5,score
Corner Baker&#39;s Rack with Slate Top,bakers rack,3.0,69.39210510253906,0.9999998807907104,0.0,scale_0_5,score
Shape Products Thick &amp; Strong Flat Area Well Cover,basemetnt window,1.33,78.14226531982422,0.9999998807907104,0.0,scale_0_5,score
Rust-Oleum EpoxyShield 2 gal. Tan 2-Part High-Gloss Epoxy Garage Floor Coating Kit,editing garage floor,2.0,78.70746612548828,0.9999998211860657,0.0,scale_0_5,score
Rust-Oleum EpoxyShield 2 gal. Tan 2-Part High-Gloss Epoxy Garage Floor Coating Kit,rustollum epoxy,3.0,76.11695861816406,0.9999998807907104,0.0,scale_0_5,score
YuTrax Arch XL Folding Aluminum ATV Ramp,car ramps ends,2.0,61.4255485534668,1.0000001192092896,0.0,scale_0_5,score
"Werner 7 ft. - 9 ft., 18 in. x 24 in. Compact Aluminum Attic Ladder with 250 lb. Maximum Load Capacity",plexiglas 18' x 24',2.0,68.96601867675781,0.9999998211860657,0.0,scale_0_5,score
Melnor Adjustable Rear Trigger Nozzle,melnor,3.0,67.13560485839844,0.9999999403953552,0.0,scale_0_5,score
"LG Electronics 5,000 BTU 115-Volt Window Air Conditioner",A/c window unit,3.0,76.32379150390625,0.9999998211860657,0.0,scale_0_5,score
"LG Electronics 5,000 BTU 115-Volt Window Air Conditioner",air /heaterconditioner window,3.0,82.11429595947266,0.9999999403953552,0.0,scale_0_5,score
"LG Electronics 5,000 BTU 115-Volt Window Air Conditioner",room a/c units,2.67,78.03597259521484,0.9999998211860657,0.0,scale_0_5,score
"LG Electronics 5,000 BTU 115-Volt Window Air Conditioner",spliter ac unit,2.33,88.89800262451172,1.0,0.0,scale_0_5,score
"LG Electronics 5,000 BTU 115-Volt Window Air Conditioner",window air condit,2.33,71.84302520751953,1.0000001192092896,0.0,scale_0_5,score
"LG Electronics 5,000 BTU 115-Volt Window Air Conditioner",Window Unit Air Conditioner/Heater,2.67,83.23714447021484,1.0,0.0,scale_0_5,score
Rust-Oleum Restore 1-gal. 4X Deck Coat,berh deck over,2.33,69.34115600585938,0.9999998807907104,0.0,scale_0_5,score
Rust-Oleum Restore 1-gal. 4X Deck Coat,deck over,1.67,67.10826873779297,1.0000003576278687,0.0,scale_0_5,score
Rust-Oleum Restore 1-gal. 4X Deck Coat,deck over paint,2.67,70.39613342285156,0.9999997615814209,0.0,scale_0_5,score
Rust-Oleum Restore 1-gal. 4X Deck Coat,deckpaint,2.67,64.6584243774414,0.9999999403953552,0.0,scale_0_5,score
Rust-Oleum Restore 1-gal. 4X Deck Coat,restore 4x,2.67,63.034156799316406,1.0,0.0,scale_0_5,score
Milwaukee M18 FUEL 18-Volt Brushless Lithium-Ion Hole Hawg 1/2 in. Right Angle Drill (Bare Tool),milwaukee right angle,3.0,78.64604187011719,0.9999999403953552,0.0,scale_0_5,score
Milwaukee M18 FUEL 18-Volt Brushless Lithium-Ion Hole Hawg 1/2 in. Right Angle Drill (Bare Tool),milwaukee stone hole drill,3.0,78.91487884521484,0.9999997615814209,0.0,scale_0_5,score
Milwaukee M18 FUEL 18-Volt Brushless Lithium-Ion Hole Hawg 1/2 in. Right Angle Drill (Bare Tool),pneumatic right angle drill,2.67,79.81678009033203,1.0000001192092896,0.0,scale_0_5,score
